
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending October 10, 2009 (WEEK 40)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2009
Varicella (chickenpox) cummulative for 2008
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2009
West Nile virus disease † Neuroinvasive cummulative for 2008
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2009
West Nile virus disease † Non-neuroinvasive § cummulative for 2008

tab delimited data:
test
UNITED STATES	118	444	1,035	13,814	22,874	-	1	36	264	642	-	0	34	209	647						
NEW ENGLAND	2	8	46	250	1,305	-	0	0	-	7	-	0	0	-	3						
Conn.	-	0	21	-	671	-	0	0	-	5	-	0	0	-	3						
Maine	-	0	12	42	197	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	2	2	-	-	0	0	-	1	-	0	0	-	-						
N.H.	2	4	11	159	209	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	1	4	-	-	0	0	-	1	-	0	0	-	-						
Vt.	-	1	17	43	228	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	28	37	58	1,200	1,830	-	0	3	5	45	-	0	1	1	20						
N.J.	N	0	0	N	N	-	0	1	2	4	-	0	0	-	4						
N.Y. (Upstate)	N	0	0	N	N	-	0	3	1	21	-	0	0	-	7						
N.Y. City	-	0	0	-	-	-	0	1	1	8	-	0	0	-	7						
Pa.	28	37	58	1,200	1,830	-	0	1	1	12	-	0	1	1	2						
E.N. CENTRAL	55	155	254	4,922	5,662	-	0	3	6	42	-	0	3	3	20						
Ill.	-	34	73	1,193	949	-	0	2	4	12	-	0	0	-	8						
Ind.	-	4	29	317	-	-	0	1	2	2	-	0	1	1	1						
Mich.	18	46	90	1,426	2,303	-	0	1	-	10	-	0	0	-	6						
Ohio	33	40	91	1,569	1,763	-	0	0	-	14	-	0	2	2	1						
Wis.	4	11	55	417	647	-	0	0	-	4	-	0	0	-	4						
