
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending December 27, 2008 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2008
Pertussis cummulative for 2007
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2008
Rabies, animal cummulative for 2007
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2008
Rocky Mountain Spotted Fever cummulative for 2007

tab delimited data:
test
UNITED STATES	75	180	849	9,499	10,454	5	102	164	4,824	5,975	3	38	195	2,247	2,221						
NEW ENGLAND	-	12	49	609	1,552	1	7	20	363	522	-	0	2	4	10						
Conn.	-	0	4	34	89	-	4	17	199	219	-	0	0	-	-						
Maine	-	0	5	46	83	-	1	5	61	86	N	0	0	N	N						
Mass.	-	9	32	420	1,178	N	0	0	N	N	-	0	1	1	9						
N.H.	-	0	4	38	80	-	0	3	35	53	-	0	1	1	1						
R.I.	-	1	25	59	59	N	0	0	N	N	-	0	2	2	-						
Vt.	-	0	4	12	63	1	1	6	68	164	-	0	0	-	-						
MID. ATLANTIC	10	19	43	1,043	1,314	2	28	63	1,530	997	-	1	5	80	85						
N.J.	-	1	9	71	229	-	0	0	-	-	-	0	2	12	32						
N.Y. (Upstate)	3	7	24	424	549	2	9	20	494	514	-	0	2	17	7						
N.Y. City	-	0	5	46	150	-	0	2	19	44	-	0	2	24	28						
Pa.	7	9	32	502	386	-	18	48	1,017	439	-	0	2	27	18						
E.N. CENTRAL	12	30	189	1,803	1,495	-	3	28	247	414	1	1	15	149	60						
Ill.	-	6	37	497	199	-	1	21	103	113	-	1	10	103	39						
Ind.	-	1	15	112	68	-	0	2	10	13	-	0	3	8	6						
Mich.	5	5	14	291	292	-	0	8	73	202	-	0	1	3	4						
Ohio	7	10	176	789	609	-	1	7	61	86	1	0	4	34	10						
Wis.	-	2	7	114	327	N	0	0	N	N	-	0	1	1	1						
W.N. CENTRAL	1	17	142	1,266	909	-	3	12	195	276	-	4	32	453	369						
Iowa	-	2	17	174	150	-	0	5	29	31	-	0	2	7	17						
Kans.	-	1	13	66	104	-	0	3	-	110	-	0	0	-	12						
Minn.	-	2	131	224	393	-	0	10	65	40	-	0	4	-	6						
Mo.	-	5	49	485	118	-	1	8	65	38	-	3	31	423	315						
Nebr.	1	2	35	273	70	-	0	0	-	-	-	0	4	20	14						
N. Dak.	-	0	5	1	14	-	0	8	24	30	-	0	0	-	-						
S. Dak.	-	0	5	43	60	-	0	2	12	27	-	0	1	3	5						
S. ATLANTIC	13	17	50	906	978	2	36	101	1,965	2,184	2	12	71	911	1,020						
Del.	-	0	3	18	11	-	0	0	-	-	-	0	5	32	17						
D.C.	-	0	1	7	9	-	0	0	-	-	-	0	2	8	3						
Fla.	4	5	20	306	211	-	0	77	139	128	2	0	3	20	19						
Ga.	1	1	6	83	37	-	5	42	298	300	-	1	8	72	60						
Md.	2	2	8	129	118	-	8	17	410	431	-	1	7	71	63						
N.C.	-	0	38	79	330	2	9	16	450	472	-	3	55	499	665						
S.C.	-	2	8	123	102	-	0	0	-	46	-	1	9	54	64						
Va.	6	3	10	152	128	-	11	24	591	730	-	2	15	148	123						
W. Va.	-	0	2	9	32	-	1	9	77	77	-	0	1	7	6						
E.S. CENTRAL	-	7	26	381	463	-	3	7	165	156	-	3	23	317	276						
Ala.	-	1	5	56	91	-	0	0	-	-	-	1	8	90	96						
Ky.	-	1	11	131	33	-	0	4	45	21	-	0	1	1	5						
Miss.	-	2	5	89	255	-	0	1	2	3	-	0	1	6	20						
Tenn.	-	2	14	105	84	-	2	6	118	132	-	2	19	220	155						
W.S. CENTRAL	-	25	198	1,474	1,303	-	1	40	92	1,086	-	2	153	286	361						
Ark.	-	1	18	82	173	-	0	6	48	33	-	0	14	68	122						
La.	-	1	7	77	21	-	0	0	-	6	-	0	1	5	4						
Okla.	-	0	21	55	58	-	0	32	42	78	-	0	132	170	186						
Tex.	-	21	179	1,260	1,051	-	0	7	2	969	-	1	8	43	49						
MOUNTAIN	10	15	37	795	1,137	-	1	8	77	97	-	1	3	43	37						
Ariz.	2	4	10	196	210	N	0	0	N	N	-	0	2	17	10						
Colo.	6	3	6	154	307	-	0	0	-	-	-	0	1	1	3						
Idaho	1	0	5	36	45	-	0	0	-	12	-	0	1	1	4						
Mont.	-	1	11	83	53	-	0	2	9	21	-	0	1	3	1						
Nev.	-	0	7	19	37	-	0	4	5	13	-	0	2	2	-						
N. Mex.	-	1	8	65	74	-	0	3	25	15	-	0	1	2	6						
Utah	1	4	27	226	387	-	0	6	14	16	-	0	1	7	-						
Wyo.	-	0	2	16	24	-	0	3	24	20	-	0	2	10	13						
PACIFIC	29	22	303	1,222	1,303	-	3	13	190	243	-	0	1	4	3						
Alaska	6	3	21	257	89	-	0	4	15	45	N	0	0	N	N						
Calif.	-	7	129	382	590	-	3	12	161	186	-	0	1	1	1						
Hawaii	-	0	2	17	19	-	0	0	-	-	N	0	0	N	N						
Oreg.	-	3	10	164	123	-	0	4	14	12	-	0	1	3	2						
Wash.	23	5	169	402	482	-	0	0	-	-	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	0	-	-	-	1	5	59	48	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2008 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


