
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending March 19, 2005 (WEEK 11)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis cummulative for 2005
Pertussis cummulative for 2004
Rabies, animal cummulative for 2005
Rabies, animal cummulative for 2004
Rocky Mountain Spotted Fever cummulative for 2005
Rocky Mountain Spotted Fever cummulative for 2004
Salmonellosis cummulative for 2005
Salmonellosis cummulative for 2004
Shigellosis cummulative for 2005
Shigellosis cummulative for 2004

tab delimited data:
test
UNITED STATES	3,167	1,806	746	1,146	120	109	4,420	5,181	1,768	2,386											
NEW ENGLAND	159	352	138	77	1	4	256	239	39	48											
Maine	6	-	8	10	N	N	15	9	-	-											
N.H.	-	8	2	5	-	-	15	14	3	3											
Vt.	41	13	7	4	-	-	18	10	2	-											
Mass.	107	313	98	29	-	4	137	149	25	33											
R.I.	5	7	2	3	1	-	11	12	1	1											
Conn.	-	11	21	26	-	-	60	45	8	11											
MID. ATLANTIC	376	504	102	121	7	10	477	714	177	243											
Upstate N.Y.	130	320	53	56	-	-	122	132	51	87											
N.Y. City	5	43	6	1	1	3	130	235	66	74											
N.J.	47	64	N	N	2	-	74	153	48	53											
Pa.	194	77	43	64	4	7	151	194	12	29											
E.N. CENTRAL	851	280	7	3	2	-	418	843	97	215											
Ohio	471	96	4	2	2	-	150	188	12	43											
Ind.	64	7	1	1	-	-	38	67	13	19											
Ill.	10	2	2	-	-	-	18	296	4	101											
Mich.	38	23	-	-	-	-	101	138	54	28											
Wis.	268	152	-	-	-	-	111	154	14	24											
W.N. CENTRAL	383	90	47	78	5	2	328	284	139	66											
Minn.	92	14	12	9	-	-	82	63	8	11											
Iowa	43	22	12	9	-	-	62	56	19	11											
Mo.	98	43	5	2	5	2	93	83	81	21											
N. Dak.	14	3	1	11	-	-	6	6	2	1											
S. Dak.	1	1	5	13	-	-	27	12	6	1											
Nebr.	55	-	-	15	-	-	25	26	18	3											
Kans.	80	7	12	19	-	-	33	38	5	18											
S. ATLANTIC	232	90	215	578	85	79	1,379	1,130	321	672											
Del.	1	-	-	9	-	2	1	7	-	2											
Md.	41	29	52	63	5	2	106	85	17	24											
D.C.	-	4	-	-	-	-	8	6	2	10											
Va.	56	19	65	85	-	-	164	109	19	19											
W. Va.	3	-	2	13	1	-	15	20	-	-											
N.C.	21	17	86	120	65	66	265	162	28	110											
S.C.	68	5	5	16	2	3	69	62	19	80											
Ga.	6	3	-	65	9	4	238	181	99	132											
Fla.	36	13	5	207	3	2	513	498	137	295											
E.S. CENTRAL	85	26	15	56	2	10	223	285	186	132											
Ky.	20	3	-	3	-	-	31	37	15	21											
Tenn.	36	15	-	36	1	3	89	87	108	53											
Ala.	23	4	15	13	1	1	84	107	50	41											
Miss.	6	4	-	4	-	6	19	54	13	17											
W.S. CENTRAL	53	31	174	199	1	1	269	459	373	558											
Ark.	9	7	10	8	-	-	46	43	14	11											
La.	1	2	-	-	1	1	58	51	24	53											
Okla.	-	2	15	18	-	-	38	45	96	80											
Tex.	43	20	149	173	-	-	127	320	239	414											
MOUNTAIN	732	189	33	17	15	-	323	396	116	173											
Mont.	192	4	-	2	-	-	17	19	-	3											
Idaho	34	13	-	-	-	-	12	31	-	1											
Wyo.	6	2	4	-	-	-	7	7	-	1											
Colo.	331	92	-	-	-	-	78	95	16	29											
N. Mex.	25	27	-	-	-	-	19	41	13	39											
Ariz.	55	34	29	15	13	-	125	147	59	78											
Utah	80	17	-	-	2	-	33	36	9	9											
Nev.	9	-	-	-	-	-	32	20	19	13											
PACIFIC	296	244	15	17	2	3	747	831	320	279											
Wash.	58	64	-	-	-	-	55	42	9	12											
Oreg.	156	45	-	-	-	2	31	64	13	15											
Calif.	50	131	14	16	2	1	602	647	288	237											
Alaska	11	1	1	1	-	-	10	21	3	3											
Hawaii	21	3	-	-	-	-	49	57	7	12											
Guam	-	-	-	-	-	-	-	6	-	12											
P.R.	-	1	15	14	N	N	20	35	-	1											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


