
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending May 5, 2007 (WEEK 18)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type A† cummulative for 2006
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2007
Hepatitis (Viral Acute), Type B† cummulative for 2006
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2007
Legionellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	23	54	120	827	1,318	28	79	309	1,224	1,402	10	49	107	436	437						
NEW ENGLAND	-	1	19	11	72	1	2	5	21	47	-	2	13	9	18						
Conn.	-	0	3	4	13	-	0	5	10	21	-	0	9	3	3						
Maine	-	0	2	1	4	-	0	2	1	8	-	0	2	-	2						
Mass.	-	0	1	-	47	-	0	1	-	14	-	0	4	-	10						
N.H.	-	0	15	3	2	1	0	2	4	-	-	0	2	-	2						
R.I.	-	0	2	3	2	-	0	4	5	3	-	0	6	5	-						
Vt.	-	0	2	-	4	-	0	1	1	1	-	0	2	1	1						
MID. ATLANTIC	3	7	19	108	106	2	9	19	143	178	5	15	53	117	125						
N.J.	-	2	4	21	34	-	2	6	30	54	-	2	11	12	16						
N.Y. (Upstate)	2	2	12	29	18	2	1	14	28	24	2	5	30	38	41						
N.Y. City	-	2	11	41	37	-	2	6	27	37	-	2	20	16	18						
Pa.	1	1	4	17	17	-	3	7	58	63	3	5	19	51	50						
E.N. CENTRAL	2	6	13	74	105	7	8	19	134	157	-	10	30	86	87						
Ill.	-	1	4	18	22	-	1	5	17	57	-	1	11	-	15						
Ind.	-	0	7	5	7	2	0	17	13	10	-	1	5	5	3						
Mich.	1	2	8	27	36	-	2	8	42	51	-	3	10	32	19						
Ohio	1	1	4	24	29	5	3	10	57	36	-	4	19	45	36						
Wis.	-	0	4	-	11	-	0	3	5	3	-	0	3	4	14						
W.N. CENTRAL	2	2	17	46	45	-	2	14	46	49	-	1	16	14	13						
Iowa	1	0	1	7	4	-	0	3	9	8	-	0	3	2	1						
Kans.	1	0	1	1	16	-	0	2	4	6	-	0	3	-	1						
Minn.	-	0	17	24	2	-	0	13	4	3	-	0	11	2	-						
Mo.	-	1	3	8	12	-	1	5	24	29	-	0	2	8	8						
Nebr.	-	0	2	4	6	-	0	3	3	2	-	0	2	1	2						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	2	2	5	-	0	1	2	1	-	0	1	1	1						
S. ATLANTIC	5	9	27	155	186	11	23	53	337	400	1	9	24	110	105						
Del.	-	0	2	1	6	-	0	4	6	15	-	0	2	1	1						
D.C.	-	0	5	14	2	-	0	2	1	4	-	0	5	-	4						
Fla.	3	3	13	57	66	9	7	14	120	144	1	3	9	52	51						
Ga.	-	1	5	16	16	-	3	8	39	58	-	1	5	11	2						
Md.	2	1	7	24	27	1	2	8	31	59	-	2	8	22	17						
N.C.	-	0	11	7	40	-	1	16	52	67	-	0	5	9	13						
S.C.	-	0	3	4	7	-	2	5	26	23	-	0	2	5	3						
Va.	-	1	5	30	21	1	2	5	43	13	-	1	5	7	13						
W. Va.	-	0	3	2	1	-	0	23	19	17	-	0	4	3	1						
E.S. CENTRAL	-	2	7	22	45	1	6	20	80	123	1	2	9	21	15						
Ala.	-	0	2	3	2	-	2	10	25	33	-	0	2	1	3						
Ky.	-	0	2	4	21	-	1	3	2	31	-	1	6	9	3						
Miss.	-	0	4	4	3	-	0	7	7	14	-	0	2	-	1						
Tenn.	-	1	5	11	19	1	3	7	46	45	1	1	7	11	8						
W.S. CENTRAL	1	6	18	62	114	-	19	151	214	219	-	1	12	22	8						
Ark.	-	0	2	4	27	-	1	4	7	20	-	0	1	1	1						
La.	-	0	4	8	3	-	1	5	17	7	-	0	2	1	-						
Okla.	-	0	3	3	3	-	1	37	11	1	-	0	6	-	1						
Tex.	1	5	15	47	81	-	15	108	179	191	-	1	12	20	6						
MOUNTAIN	2	5	16	109	112	2	3	9	74	53	2	2	8	28	30						
Ariz.	2	4	15	92	66	-	0	5	33	2	1	1	4	10	10						
Colo.	-	1	3	7	17	2	0	4	10	15	-	0	2	5	5						
Idaho	-	0	2	1	4	-	0	2	4	6	-	0	3	1	4						
Mont.	-	0	3	1	2	-	0	0	-	-	-	0	1	1	-						
