
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending January 17, 1998 (WEEK 02)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 1998
Legionellosis cummulative for 1997
Lyme Disease cummulative for 1998
Lyme Disease cummulative for 1997
Malaria cummulative for 1998
Malaria cummulative for 1997
Syphilis (Primary and Secondary) cummulative for 1998
Syphilis (Primary and Secondary) cummulative for 1997
Tuberculosis cummulative for 1998
Tuberculosis cummulative for 1997
Rabies, Animal cummulative for 1998
Rabies, Animal cummulative for 1997

tab delimited data:
test
UNITED STATES	27	16	54	73	18	37	191	242	237	266	172										
NEW ENGLAND	-	1	-	40	-	-	2	1	-	5	47										
Maine	-	-	-	-	-	-	-	-	U	-	-										
N.H.	-	-	-	-	-	-	-	-	-	-	8										
Vt.	-	-	-	1	-	-	-	-	-	-	-										
Mass.	-	1	-	3	-	-	2	1	-	1	18										
R.I.	-	-	-	-	-	-	-	-	-	-	5										
Conn.	-	-	-	36	-	-	-	-	U	4	16										
MID. ATLANTIC	-	2	30	24	1	3	13	17	-	2	50										
Upstate N.Y.	-	-	5	-	-	-	-	-	U	-	19										
N.Y. City	-	-	-	4	-	-	-	4	U	1	U										
N.J.	-	-	-	8	-	2	13	10	U	-	11										
Pa.	-	2	25	12	1	1	-	3	U	1	20										
E.N. CENTRAL	15	9	4	2	3	7	16	23	3	42	-										
Ohio	9	5	4	1	1	-	10	6	U	27	-										
Ind.	1	-	-	-	-	1	5	6	U	2	-										
Ill.	-	1	-	1	-	5	1	4	3	13	-										
Mich.	5	3	-	-	2	1	-	-	U	-	-										
Wis.	-	-	U	U	-	-	-	7	U	-	-										
W.N. CENTRAL	-	3	-	-	-	-	2	9	-	2	8										
Minn.	-	-	-	-	-	-	-	2	U	2	1										
Iowa	-	-	-	-	-	-	-	-	U	-	5										
Mo.	-	1	-	-	-	-	-	5	-	-	-										
N. Dak.	-	-	-	-	-	-	-	-	U	-	-										
S. Dak.	-	-	-	-	-	-	-	-	-	-	-										
Nebr.	-	1	-	-	-	-	-	-	-	-	-										
Kans.	-	1	-	-	-	-	2	2	U	-	2										
S. ATLANTIC	6	-	16	4	6	3	91	92	17	10	52										
Del.	1	-	-	1	-	1	-	-	-	-	-										
Md.	3	-	15	3	5	1	22	33	-	2	25										
D.C.	1	-	1	-	-	-	1	2	5	4	-										
Va.	-	-	-	-	-	-	10	5	-	-	12										
W. Va.	N	N	-	-	-	-	-	-	3	-	2										
N.C.	-	-	-	-	-	-	27	20	9	-	-										
S.C.	-	-	-	-	-	1	18	-	U	-	1										
Ga.	-	-	-	-	-	-	-	25	U	-	5										
Fla.	1	-	-	-	1	-	13	7	U	4	7										
E.S. CENTRAL	-	-	3	1	-	-	24	57	-	17	1										
Ky.	-	-	-	-	-	-	7	3	-	5	1										
Tenn.	-	-	3	1	-	-	10	14	U	3	-										
Ala.	-	-	-	-	-	-	7	24	U	9	-										
Miss.	-	-	-	-	-	-	-	16	U	-	-										
W.S. CENTRAL	-	-	-	-	-	-	26	29	-	24	10										
Ark.	-	-	-	-	-	-	7	7	-	-	-										
La.	-	-	-	-	-	-	18	18	-	-	-										
Okla.	-	-	-	-	-	-	1	4	U	1	10										
Tex.	-	-	-	-	-	-	-	-	U	23	-										
MOUNTAIN	2	-	-	-	2	-	2	7	3	2	3										
Mont.	-	-	-	-	-	-	-	-	-	-	1										
Idaho	-	-	-	-	-	-	-	-	-	-	-										
Wyo.	-	-	-	-	-	-	-	-	-	-	2										
Colo.	1	-	-	-	1	-	-	-	U	2	-										
N. Mex.	-	-	-	-	1	-	-	-	U	-	-										
Ariz.	-	-	-	-	-	-	-	6	3	-	-										
Utah	1	-	-	-	-	-	2	-	-	-	-										
Nev.	-	-	-	-	-	-	-	1	U	-	-										
PACIFIC	4	1	1	2	6	24	15	7	214	162	1										
Wash.	-	-	-	-	-	-	-	-	U	4	-										
Oreg.	-	-	-	-	2	1	1	-	U	3	-										
Calif.	4	1	1	2	4	23	14	7	214	143	1										
Alaska	-	-	-	-	-	-	-	-	-	4	-										
Hawaii	-	-	-	-	-	-	-	-	-	8	-										
Guam	-	-	-	-	-	-	-	-	-	1	-										
P.R.	-	-	-	-	-	-	7	5	-	-	1										
V.I.	-	-	-	-	-	-	-	-	-	-	-										
Amer. Samoa	-	-	-	-	-	-	-	-	-	-	-										
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


