
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending May 13, 2006 (WEEK 19)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive, all serogroups current week
Meningococcal diseases, invasive, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive, all serogroups cummulative for 2006
Meningococcal diseases, invasive, all serogroups cummulative for 2005
Meningococcal diseases, invasive, serogroup unknown current week
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks median 
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks maximum 
Meningococcal diseases, invasive, serogroup unknown cummulative for 2006
Meningococcal diseases, invasive, serogroup unknown cummulative for 2005
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2006
Pertussis cummulative for 2005

tab delimited data:
test
UNITED STATES	12	21	86	493	583	8	14	57	335	343	75	439	2,858	3,758	6,934						
NEW ENGLAND	-	1	5	19	35	-	0	3	19	12	-	29	83	400	436						
Conn.	-	0	2	4	9	-	0	2	4	1	-	1	5	10	29						
Maine	-	0	1	2	2	-	0	1	2	2	-	1	5	16	15						
Mass.	-	0	3	11	16	-	0	3	11	4	-	23	43	323	329						
N.H.	-	0	2	2	3	-	0	2	2	3	-	2	36	17	11						
R.I.	-	0	1	-	2	-	0	0	-	-	-	0	17	-	8						
Vt.	-	0	1	-	3	-	0	1	-	2	-	1	8	34	44						
MID. ATLANTIC	3	2	13	65	73	1	2	11	49	55	15	25	136	586	553						
N.J.	-	0	2	2	19	-	0	2	2	19	-	4	10	79	76						
N.Y. (Upstate)	3	0	7	16	19	1	0	5	3	6	11	11	122	216	187						
N.Y. City	-	0	5	18	11	-	0	5	18	11	-	2	6	24	34						
Pa.	-	1	5	29	24	-	1	5	26	19	4	10	25	267	256						
E.N. CENTRAL	-	2	10	47	71	-	1	6	33	58	11	54	132	494	1,596						
Ill.	-	0	4	9	19	-	0	4	9	19	-	13	35	12	347						
Ind.	-	0	5	8	8	-	0	2	2	3	4	4	75	60	124						
Mich.	-	1	3	11	15	-	0	3	6	9	1	5	23	132	103						
Ohio	-	1	5	19	21	-	0	4	16	19	6	16	30	248	617						
Wis.	-	0	1	-	8	-	0	1	-	8	-	14	41	42	405						
W.N. CENTRAL	1	1	4	28	31	1	1	3	15	14	7	61	541	521	930						
Iowa	-	0	2	7	11	-	0	2	3	3	-	11	55	102	292						
Kans.	-	0	1	1	5	-	0	1	1	5	3	11	28	151	110						
Minn.	-	0	2	4	5	-	0	1	3	1	-	0	485	72	137						
Mo.	1	0	3	10	7	1	0	2	4	3	4	10	43	143	155						
Nebr.	-	0	2	5	2	-	0	1	3	2	-	4	14	44	88						
N. Dak.	-	0	1	1	-	-	0	1	1	-	-	0	26	4	66						
S. Dak.	-	0	1	-	1	-	0	0	-	-	-	1	8	5	82						
S. ATLANTIC	2	4	14	90	96	1	2	7	40	39	8	23	92	351	481						
Del.	-	0	1	2	2	-	0	1	2	2	-	0	1	2	13						
D.C.	-	0	1	-	4	-	0	1	-	3	-	0	3	3	3						
Fla.	2	1	6	37	38	1	0	5	14	13	3	4	14	81	61						
Ga.	-	0	3	11	7	-	0	3	11	7	-	1	3	6	15						
Md.	-	0	2	6	8	-	0	2	3	-	2	4	8	62	92						
N.C.	-	0	11	14	11	-	0	3	3	2	1	0	21	71	27						
S.C.	-	0	2	9	10	-	0	1	3	7	-	5	22	49	172						
Va.	-	0	4	10	12	-	0	3	4	4	2	1	73	73	74						
W. Va.	-	0	1	1	4	-	0	1	-	1	-	0	5	4	24						
E.S. CENTRAL	-	1	4	16	28	-	1	4	12	19	-	8	24	78	176						
Ala.	-	0	1	4	2	-	0	1	4	1	-	1	9	23	35						
Ky.	-	0	2	5	9	-	0	2	5	9	-	2	10	6	52						
Miss.	-	0	1	1	4	-	0	1	1	4	-	1	4	9	24						
Tenn.	-	0	2	6	13	-	0	2	2	5	-	2	17	40	65						
W.S. CENTRAL	-	1	22	45	55	-	1	6	19	13	2	45	353	253	502						
Ark.	-	0	3	5	8	-	0	2	4	1	1	4	21	30	96						
La.	-	0	4	23	19	-	0	3	12	3	-	0	3	5	14						
Okla.	-	0	3	6	7	-	0	1	-	1	-	0	118	2	-						
Tex.	-	1	16	11	21	-	0	4	3	8	1	39	214	216	392						
MOUNTAIN	2	1	7	37	43	1	0	4	23	10	28	64	231	782	1,488						
Ariz.	1	0	4	17	18	1	0	4	17	6	26	15	178	242	238						
Colo.	-	0	2	11	11	-	0	1	2	-	-	23	40	428	590						
Idaho	-	0	2	1	2	-	0	2	1	2	-	2	13	20	81						
Mont.	1	0	1	2	-	-	0	0	-	-	-	5	29	43	306						
Nev.	-	0	2	-	3	-	0	1	-	-	-	0	6	12	21						
N. Mex.	-	0	1	1	3	-	0	1	-	2	-	2	6	9	97						
Utah	-	0	2	3	6	-	0	1	1	-	-	8	32	-	143						
Wyo.	-	0	2	2	-	-	0	2	2	-	2	1	5	28	12						
PACIFIC	4	5	31	146	151	4	4	25	125	123	4	75	1,334	293	772						
Alaska	-	0	1	1	1	-	0	1	1	1	1	2	15	28	14						
Calif.	4	2	14	83	76	4	2	14	83	76	-	40	1,136	46	256						
Hawaii	-	0	1	4	7	-	0	1	4	2	-	3	10	31	60						
Oreg.	-	2	8	39	48	-	1	6	29	26	-	4	33	49	309						
Wash.	-	0	25	19	19	-	0	11	8	18	3	12	195	139	133						
Amer. Samoa	U	0	1	-	-	U	0	1	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	1	3	5	-	0	1	3	5	-	0	1	-	4						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


