
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending March 11, 2006 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2006
Giardiasis cummulative for 2005
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2006
Gonorrhea cummulative for 2005
Haemophilus influenzae, invasive, All ages, all serotypes current week
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2005

tab delimited data:
test
UNITED STATES	220	320	769	2,305	2,875	4,087	6,247	8,013	52,961	61,103	23	38	80	374	466						
NEW ENGLAND	20	28	90	151	196	63	104	281	851	995	-	3	12	28	30						
Conn.	6	1	65	23	1	-	37	234	170	289	-	0	8	8	8						
Maine	3	4	11	9	28	6	2	7	27	23	-	0	1	2	2						
Mass.	3	11	34	77	122	46	49	86	502	559	-	2	5	14	15						
N.H.	-	1	7	6	7	2	4	9	48	27	-	0	3	2	-						
R.I.	3	0	25	12	17	9	8	25	95	92	-	0	4	1	2						
Vt.	5	3	11	24	21	-	1	4	9	5	-	0	1	1	3						
MID. ATLANTIC	33	64	240	397	552	646	647	1,003	5,336	6,152	3	7	23	81	86						
N.J.	-	7	17	-	99	64	108	150	755	1,106	-	1	4	1	12						
N.Y. (Upstate)	27	22	214	151	149	159	123	436	1,031	1,087	1	2	20	21	27						
N.Y. City	1	18	33	120	155	252	183	405	1,626	1,831	-	1	6	22	16						
Pa.	5	16	29	126	149	171	211	346	1,924	2,128	2	3	8	37	31						
E.N. CENTRAL	19	53	102	329	485	1,060	1,305	1,806	13,126	11,225	3	5	11	41	83						
Ill.	-	13	32	24	124	215	388	761	2,852	2,661	-	1	5	3	22						
Ind.	N	0	0	N	N	163	158	234	1,755	1,565	-	1	6	9	14						
Mich.	3	14	29	127	133	649	234	792	4,743	1,461	-	0	3	9	7						
Ohio	16	16	34	144	105	28	384	682	3,056	4,442	3	2	6	15	33						
Wis.	-	12	33	34	123	5	112	163	720	1,096	-	0	3	5	7						
W.N. CENTRAL	32	35	142	226	302	147	358	461	3,003	3,588	-	2	7	15	21						
Iowa	1	5	14	41	46	-	30	54	258	289	-	0	1	-	-						
Kans.	-	4	9	24	27	-	47	124	432	515	-	0	2	4	1						
Minn.	25	16	113	75	113	-	64	89	333	705	-	0	4	-	9						
Mo.	5	9	32	66	77	123	182	240	1,711	1,772	-	0	7	10	8						
