
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending October 13, 2012 (WEEK 41)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2012
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2011
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2012
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2011
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2012
Syphillis, primary & secondary cummulative for 2011

tab delimited data:
test
UNITED STATES	101	281	803	9,628	12,657	6	21	58	681	903	63	271	330	10,567	10,910						
NEW ENGLAND	2	12	27	456	630	-	1	4	32	43	5	7	23	330	302						
Conn.	-	6	13	218	272	-	0	2	9	10	-	0	13	33	38						
Maine	1	2	7	76	101	-	0	1	2	3	-	0	5	14	11						
Mass.	-	0	4	27	32	-	0	3	15	17	3	6	13	221	194						
N.H.	-	1	6	54	90	-	0	1	5	5	1	0	2	22	16						
R.I.	-	0	5	40	78	-	0	1	1	3	1	0	6	36	35						
Vt.	1	1	4	41	57	-	0	1	-	5	-	0	1	4	8						
MID. ATLANTIC	20	44	157	1,404	1,888	3	2	11	66	95	5	34	48	1,331	1,321						
N.J.	-	8	26	258	514	-	0	2	10	35	-	4	8	137	184						
N.Y. (Upstate)	20	17	108	661	817	3	1	10	41	33	2	4	12	156	144						
N.Y. City	-	13	24	485	557	-	0	2	15	27	-	17	25	669	721						
Pa.	N	0	0	N	N	N	0	0	N	N	3	9	17	369	272						
E.N. CENTRAL	21	61	101	2,046	2,457	1	3	10	137	141	1	29	62	1,077	1,455						
Ill.	N	0	0	N	N	-	0	0	-	-	1	10	54	395	673						
Ind.	-	13	33	443	599	-	1	2	22	29	-	3	10	159	138						
Mich.	4	12	25	376	537	-	0	3	25	31	-	4	13	160	236						
Ohio	12	23	46	891	941	1	2	6	70	65	-	8	15	301	357						
Wis.	5	9	29	336	380	-	0	2	20	16	-	2	5	62	51						
W.N. CENTRAL	2	13	58	455	554	-	1	3	35	47	1	5	14	214	264						
Iowa	N	0	0	N	N	N	0	0	N	N	-	1	4	44	18						
Kans.	N	0	0	N	N	N	0	0	N	N	-	0	4	16	19						
Minn.	2	9	26	327	418	-	1	3	24	37	-	0	4	26	115						
Mo.	N	0	0	N	N	-	0	0	-	-	1	2	9	113	105						
Nebr.	-	2	8	106	93	-	0	2	10	9	-	0	2	3	6						
N. Dak.	-	0	38	22	43	-	0	2	1	1	-	0	1	2	1						
S. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	2	10	-						
S. ATLANTIC	19	59	193	2,243	3,093	1	4	21	173	231	32	65	98	2,592	2,720						
Del.	-	0	5	25	39	-	0	1	1	-	1	0	6	30	16						
D.C.	-	1	5	45	39	-	0	1	3	5	1	3	9	136	133						
Fla.	9	19	48	752	1,064	-	2	8	59	97	3	25	36	1,017	990						
Ga.	6	16	48	618	882	-	2	5	55	59	12	11	59	473	524						
Md.	4	7	22	252	455	1	0	5	24	34	1	7	15	292	356						
N.C.	N	0	0	N	N	N	0	0	N	N	12	6	21	267	355						
S.C.	-	7	16	270	359	-	0	3	16	23	1	5	11	179	175						
Va.	N	0	0	N	N	-	0	0	-	-	1	3	40	195	169						
W. Va.	-	5	83	281	255	-	0	8	15	13	-	0	2	3	2						
E.S. CENTRAL	6	19	50	700	903	-	1	5	43	70	-	14	32	539	637						
Ala.	-	0	0	-	-	-	0	0	-	-	-	3	9	110	188						
Ky.	-	4	9	149	175	-	0	1	7	19	-	3	9	99	88						
Miss.	-	0	0	-	-	-	0	0	-	-	-	3	21	133	148						
Tenn.	6	15	47	551	728	-	1	4	36	51	-	5	14	197	213						
W.S. CENTRAL	20	27	188	1,152	1,506	-	3	12	99	141	4	41	54	1,656	1,475						
Ark.	3	3	14	122	171	-	0	3	11	11	2	3	15	138	157						
La.	-	4	18	148	184	-	0	2	11	17	-	6	13	215	346						
Okla.	N	0	0	N	N	-	0	0	-	-	2	1	5	55	67						
Tex.	17	22	156	882	1,151	-	2	11	77	113	-	30	44	1,248	905						
MOUNTAIN	6	24	48	1,062	1,498	1	2	6	80	124	2	10	21	401	492						
Ariz.	5	12	27	538	640	1	1	3	41	52	-	4	11	145	209						
Colo.	-	6	17	238	409	-	0	3	14	28	-	2	6	81	95						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	3	17	10						
Mont.	-	0	0	-	-	N	0	0	N	N	-	0	1	-	6						
Nev.	-	0	0	-	-	-	0	0	-	-	2	2	8	76	107						
N. Mex.	-	5	14	197	264	-	0	4	14	20	-	1	5	62	54						
Utah	-	2	9	64	165	-	0	2	10	24	-	0	2	17	11						
Wyo.	1	0	3	25	20	-	0	1	1	-	-	0	1	3	-						
PACIFIC	5	2	8	110	128	-	0	2	16	11	13	59	87	2,427	2,244						
Alaska	5	2	8	108	123	-	0	2	16	9	-	0	2	9	1						
Calif.	N	0	0	N	N	N	0	0	N	N	10	49	78	2,063	1,906						
Hawaii	-	0	1	2	5	-	0	0	-	2	-	0	3	6	10						
Oreg.	N	0	0	N	N	N	0	0	N	N	2	3	11	160	73						
Wash.	N	0	0	N	N	N	0	0	N	N	1	5	12	189	254						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	0	-	-	3	5	13	209	186						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes drug resistant and susceptible cases of invasive Streptococcus pneumoniae disease among
children <5 years and among all ages.  Case definition: Isolation of S. pneumoniae from a normally
sterile body site (e.g. blood or cerebrospinal fluid).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


