
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending August 19, 2000 (WEEK 33)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 2000
Malaria cummulative for 1999
Rabies, Animal cummulative for 2000
Rabies, Animal cummulative for 1999
Salmonellosis, NETSS cummulative for 2000
Salmonellosis, NETSS cummulative for 1999
Salmonellosis, PHLIS cummulative for 2000
Salmonellosis, PHLIS cummulative for 1999

tab delimited data:
test
UNITED STATES	664	866	3,575	4,085	19,853	22,110	14,746	20,419													
NEW ENGLAND	35	31	455	538	1,270	1,362	1,236	1,408													
Maine	4	2	90	100	89	87	68	73													
N.H.	1	2	9	30	86	84	82	89													
Vt.	2	3	40	69	77	55	68	50													
Mass.	10	13	154	120	722	757	677	768													
R.I.	5	3	33	65	65	64	89	105													
Conn.	13	8	129	154	231	315	252	323													
MID. ATLANTIC	123	239	689	759	2,442	2,933	2,548	3,039													
Upstate N.Y.	43	45	479	542	709	725	753	784													
N.Y. City	45	127	U	U	586	903	602	899													
N.J.	16	41	104	118	548	607	393	682													
Pa.	19	26	106	99	599	698	800	674													
E.N. CENTRAL	67	104	84	86	2,711	3,275	1,552	2,899													
Ohio	14	16	25	24	696	727	453	639													
Ind.	4	10	-	-	348	304	322	294													
Ill.	22	45	14	5	763	1,071	1	1,015													
Mich.	21	26	40	42	559	616	553	618													
Wis.	6	7	5	15	345	557	223	333													
W.N. CENTRAL	33	46	369	498	1,420	1,419	1,469	1,570													
Minn.	13	20	59	72	313	376	413	488													
Iowa	1	11	53	82	243	158	185	146													
Mo.	6	11	28	18	460	450	536	548													
N. Dak.	2	-	94	104	34	32	56	46													
S. Dak.	-	-	59	137	56	69	60	87													
Nebr.	5	-	1	3	94	120	44	109													
Kans.	6	4	75	82	220	214	175	146													
S. ATLANTIC	189	216	1,442	1,331	4,392	4,608	2,818	3,853													
Del.	3	1	31	32	71	91	80	103													
Md.	66	67	263	261	510	524	462	528													
D.C.	12	13	-	-	35	55	U	U													
Va.	35	48	359	338	558	802	458	720													
W. Va.	2	1	80	77	102	107	79	104													
N.C.	15	13	366	279	584	685	509	792													
S.C.	1	7	88	102	432	309	327	266													
Ga.	4	21	157	124	752	681	807	972													
Fla.	51	45	98	118	1,348	1,354	96	368													
E.S. CENTRAL	24	19	124	192	1,195	1,187	839	881													
Ky.	7	6	16	29	223	252	160	176													
Tenn.	6	7	69	69	334	306	371	366													
Ala.	10	5	39	94	339	341	267	280													
Miss.	1	1	-	-	299	288	41	59													
W.S. CENTRAL	8	14	62	306	1,620	1,959	2,321	1,647													
Ark.	2	2	20	14	382	276	329	120													
La.	2	10	-	-	110	431	345	371													
Okla.	4	2	42	72	250	242	164	195													
Tex.	-	-	-	220	878	1,010	1,483	961													
MOUNTAIN	32	27	165	130	1,745	1,890	1,191	1,701													
Mont.	1	4	47	44	69	38	-	1													
Idaho	2	3	8	-	85	64	-	63													
Wyo.	-	1	36	32	42	32	14	35													
Colo.	17	11	-	1	485	507	451	497													
N. Mex.	-	2	14	6	148	267	135	217													
Ariz.	5	2	50	41	435	539	398	494													
Utah	3	3	8	4	308	325	193	345													
Nev.	4	1	2	2	173	118	-	49													
PACIFIC	153	170	185	245	3,058	3,477	772	3,421													
Wash.	15	14	-	-	316	409	376	559													
Oreg.	27	15	5	1	201	308	253	338													
Calif.	108	129	159	237	2,371	2,474	-	2,303													
Alaska	-	1	21	7	38	33	23	18													
Hawaii	3	11	-	-	132	253	120	203													
Guam	-	-	-	-	-	28	U	U													
P.R.	-	-	47	53	182	361	U	U													
V.I.	-	U	-	U	-	U	U	U													
Amer. Samoa	-	U	-	U	-	U	U	U													
C.N.M.I.	-	U	-	U	-	U	U	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


