
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending September 16, 2006 (WEEK 37)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	30	72	245	2,269	2,906	42	83	597	2,729	3,681	51	41	127	1,426	1,387						
NEW ENGLAND	2	4	20	138	337	-	1	9	46	105	2	2	12	70	88						
Conn.	1	1	3	31	38	-	0	3	-	35	-	0	8	19	22						
Maine	-	0	2	6	2	-	0	2	13	10	1	0	2	7	4						
Mass.	-	2	13	51	211	-	0	5	14	35	-	1	6	27	40						
N.H.	1	0	16	35	71	-	0	2	11	20	-	0	1	1	6						
R.I.	-	0	4	8	10	-	0	4	8	1	-	0	10	12	12						
Vt.	-	0	2	7	5	-	0	1	-	4	1	0	3	4	4						
MID. ATLANTIC	1	7	24	217	476	2	8	55	275	476	16	13	43	472	474						
N.J.	-	2	7	54	99	-	2	10	73	181	-	1	10	60	82						
N.Y. (Upstate)	-	1	14	60	72	1	1	43	47	37	14	5	29	194	117						
N.Y. City	-	2	10	60	226	-	1	5	46	99	-	1	9	27	76						
Pa.	1	1	5	43	79	1	3	9	109	159	2	5	17	191	199						
E.N. CENTRAL	6	6	12	195	259	5	7	24	256	410	10	8	25	297	279						
Ill.	-	1	6	40	96	-	1	6	20	117	-	1	4	21	42						
Ind.	-	0	5	20	13	-	0	17	39	28	-	0	6	20	14						
Mich.	3	2	8	68	82	1	3	7	98	133	1	2	7	79	79						
Ohio	3	1	4	44	36	4	2	10	93	99	9	4	19	158	119						
Wis.	-	1	5	23	32	-	0	4	6	33	-	0	5	19	25						
W.N. CENTRAL	1	2	30	90	68	-	4	22	113	196	-	1	15	47	59						
Iowa	-	0	2	8	18	-	0	3	12	20	-	0	3	9	4						
Kans.	1	0	5	24	13	-	0	2	8	23	-	0	2	3	2						
