
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending May 20, 2006 (WEEK 20)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	32	51	335	1,230	1,340	82	170	334	2,906	3,084	915	762	3,163	20,942	11,940						
NEW ENGLAND	-	1	24	10	116	2	4	17	70	72	11	52	165	640	2,085						
Conn.	U	1	7	U	47	-	0	11	16	9	U	13	67	U	709						
Maine	N	0	0	N	N	1	0	2	4	1	-	4	20	85	164						
Mass.	-	0	6	-	57	1	2	5	40	54	-	19	86	92	1,125						
N.H.	-	0	0	-	-	-	0	2	5	4	4	7	42	151	63						
R.I.	-	0	11	1	7	-	0	6	3	4	-	0	0	-	-						
Vt.	-	0	2	9	5	-	0	1	2	-	7	8	32	312	24						
MID. ATLANTIC	3	2	15	71	136	15	21	35	415	387	74	103	183	2,407	2,324						
N.J.	N	0	0	N	N	-	2	7	70	50	-	0	0	-	-						
N.Y. (Upstate)	1	1	10	21	55	2	2	14	60	29	-	0	0	-	-						
N.Y. City	U	0	0	U	U	7	11	21	203	247	-	0	0	-	-						
Pa.	2	2	9	50	81	6	5	9	82	61	74	103	183	2,407	2,324						
E.N. CENTRAL	11	11	40	302	319	15	18	38	306	324	435	197	564	8,230	2,906						
Ill.	-	1	3	8	12	5	9	23	128	177	-	1	5	4	41						
Ind.	4	2	21	74	98	2	1	4	26	29	N	0	347	N	47						
Mich.	2	0	4	12	23	-	2	19	48	32	64	92	231	2,355	1,786						
Ohio	5	6	32	208	186	7	4	11	88	76	371	51	423	5,513	783						
Wis.	N	0	0	N	N	1	1	3	16	10	-	10	41	358	249						
W.N. CENTRAL	-	1	191	23	26	1	4	9	74	100	12	20	84	796	130						
Iowa	N	0	0	N	N	-	0	2	6	4	N	0	0	N	N						
Kans.	N	0	0	N	N	-	0	2	9	8	-	0	0	-	-						
Minn.	-	0	191	-	-	-	1	4	11	28	-	0	0	-	-						
Mo.	-	1	3	23	22	1	3	8	47	58	12	15	82	749	59						
Nebr.	-	0	0	-	2	-	0	1	1	2	-	0	1	-	-						
N. Dak.	-	0	1	-	-	-	0	1	-	-	-	0	25	18	10						
S. Dak.	-	0	1	-	2	-	0	1	-	-	-	1	12	29	61						
S. ATLANTIC	15	24	53	643	533	29	43	186	711	706	58	59	858	2,092	995						
Del.	-	0	2	-	1	-	0	2	10	6	-	1	5	33	12						
D.C.	-	0	3	19	13	4	2	9	44	43	2	0	5	16	15						
Fla.	15	13	36	358	271	14	14	29	273	285	-	0	0	-	-						
Ga.	-	8	21	226	195	-	9	147	74	102	-	0	0	-	-						
Md.	-	0	0	-	-	2	5	19	114	114	-	0	0	-	-						
N.C.	N	0	0	N	N	5	5	17	115	90	-	0	0	-	-						
S.C.	-	0	0	-	-	1	1	7	27	25	11	15	50	556	254						
Va.	N	0	0	N	N	3	3	12	54	39	2	18	812	725	163						
W. Va.	-	1	10	40	53	-	0	1	-	2	43	24	70	762	551						
E.S. CENTRAL	2	3	14	96	92	8	10	19	209	162	-	0	70	16	-						
Ala.	N	0	1	N	N	2	3	12	97	63	-	0	70	16	-						
Ky.	-	1	5	20	15	-	1	8	29	12	N	0	0	N	N						
Miss.	-	0	0	-	1	-	0	5	11	22	-	0	0	-	-						
Tenn.	2	2	13	76	76	6	4	11	72	65	N	0	0	N	N						
W.S. CENTRAL	-	1	8	42	84	7	24	37	511	485	312	180	1,717	5,299	1,992						
Ark.	-	0	3	6	8	-	1	6	34	21	-	3	110	335	-						
La.	-	1	5	36	76	-	4	17	58	93	-	0	17	83	105						
Okla.	N	0	0	N	N	1	1	6	30	16	-	0	0	-	-						
Tex.	N	0	0	N	N	6	17	30	389	355	312	170	1,607	4,881	1,887						
MOUNTAIN	1	1	27	43	34	3	7	17	136	162	13	52	135	1,462	1,508						
Ariz.	N	0	0	N	N	2	3	13	73	53	-	0	0	-	-						
Colo.	N	0	0	N	N	-	1	3	10	20	-	34	76	777	1,040						
Idaho	N	0	0	N	N	-	0	3	2	13	-	0	0	-	-						
Mont.	-	0	1	-	-	-	0	1	-	5	-	0	0	-	-						
Nev.	1	0	27	2	2	1	2	6	30	46	-	0	2	4	-						
N. Mex.	-	0	0	-	-	-	1	5	19	20	-	3	32	205	128						
Utah	-	0	8	19	15	-	0	1	2	5	13	10	55	466	296						
Wyo.	-	0	3	22	17	-	0	0	-	-	-	0	3	10	44						
PACIFIC	-	0	0	-	-	2	33	47	474	686	-	0	0	-	-						
Alaska	-	0	0	-	-	-	0	4	5	4	-	0	0	-	-						
Calif.	N	0	0	N	N	2	28	42	386	613	-	0	0	-	-						
Hawaii	-	0	0	-	-	-	0	2	7	1	N	0	0	N	N						
Oreg.	N	0	0	N	N	-	0	6	5	12	N	0	0	N	N						
Wash.	N	0	0	N	N	-	2	11	71	56	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	26						
P.R.	N	0	0	N	N	1	4	16	54	55	3	9	47	110	325						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


