
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 28, 1996 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1996
AIDS § cummulative for 1995
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1996
Escherichia coli O157:H7 PHLIS cummulative for 1996
Gonorrhea cummulative for 1996
Gonorrhea cummulative for 1995
Hepatitis C/NA,NB cummulative for 1996
Hepatitis C/NA,NB cummulative for 1995
Legionellosis cummulative for 1996
Legionellosis cummulative for 1995

tab delimited data:
test
UNITED STATES	65,475	71,210	390,896	2,726	1,657	308,737	393,168	3,321	4,576	1,079	1,241										
NEW ENGLAND	2,752	3,598	16,209	340	203	6,870	7,533	115	142	80	41										
Maine	49	130	916	22	-	57	95	-	-	5	6										
N.H.	93	110	397	40	40	80	111	8	14	5	2										
Vt.	19	42	U	36	33	47	69	39	14	5	2										
Mass.	1,307	1,440	6,874	156	130	2,203	2,658	62	106	34	24										
R.I.	172	222	1,832	16	-	486	545	6	8	31	7										
Conn.	1,112	1,654	6,190	70	-	3,997	4,055	-	-	N	N										
MID. ATLANTIC	18,077	19,162	44,190	225	44	36,583	44,283	310	590	238	226										
Upstate N.Y.	2,421	2,355	N	149	17	6,748	9,583	240	341	77	65										
N.Y. City	9,952	10,032	18,756	17	-	10,373	16,282	1	1	16	6										
N.J.	3,542	4,407	8,222	59	5	7,493	5,741	-	189	15	33										
Pa.	2,162	2,368	17,212	N	22	11,969	12,677	69	59	130	122										
E.N. CENTRAL	5,058	5,389	79,066	578	432	54,995	77,342	454	358	308	341										
Ohio	1,123	1,104	17,030	172	106	12,180	23,176	35	15	116	151										
Ind.	596	523	10,216	89	55	6,572	9,134	9	14	46	81										
Ill.	2,198	2,218	22,580	218	133	16,548	20,515	75	86	9	36										
Mich.	878	1,195	20,277	99	73	15,267	18,117	335	243	107	35										
Wis.	263	349	8,963	N	65	4,428	6,400	-	-	30	38										
W.N. CENTRAL	1,548	1,710	27,515	602	362	12,299	20,187	156	91	66	121										
Minn.	304	366	2,702	275	228	U	2,852	7	4	10	49										
Iowa	92	116	4,165	126	101	1,144	1,723	81	15	11	21										
Mo.	799	787	11,691	72	-	8,132	11,303	40	23	19	19										
N. Dak.	12	5	925	17	17	33	35	-	7	-	3										
S. Dak.	14	18	1,504	26	-	172	244	-	1	3	3										
Nebr.	94	114	2,169	54	4	816	1,233	8	23	17	18										
Kans.	233	304	4,359	32	12	2,002	2,797	20	18	6	8										
S. ATLANTIC	16,240	17,942	54,111	144	73	95,044	112,972	251	316	177	199										
Del.	285	316	1,148	2	2	1,419	2,201	1	-	11	2										
Md.	2,239	2,567	6,889	N	8	14,835	13,931	5	7	34	29										
D.C.	1,200	1,030	N	-	-	4,336	4,548	-	-	10	5										
Va.	1,146	1,607	11,652	N	35	9,203	10,344	16	21	39	28										
W. Va.	121	125	1	N	3	559	652	9	44	2	4										
N.C.	895	1,002	-	47	17	18,252	28,490	46	64	12	34										
S.C.	848	977	-	13	8	10,984	12,105	34	21	8	30										
Ga.	2,410	2,309	11,642	32	-	17,671	19,825	U	28	3	19										
Fla.	7,096	8,009	22,779	38	-	17,785	20,876	140	131	58	48										
E.S. CENTRAL	2,283	2,268	35,631	77	63	41,749	40,235	569	1,020	54	56										
Ky.	401	297	6,597	14	10	4,162	4,760	28	34	9	10										
Tenn.	826	894	12,920	36	50	11,578	13,894	388	983	23	26										
Ala.	606	637	13,167	15	3	21,107	16,145	9	3	5	8										
Miss.	450	440	U	12	-	4,902	5,436	144	U	17	12										
W.S. CENTRAL	6,808	6,121	48,768	82	14	34,643	52,724	494	631	35	32										
Ark.	269	277	1,663	13	5	3,813	5,743	18	8	1	8										
La.	1,449	1,083	7,276	7	4	8,062	10,436	244	222	2	3										
Okla.	262	295	7,211	14	1	4,787	5,652	69	54	5	8										
Tex.	4,828	4,466	32,618	48	4	17,981	30,893	163	347	27	13										
MOUNTAIN	2,002	2,260	17,308	229	106	6,824	9,509	554	519	58	116										
Mont.	34	25	-	27	-	34	71	19	18	1	4										
Idaho	39	48	1,505	40	13	98	140	98	58	-	3										
Wyo.	7	18	592	11	9	36	50	186	223	7	12										
Colo.	508	672	U	86	43	1,077	2,803	63	69	11	42										
N. Mex.	204	164	3,862	14	2	920	1,067	69	53	2	6										
Ariz.	593	675	7,354	N	27	3,480	3,841	77	59	22	13										
Utah	190	164	1,555	34	-	279	280	21	13	8	16										
Nev.	427	494	2,440	17	12	900	1,257	21	26	7	20										
PACIFIC	10,706	12,760	68,098	449	360	19,730	28,383	418	909	63	109										
Wash.	768	884	9,004	171	164	1,982	2,765	51	234	6	22										
Oreg.	462	458	5,250	96	67	649	854	9	37	1	-										
Calif.	9,250	11,090	50,738	176	117	16,176	23,539	144	511	47	82										
Alaska	30	69	1,331	6	3	454	660	3	3	1	-										
Hawaii	196	259	1,775	N	9	469	565	211	124	8	5										
Guam	4	-	177	N	-	32	96	1	6	2	1										
P.R.	2,242	2,585	N	21	U	395	596	77	216	-	-										
V.I.	18	39	N	N	U	-	-	-	-	-	-										
Amer. Samoa	-	-	-	N	U	-	41	-	-	-	-										
C.N.M.I.	1	-	N	N	U	11	51	-	5	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1996 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


