
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending December 29, 2012 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	53	257	426	13,672	13,352	1	3	11	179	234	-	56	350	3,776	2,562						
NEW ENGLAND	-	3	11	202	271	-	0	1	1	2	-	0	3	22	8						
Conn.	-	1	3	42	41	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	4	12	32	-	0	0	-	-	-	0	1	3	1						
Mass.	-	2	8	124	179	-	0	0	-	-	-	0	3	9	4						
N.H.	-	0	1	6	4	-	0	0	-	2	-	0	1	1	1						
R.I.	-	0	5	14	9	-	0	0	-	-	-	0	1	9	2						
Vt.	-	0	1	4	6	-	0	1	1	-	-	0	0	-	-						
MID. ATLANTIC	2	43	89	2,216	1,430	-	0	2	19	4	-	1	5	75	175						
N.J.	-	15	47	816	481	-	0	0	-	2	-	0	4	4	134						
N.Y. (Upstate)	-	14	41	721	378	-	0	1	3	2	-	0	3	15	10						
N.Y. City	1	11	21	554	448	-	0	0	-	-	-	0	3	20	12						
Pa.	1	2	6	125	123	-	0	2	16	-	-	1	4	36	19						
E.N. CENTRAL	34	35	116	2,458	925	-	0	2	12	8	-	4	15	240	106						
Ill.	-	5	13	221	262	-	0	1	7	-	-	2	12	145	51						
Ind.	-	1	17	150	88	-	0	1	5	3	-	1	6	63	24						
Mich.	1	4	14	207	190	-	0	0	-	-	-	0	1	2	4						
Ohio	33	20	103	1,766	314	-	0	0	-	3	-	0	3	22	18						
Wis.	-	2	16	114	71	-	0	0	-	2	-	0	1	8	9						
W.N. CENTRAL	-	8	32	483	381	-	0	6	18	21	-	5	33	474	280						
Iowa	-	1	13	92	18	-	0	0	-	-	-	0	1	8	7						
Kans.	-	2	9	121	72	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	3	-	87	-	0	0	-	-	-	0	0	-	11						
Mo.	-	1	7	81	182	-	0	5	16	13	-	5	33	460	257						
Nebr.	-	1	22	171	14	-	0	1	1	5	-	0	1	5	5						
N. Dak.	-	0	2	7	2	-	0	1	1	2	-	0	0	-	-						
S. Dak.	-	0	3	11	6	-	0	0	-	1	-	0	1	1	-						
S. ATLANTIC	15	55	102	2,884	3,921	1	1	9	86	128	-	13	146	1,102	623						
Del.	-	0	4	20	6	-	0	0	-	-	-	0	2	25	20						
D.C.	-	0	3	17	35	-	0	0	-	1	-	0	1	1	3						
Fla.	11	31	66	1,704	2,635	1	0	1	4	3	-	0	3	30	9						
Ga.	-	13	21	662	670	-	1	5	54	88	-	0	0	-	-						
Md.	1	4	15	224	94	-	0	1	1	3	-	0	3	28	26						
N.C.	-	2	10	133	225	-	0	4	12	16	-	1	133	526	311						
S.C.	2	0	2	34	142	-	0	1	7	12	-	0	6	51	24						
Va.	1	1	6	88	107	-	0	2	8	5	-	5	35	440	226						
W. Va.	-	0	1	2	7	-	0	0	-	-	-	0	1	1	4						
E.S. CENTRAL	-	21	42	1,126	1,025	-	0	3	14	15	-	12	57	915	355						
Ala.	-	6	20	312	322	-	0	1	3	5	-	2	12	155	74						
Ky.	-	5	21	336	252	-	0	1	3	3	-	0	7	56	1						
Miss.	-	5	13	277	241	-	0	2	2	1	-	0	4	23	23						
Tenn.	-	3	9	201	210	-	0	1	6	6	-	10	49	681	257						
W.S. CENTRAL	-	45	189	2,402	3,397	-	0	6	5	21	-	12	292	890	934						
Ark.	-	2	7	94	96	-	0	1	3	10	-	9	67	791	548						
La.	-	4	10	195	487	-	0	0	-	-	-	0	2	9	10						
Okla.	-	7	55	483	275	-	0	5	1	8	-	0	260	52	327						
Tex.	-	31	122	1,630	2,539	-	0	1	1	3	-	0	13	38	49						
MOUNTAIN	1	12	34	730	880	-	0	2	11	32	-	0	5	49	71						
Ariz.	1	8	18	406	434	-	0	2	10	31	-	0	4	31	46						
Colo.	-	1	19	123	89	-	0	1	1	-	-	0	1	3	3						
Idaho	-	0	2	9	17	-	0	0	-	-	-	0	2	3	2						
Mont.	-	0	2	11	124	-	0	0	-	-	-	0	1	1	1						
Nev.	-	0	8	49	36	-	0	0	-	-	-	0	0	-	2						
N. Mex.	-	1	7	94	123	-	0	0	-	-	-	0	1	4	-						
Utah	-	0	4	34	55	-	0	0	-	1	-	0	1	5	7						
Wyo.	-	0	3	4	2	-	0	0	-	-	-	0	1	2	10						
PACIFIC	1	20	57	1,171	1,122	-	0	2	13	3	-	0	3	9	10						
Alaska	-	0	2	8	5	N	0	0	N	N	N	0	0	N	N						
Calif.	-	15	57	921	908	-	0	2	13	2	-	0	1	8	6						
Hawaii	-	0	3	25	48	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	2	10	94	57	-	0	0	-	-	-	0	1	1	1						
Wash.	1	1	19	123	104	-	0	1	-	1	-	0	3	-	3						
Amer. Samoa	-	0	3	5	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
