
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending September 1, 2012 (WEEK 35)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	160	262	426	8,306	7,942	2	4	9	121	172	12	55	350	2,518	1,404						
NEW ENGLAND	-	3	13	104	186	-	0	1	1	2	-	0	2	13	7						
Conn.	-	1	4	22	30	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	8	6	19	-	0	0	-	-	-	0	1	3	-						
Mass.	-	2	7	68	126	-	0	0	-	-	-	0	2	6	4						
N.H.	-	0	1	5	2	-	0	0	-	2	-	0	1	1	1						
R.I.	-	0	2	1	6	-	0	0	-	-	-	0	1	3	2						
Vt.	-	0	1	2	3	-	0	1	1	-	-	0	0	-	-						
MID. ATLANTIC	16	45	89	1,625	545	-	0	2	17	4	1	2	9	45	107						
N.J.	-	20	47	745	123	-	0	0	-	2	-	0	7	-	86						
N.Y. (Upstate)	14	10	41	412	165	-	0	1	4	2	1	0	3	10	4						
N.Y. City	2	13	28	383	178	-	0	0	-	-	-	0	2	11	5						
Pa.	-	2	8	85	79	-	0	2	13	-	-	0	4	24	12						
E.N. CENTRAL	39	19	53	871	619	2	0	2	13	8	1	2	13	137	81						
Ill.	-	3	16	108	171	-	0	1	2	-	-	1	10	83	42						
Ind.	-	1	8	48	51	2	0	2	11	3	-	0	4	37	20						
Mich.	-	4	14	126	116	-	0	0	-	-	-	0	1	2	2						
Ohio	39	9	46	589	225	-	0	0	-	3	1	0	2	15	11						
Wis.	-	0	4	-	56	-	0	0	-	2	-	0	2	-	6						
W.N. CENTRAL	8	7	27	296	266	-	0	6	24	19	4	5	34	406	224						
Iowa	-	0	5	26	11	-	0	0	-	-	-	0	1	5	6						
Kans.	-	2	9	84	40	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	4	-	56	-	0	0	-	-	-	0	2	-	8						
Mo.	1	2	7	67	147	-	0	5	22	11	4	5	34	395	207						
Nebr.	7	0	20	110	8	-	0	1	1	5	-	0	1	5	3						
N. Dak.	-	0	2	4	-	-	0	1	1	2	-	0	0	-	-						
S. Dak.	-	0	2	5	4	-	0	0	-	1	-	0	1	1	-						
S. ATLANTIC	46	66	135	2,097	2,553	-	1	5	42	104	3	13	80	658	342						
Del.	-	0	2	7	3	-	0	0	-	-	-	0	2	19	17						
D.C.	-	0	6	14	16	-	0	0	-	1	-	0	1	1	1						
Fla.	35	43	66	1,330	1,802	-	0	1	2	2	-	0	4	24	4						
Ga.	5	14	24	425	394	-	0	4	21	77	-	0	0	-	-						
Md.	1	3	15	155	66	-	0	1	-	2	-	0	3	19	15						
N.C.	3	2	9	91	161	-	0	3	5	11	-	0	52	233	182						
S.C.	-	1	54	18	38	-	0	1	11	8	1	0	3	23	16						
Va.	2	1	7	56	68	-	0	1	3	3	2	6	34	339	104						
W. Va.	-	0	1	1	5	-	0	0	-	-	-	0	1	-	3						
E.S. CENTRAL	7	21	52	694	551	-	0	2	5	8	1	7	55	618	274						
Ala.	3	6	22	198	135	-	0	1	2	2	-	2	9	82	54						
Ky.	4	5	21	216	174	-	0	1	1	1	-	0	5	30	-						
Miss.	-	5	24	162	108	-	0	0	-	1	-	0	2	4	15						
Tenn.	-	3	10	118	134	-	0	2	2	4	1	5	49	502	205						
W.S. CENTRAL	16	55	189	1,567	1,972	-	0	6	3	9	1	13	292	602	328						
Ark.	5	1	7	49	64	-	0	2	2	6	1	10	65	515	290						
La.	-	4	18	110	321	-	0	0	-	-	-	0	1	3	7						
Okla.	9	7	55	319	69	-	0	5	1	2	-	0	260	49	21						
Tex.	2	39	122	1,089	1,518	-	0	1	-	1	-	1	13	35	10						
