
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending March 1, 1997 (WEEK 09)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	5,109	9,988	46,822	58,934	139	56	33,777	53,260	374	483											
NEW ENGLAND	134	446	2,306	3,173	14	6	852	1,238	1	12											
Maine	13	8	49	-	1	-	3	5	-	-											
N.H.	1	14	89	101	-	-	31	24	-	1											
Vt.	7	5	64	88	1	1	9	15	-	7											
Mass.	62	246	1,223	1,136	10	5	410	442	1	4											
R.I.	19	17	361	406	1	-	102	103	-	-											
Conn.	32	156	520	1,442	1	-	297	649	-	-											
MID. ATLANTIC	1,921	2,864	3,426	4,312	8	-	2,130	4,597	32	33											
Upstate N.Y.	113	324	N	N	5	-	189	5	23	28											
N.Y. City	1,039	1,621	-	3,060	1	-	-	2,126	-	1											
N.J.	468	550	915	1,252	2	-	637	617	-	-											
Pa.	301	369	2,511	-	N	-	1,304	1,849	9	4											
E.N. CENTRAL	242	821	8,569	15,412	21	11	5,811	10,365	88	76											
Ohio	57	249	1,959	3,605	12	7	1,424	2,514	5	2											
Ind.	25	90	1,288	1,555	2	-	991	1,217	1	2											
Ill.	115	321	1,880	4,540	-	-	935	3,095	-	14											
Mich.	29	106	2,501	3,745	7	2	1,974	2,644	82	58											
Wis.	16	55	941	1,967	N	2	487	895	-	-											
W.N. CENTRAL	127	247	3,181	4,902	22	12	1,570	2,251	16	12											
Minn.	17	56	-	999	10	7	U	-	-	-											
Iowa	38	22	746	183	7	2	182	86	8	3											
Mo.	54	90	1,437	2,009	1	-	1,048	1,577	2	7											
N. Dak.	2	-	81	156	3	2	5	7	1	-											
S. Dak.	-	3	178	184	-	-	24	25	-	-											
Nebr.	15	22	163	527	1	-	60	98	-	2											
Kans.	1	54	576	844	-	1	251	458	5	-											
S. ATLANTIC	1,239	2,454	12,140	8,258	14	2	13,905	18,961	41	22											
Del.	20	72	-	-	1	1	190	280	-	-											
Md.	166	196	786	880	-	-	1,834	2,366	4	-											
D.C.	55	126	N	N	-	-	836	753	-	-											
Va.	130	126	1,994	1,860	N	-	1,633	1,651	3	1											
W. Va.	14	19	-	-	N	-	114	99	1	4											
N.C.	59	34	3,035	U	2	1	2,729	3,633	11	7											
S.C.	104	91	1,584	U	-	-	2,047	2,189	11	1											
Ga.	183	447	1,186	1,839	4	-	1,825	4,765	U	-											
Fla.	508	1,343	3,555	3,679	7	-	2,697	3,225	11	9											
E.S. CENTRAL	134	358	4,046	4,726	13	3	4,027	5,389	45	87											
Ky.	23	67	1,070	1,227	4	-	678	729	1	4											
Tenn.	59	140	1,902	2,006	8	3	1,706	1,898	20	83											
Ala.	37	89	1,074	1,440	-	-	1,643	2,332	3	-											
Miss.	15	62	-	53	1	-	-	430	21	-											
W.S. CENTRAL	420	944	2,144	3,854	3	1	2,246	4,777	38	44											
Ark.	18	45	188	281	2	-	382	761	1	1											
La.	64	221	1,016	-	1	1	1,105	1,481	28	8											
Okla.	32	26	940	1,140	-	-	759	707	-	25											
Tex.	306	652	-	2,433	-	-	-	1,828	9	10											
MOUNTAIN	122	251	3,332	1,784	20	14	1,225	1,378	61	123											
Mont.	7	3	95	-	-	-	7	3	3	4											
Idaho	2	4	249	229	1	-	19	12	12	30											
Wyo.	1	-	73	120	-	-	7	8	18	34											
Colo.	24	85	50	3	12	5	247	347	13	13											
N. Mex.	5	20	675	649	3	1	269	169	7	23											
Ariz.	30	94	1,571	66	N	6	531	656	5	14											
Utah	10	39	225	262	1	-	28	49	1	4											
Nev.	43	6	394	455	3	2	117	134	2	1											
PACIFIC	770	1,603	7,678	12,513	24	5	2,011	4,304	52	74											
Wash.	45	139	1,539	1,686	2	-	391	440	3	14											
Oreg.	30	101	422	929	7	3	58	46	3	2											
Calif.	682	1,338	5,268	9,536	15	2	1,399	3,646	12	27											
Alaska	10	3	225	62	-	-	89	80	-	2											
Hawaii	3	22	224	300	N	-	74	92	34	29											
Guam	-	3	-	73	N	-	-	17	-	-											
P.R.	144	248	N	N	4	U	127	28	2	6											
V.I.	4	1	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	-	-	N	N	N	U	-	8	-	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


