
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending November 7, 1998 (WEEK 44)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1998
H. influenzae, Invasive cummulative for 1997
Hepatitis (Viral), Type A cummulative for 1998
Hepatitis (Viral), Type A cummulative for 1997
Hepatitis (Viral), Type B cummulative for 1998
Hepatitis (Viral), Type B cummulative for 1997
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1998
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1998
Measles (Rubeola), Total cummulative for 1998
Measles (Rubeola), Total cummulative for 1997

tab delimited data:
test
UNITED STATES	880	918	18,742	24,137	7,436	8,015	2	60	1	23	83	127									
NEW ENGLAND	60	54	232	590	163	151	-	1	-	2	3	19									
Maine	3	5	17	56	4	6	-	-	-	-	-	1									
N.H.	9	10	11	31	18	15	-	-	-	-	-	1									
Vt.	7	3	15	12	5	9	-	-	-	1	1	-									
Mass.	35	32	98	242	48	64	-	1	-	1	2	16									
R.I.	5	2	15	126	63	14	-	-	-	-	-	-									
Conn.	1	2	76	123	25	43	-	-	-	-	-	1									
MID. ATLANTIC	128	142	1,285	1,801	957	1,163	-	8	-	6	14	26									
Upstate N.Y.	52	46	313	305	248	259	-	1	-	1	2	5									
N.Y. City	26	38	328	800	243	415	-	-	-	-	-	10									
N.J.	45	41	307	265	176	213	-	7	-	1	8	3									
Pa.	5	17	337	431	290	276	-	-	-	4	4	8									
E.N. CENTRAL	147	146	3,024	2,524	1,329	1,254	-	11	-	3	14	10									
Ohio	45	78	270	272	68	69	-	-	-	1	1	-									
Ind.	39	14	292	257	673	88	-	2	-	1	3	-									
Ill.	49	36	566	707	161	240	-	-	-	-	-	7									
Mich.	7	17	1,741	1,122	392	363	-	9	-	1	10	2									
Wis.	7	1	155	166	35	494	-	-	-	-	-	1									
W.N. CENTRAL	80	54	1,220	1,873	359	407	-	1	-	-	1	17									
Minn.	62	42	115	166	43	35	-	-	-	-	-	8									
Iowa	2	5	388	400	58	33	-	1	-	-	1	-									
Mo.	9	4	557	957	216	293	-	-	-	-	-	1									
N. Dak.	-	-	3	10	4	5	-	-	-	-	-	-									
S. Dak.	-	2	31	20	2	1	-	-	-	-	-	8									
Nebr.	1	1	39	85	14	13	-	-	-	-	-	-									
Kans.	6	-	87	235	22	27	U	-	U	-	-	-									
S. ATLANTIC	176	136	1,714	1,641	993	1,031	-	3	-	5	8	13									
Del.	-	-	3	29	3	6	-	-	-	1	1	-									
Md.	49	49	281	171	142	144	-	-	-	1	1	2									
D.C.	-	-	53	28	11	28	-	-	-	-	-	1									
Va.	16	12	182	198	90	108	-	-	-	2	2	1									
W. Va.	5	3	6	10	8	14	-	-	-	-	-	-									
N.C.	23	21	110	174	196	215	-	-	-	-	-	2									
S.C.	3	4	36	95	39	90	-	-	-	-	-	1									
Ga.	41	27	558	460	128	110	-	1	-	1	2	1									
Fla.	39	20	485	476	376	316	-	2	-	-	2	5									
E.S. CENTRAL	48	50	326	532	350	597	-	-	-	2	2	1									
Ky.	7	7	20	66	39	35	-	-	-	-	-	-									
Tenn.	27	28	200	328	242	384	-	-	-	1	1	-									
Ala.	12	13	63	74	67	60	-	-	-	1	1	1									
Miss.	2	2	43	64	2	118	U	-	U	-	-	-									
W.S. CENTRAL	51	43	3,491	5,016	1,121	1,115	-	1	-	-	1	8									
Ark.	-	2	89	191	87	76	-	-	-	-	-	-									
La.	22	11	102	208	146	137	-	1	-	-	1	-									
Okla.	26	28	522	1,278	87	42	-	-	-	-	-	1									
Tex.	3	2	2,778	3,339	801	860	-	-	-	-	-	7									
MOUNTAIN	92	74	2,810	3,683	695	746	2	3	-	-	3	8									
Mont.	-	-	90	65	5	9	-	-	-	-	-	-									
Idaho	1	1	224	118	38	40	-	-	-	-	-	-									
Wyo.	1	4	35	30	7	23	-	-	-	-	-	-									
Colo.	18	13	289	355	101	132	-	-	-	-	-	-									
N. Mex.	7	8	133	304	281	222	-	-	-	-	-	-									
Ariz.	53	29	1,768	1,929	162	174	2	3	-	-	3	5									
Utah	5	3	177	500	66	80	-	-	-	-	-	1									
Nev.	7	16	94	382	35	66	U	-	U	-	-	2									
PACIFIC	98	219	4,640	6,477	1,469	1,551	-	32	1	5	37	25									
Wash.	9	5	857	559	103	68	-	-	-	1	1	2									
Oreg.	36	29	330	327	106	101	-	-	-	-	-	-									
Calif.	45	170	3,401	5,428	1,242	1,359	-	5	1	3	8	19									
Alaska	1	8	16	27	12	13	-	27	-	1	28	-									
Hawaii	7	7	36	136	6	10	U	-	U	-	-	4									
Guam	-	-	-	-	2	3	U	-	U	-	-	-									
P.R.	2	-	49	246	331	692	-	-	-	-	-	-									
V.I.	U	U	U	U	U	U	U	U	U	U	U	U									
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U	U									
C.N.M.I.	-	6	3	1	53	42	U	-	U	-	-	1									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


