
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending June 10, 2006 (WEEK 23)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	38	75	243	1,465	1,682	50	87	594	1,602	2,300	25	41	127	547	499						
NEW ENGLAND	-	6	22	85	176	-	2	9	29	63	3	2	12	21	27						
Conn.	-	1	3	14	24	-	0	5	-	27	3	0	8	9	7						
Maine	-	0	2	4	-	-	0	2	7	4	-	0	1	3	1						
Mass.	-	4	14	44	114	-	1	5	13	20	-	1	6	7	13						
N.H.	-	1	12	14	31	-	0	3	5	9	-	0	1	1	4						
R.I.	-	0	4	3	5	-	0	2	4	1	-	0	10	-	2						
Vt.	-	0	2	6	2	-	0	1	-	2	-	0	3	1	-						
MID. ATLANTIC	3	10	24	104	281	-	9	55	155	309	6	12	53	139	143						
N.J.	-	2	9	17	51	-	3	10	39	112	-	1	13	6	24						
N.Y. (Upstate)	2	1	14	35	40	-	1	43	27	28	6	4	29	60	37						
N.Y. City	-	2	10	26	142	-	1	5	19	69	-	1	20	11	20						
Pa.	1	1	6	26	48	-	3	9	70	100	-	5	17	62	62						
E.N. CENTRAL	5	6	15	123	151	3	8	24	134	249	6	8	25	108	111						
Ill.	-	2	11	16	48	-	1	7	6	69	-	1	5	8	16						
Ind.	2	0	7	17	8	1	0	17	16	10	1	0	6	3	10						
Mich.	1	2	8	48	48	-	3	7	55	88	-	2	6	25	29						
Ohio	2	1	4	35	26	2	2	8	52	64	5	3	19	54	48						
Wis.	-	0	5	7	21	-	0	6	5	18	-	1	5	18	8						
W.N. CENTRAL	5	2	29	66	45	1	5	19	60	110	-	1	12	17	14						
Iowa	-	0	2	3	11	-	0	2	2	10	-	0	1	1	3						
Kans.	1	0	5	18	7	1	0	2	6	16	-	0	1	1	1						
Minn.	3	0	29	6	3	-	0	13	6	8	-	0	10	-	1						
Mo.	1	0	4	25	21	-	3	7	43	62	-	0	3	10	8						
Nebr.	-	0	3	9	3	-	0	2	3	13	-	0	2	3	-						
N. Dak.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	1						
S. Dak.	-	0	3	5	-	-	0	1	-	1	-	0	6	2	-						
S. ATLANTIC	5	12	34	214	251	15	23	66	505	671	3	9	19	138	107						
Del.	-	0	2	7	4	-	0	4	16	18	-	0	4	1	4						
D.C.	-	0	2	2	2	-	0	4	4	4	-	0	2	5	2						
Fla.	2	4	18	78	87	9	9	19	195	231	2	3	8	64	34						
Ga.	2	1	7	25	50	-	3	9	71	108	1	0	4	6	11						
Md.	-	1	6	28	24	1	2	9	75	78	-	2	9	26	27						
N.C.	-	0	20	40	28	-	0	23	74	67	-	0	3	14	11						
S.C.	-	1	3	10	14	1	2	7	27	71	-	0	2	2	4						
Va.	1	1	11	23	39	2	1	18	16	76	-	1	7	19	10						
W. Va.	-	0	1	1	3	2	0	18	27	18	-	0	3	1	4						
E.S. CENTRAL	-	3	15	47	107	2	6	18	128	171	4	2	9	34	23						
Ala.	-	0	9	2	13	-	1	7	36	43	-	0	1	5	8						
Ky.	-	0	5	22	7	-	1	5	33	36	2	0	4	9	7						
Miss.	-	0	2	2	11	-	0	3	5	24	-	0	1	-	1						
Tenn.	-	1	7	21	76	2	2	12	54	68	2	1	7	20	7						
W.S. CENTRAL	1	8	77	103	184	21	13	315	252	212	-	1	32	11	7						
Ark.	-	0	9	26	7	-	1	4	14	32	-	0	3	-	2						
La.	-	0	4	3	29	-	1	3	10	36	-	0	1	4	-						
Okla.	1	0	2	4	3	3	0	17	5	20	-	0	3	1	1						
Tex.	-	5	73	70	145	18	10	295	223	124	-	0	26	6	4						
MOUNTAIN	4	5	18	110	137	2	7	39	130	237	3	1	8	37	40						
Ariz.	2	3	16	64	66	-	5	27	86	150	1	0	3	14	11						
Colo.	1	1	4	17	17	2	1	5	15	23	-	0	3	2	10						
Idaho	1	0	2	5	17	-	0	2	5	5	1	0	2	5	1						
Mont.	-	0	2	5	7	-	0	7	-	3	-	0	1	2	3						
Nev.	-	0	2	5	7	-	1	4	12	22	-	0	2	3	7						
N. Mex.	-	0	3	5	9	-	0	3	1	11	-	0	1	-	2						
Utah	-	0	2	8	13	-	0	5	11	22	1	0	2	10	4						
Wyo.	-	0	1	1	1	-	0	1	-	1	-	0	1	1	2						
PACIFIC	15	17	163	613	350	6	9	61	209	278	-	2	9	42	27						
Alaska	-	0	1	-	3	-	0	1	1	6	-	0	1	-	-						
Calif.	11	15	162	563	293	5	7	41	163	193	-	2	9	42	26						
Hawaii	-	0	2	7	12	-	0	1	1	2	-	0	1	-	1						
Oreg.	1	1	5	23	21	1	1	6	28	48	N	0	0	N	N						
Wash.	3	1	13	20	21	-	0	18	16	29	-	0	0	-	-						
Amer. Samoa	U	0	1	U	-	U	0	0	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	2	-	0	2	-	15	-	0	0	-	-						
P.R.	-	0	4	7	36	-	1	8	10	13	-	0	1	1	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


