
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending June 19, 2004 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2004
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2003
Hepatitis (Viral Acute), Type A cummulative for 2004
Hepatitis (Viral Acute), Type A cummulative for 2003

tab delimited data:
test
UNITED STATES	936	904	9	12	48	64	101	110	2,478	2,862											
NEW ENGLAND	84	62	1	1	4	5	3	3	432	127											
Maine	7	2	-	-	-	-	-	1	9	4											
N.H.	12	6	-	-	2	-	-	-	7	7											
Vt.	5	6	-	-	-	-	1	-	6	4											
Mass.	35	34	1	1	-	5	2	1	368	66											
R.I.	3	3	-	-	-	-	-	1	10	11											
Conn.	22	11	-	-	2	-	-	-	32	35											
MID. ATLANTIC	203	173	-	-	3	2	28	26	285	615											
Upstate N.Y.	66	61	-	-	3	2	4	7	38	49											
N.Y. City	42	28	-	-	-	-	9	6	98	227											
N.J.	37	38	-	-	-	-	3	7	57	101											
Pa.	58	46	-	-	-	-	12	6	92	238											
E.N. CENTRAL	139	151	-	1	10	3	19	30	220	271											
Ohio	62	39	-	-	2	-	10	7	26	49											
Ind.	29	23	-	-	4	-	1	2	15	20											
Ill.	20	60	-	-	-	-	6	16	83	82											
Mich.	12	11	-	1	4	3	1	-	78	91											
Wis.	16	18	-	-	-	-	1	5	18	29											
W.N. CENTRAL	55	63	2	-	3	6	4	6	89	76											
Minn.	24	23	1	-	3	6	-	1	23	20											
Iowa	1	-	1	-	-	-	-	-	25	15											
Mo.	15	27	-	-	-	-	2	5	25	22											
N. Dak.	3	2	-	-	-	-	-	-	1	-											
S. Dak.	-	1	-	-	-	-	-	-	2	-											
Nebr.	5	-	-	-	-	-	-	-	7	5											
Kans.	7	10	-	-	-	-	2	-	6	14											
S. ATLANTIC	227	174	-	-	12	7	20	11	474	637											
Del.	8	-	-	-	-	-	2	-	4	4											
Md.	36	41	-	-	2	4	1	-	68	60											
D.C.	-	-	-	-	-	-	-	-	4	22											
Va.	21	16	-	-	-	-	1	4	46	36											
W. Va.	10	7	-	-	-	-	3	-	2	8											
N.C.	30	14	-	-	4	-	-	-	33	33											
S.C.	2	2	-	-	-	-	-	-	20	23											
Ga.	61	36	-	-	-	-	12	4	174	254											
Fla.	59	58	-	-	6	3	1	3	123	197											
E.S. CENTRAL	37	43	-	1	-	2	7	4	79	79											
Ky.	3	3	-	-	-	1	-	-	11	14											
Tenn.	23	24	-	-	-	1	5	3	45	43											
Ala.	11	16	-	1	-	-	2	1	6	11											
Miss.	-	-	-	-	-	-	-	-	17	11											
W.S. CENTRAL	36	46	1	1	4	6	1	3	195	295											
Ark.	1	4	-	-	-	1	-	-	38	18											
La.	7	15	-	-	-	2	1	3	11	25											
Okla.	27	25	-	-	4	3	-	-	16	6											
Tex.	1	2	1	1	-	-	-	-	130	246											
MOUNTAIN	119	101	3	5	12	16	14	12	219	196											
Mont.	-	-	-	-	-	-	-	-	4	2											
Idaho	5	2	-	-	-	-	2	1	10	9											
Wyo.	-	1	-	-	-	-	-	-	2	1											
Colo.	27	17	-	-	-	-	3	4	21	27											
N. Mex.	24	13	-	-	4	3	3	1	5	8											
Ariz.	46	55	-	5	7	7	1	4	144	108											
Utah	9	8	2	-	-	3	3	2	27	14											
Nev.	8	5	1	-	1	3	2	-	6	27											
PACIFIC	36	91	2	3	-	17	5	15	485	566											
Wash.	3	3	2	-	-	2	1	1	29	30											
Oreg.	23	23	-	-	-	-	1	2	36	30											
Calif.	3	41	-	3	-	15	2	7	407	497											
Alaska	2	18	-	-	-	-	1	5	4	5											
Hawaii	5	6	-	-	-	-	-	-	9	4											
Guam	-	-	-	-	-	-	-	-	-	1											
P.R.	-	-	-	-	-	-	-	-	10	39											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


