
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending August 20, 2011 (WEEK 33)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2011
Rabies, animal cummulative for 2010
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2011
Salmonellosis cummulative for 2010
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2011
Shiga toxin-producing E. coli(STEC)† cummulative for 2010

tab delimited data:
test
UNITED STATES	30	51	172	1,452	2,905	773	909	1,812	24,993	30,053	74	98	264	2,713	3,136						
NEW ENGLAND	4	3	12	86	201	3	29	322	1,191	1,729	1	2	33	126	155						
Conn.	-	0	8	-	93	-	0	301	301	491	-	0	33	33	60						
Maine	1	1	3	40	41	2	2	8	84	75	1	0	3	20	11						
Mass.	-	0	0	-	-	-	18	51	554	858	-	1	10	44	57						
N.H.	3	0	2	15	13	-	3	8	104	128	-	0	3	17	17						
R.I.	-	0	4	15	20	-	1	62	111	132	-	0	2	4	2						
Vt.	-	1	3	16	34	1	1	5	37	45	-	0	3	8	8						
MID. ATLANTIC	11	13	31	396	736	93	89	207	2,813	3,650	15	9	21	320	346						
N.J.	-	0	0	-	-	-	13	43	321	767	-	1	6	36	78						
N.Y. (Upstate)	11	7	20	220	351	66	25	65	811	845	12	4	12	125	114						
N.Y. City	-	0	4	7	133	-	20	53	625	821	-	1	6	51	44						
Pa.	-	7	17	169	252	27	32	73	1,056	1,217	3	3	13	108	110						
E.N. CENTRAL	5	2	27	89	177	34	88	184	2,564	3,880	13	12	36	389	550						
Ill.	1	1	11	26	89	-	28	57	855	1,327	-	2	7	62	110						
Ind.	-	0	3	6	-	-	9	23	252	510	-	2	7	57	92						
