
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending December 18, 1999 (WEEK 50)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1999
Meningococcal Disease cummulative for 1998
Mumps current week
Mumps cummulative for 1999
Mumps cummulative for 1998
Pertussis current week
Pertussis cummulative for 1999
Pertussis cummulative for 1998
Rubella current week
Rubella cummulative for 1999
Rubella cummulative for 1998

tab delimited data:
test
UNITED STATES	2,223	2,537	5	327	627	120	5,696	6,656	-	235	355										
NEW ENGLAND	107	113	-	8	10	14	720	1,028	-	7	38										
Maine	5	7	U	-	-	U	-	5	U	-	-										
N.H.	13	12	-	1	-	-	78	123	-	-	-										
Vt.	5	5	-	1	-	5	81	78	-	-	-										
Mass.	61	56	-	4	6	4	492	763	-	7	8										
R.I.	7	8	-	2	1	5	38	13	-	-	1										
Conn.	16	25	-	-	3	-	31	46	-	-	29										
MID. ATLANTIC	208	274	-	35	192	40	953	635	-	25	149										
Upstate N.Y.	68	78	-	14	13	40	763	330	-	21	114										
N.Y. City	50	33	-	3	155	-	10	47	-	-	19										
N.J.	47	57	U	-	6	U	12	29	U	1	14										
Pa.	43	106	-	18	18	-	168	229	-	3	2										
E.N. CENTRAL	377	389	3	46	80	25	567	843	-	2	-										
Ohio	129	139	2	20	29	23	291	282	-	-	-										
Ind.	69	72	-	5	7	1	75	173	-	1	-										
Ill.	96	101	1	12	10	-	82	135	-	1	-										
Mich.	45	44	-	7	31	1	67	70	-	-	-										
Wis.	38	33	U	2	3	U	52	183	U	-	-										
W.N. CENTRAL	230	223	1	14	33	3	425	595	-	127	40										
Minn.	50	35	-	1	13	-	226	342	-	5	-										
Iowa	42	44	1	8	11	-	69	74	-	29	-										
Mo.	93	78	-	1	4	3	64	48	-	3	2										
N. Dak.	4	5	U	1	2	U	18	4	U	-	-										
S. Dak.	11	8	-	-	-	-	7	8	-	-	-										
Nebr.	12	17	-	-	-	-	6	17	-	90	-										
Kans.	18	36	U	3	3	U	35	102	U	-	38										
S. ATLANTIC	412	435	-	50	49	9	417	338	-	37	19										
Del.	8	2	-	-	-	1	6	5	-	-	-										
Md.	54	34	-	7	-	-	107	65	-	1	1										
D.C.	2	3	-	2	-	-	1	1	-	-	-										
Va.	55	48	-	10	10	-	51	50	-	-	1										
W. Va.	8	18	-	-	-	-	3	4	-	-	-										
N.C.	46	57	U	8	11	U	93	103	U	35	13										
S.C.	44	57	-	5	7	1	19	27	-	-	-										
Ga.	61	97	-	4	1	-	40	27	-	-	-										
Fla.	134	119	-	14	20	7	97	56	-	1	4										
E.S. CENTRAL	148	197	1	14	19	-	88	155	-	1	2										
Ky.	32	37	U	-	1	U	25	85	U	-	-										
Tenn.	59	69	-	-	2	-	40	37	-	-	2										
Ala.	33	54	1	11	9	-	21	27	-	1	-										
Miss.	24	37	-	3	7	-	2	6	-	-	-										
W.S. CENTRAL	174	294	-	33	60	-	158	364	-	15	89										
Ark.	35	31	U	-	13	U	19	84	U	6	-										
La.	34	56	U	3	7	U	3	9	U	-	-										
Okla.	31	41	-	1	-	-	12	33	-	-	-										
Tex.	74	166	U	29	40	U	124	238	U	9	89										
MOUNTAIN	139	146	-	28	40	22	761	1,207	-	16	5										
Mont.	4	4	U	-	-	U	2	13	U	-	-										
Idaho	13	13	-	3	7	1	140	239	-	-	-										
Wyo.	5	8	-	-	1	-	2	8	-	-	-										
Colo.	36	29	-	5	7	6	213	341	-	1	-										
N. Mex.	15	26	N	N	N	9	210	98	-	-	1										
Ariz.	42	43	-	8	6	5	122	201	-	13	1										
Utah	16	13	-	7	5	1	61	266	-	1	2										
Nev.	8	10	U	5	14	U	11	41	U	1	1										
PACIFIC	428	466	-	99	144	7	1,607	1,491	-	5	13										
Wash.	65	64	-	2	11	7	616	330	-	-	8										
Oreg.	77	87	N	N	N	-	58	89	-	-	-										
Calif.	271	307	U	82	106	U	894	1,032	U	5	3										
Alaska	6	3	-	3	3	-	5	15	-	-	-										
Hawaii	9	5	-	12	24	-	34	25	-	-	2										
Guam	2	2	U	1	5	U	1	1	U	-	-										
P.R.	8	11	-	-	7	-	20	9	-	-	14										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	U	U	U	U	U	U	U	U	U	U	U										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


