
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending February 3, 2007 (WEEK 05)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2006
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2007
Syphillis, primary & secondary cummulative for 2006

tab delimited data:
test
UNITED STATES	56	46	96	285	302	7	6	18	30	37	95	179	232	561	788						
NEW ENGLAND	-	0	3	5	3	-	0	1	-	1	-	4	10	10	18						
Conn.	-	0	0	-	-	-	0	0	-	-	-	0	6	-	-						
Maine	-	0	2	3	2	-	0	1	-	-	-	0	2	-	1						
Mass.	-	0	0	-	-	-	0	0	-	-	-	2	7	7	13						
N.H.	-	0	0	-	-	-	0	0	-	-	-	0	2	3	4						
R.I.	-	0	2	-	-	-	0	1	-	-	-	0	2	-	-						
Vt.	-	0	2	2	1	-	0	1	-	1	-	0	1	-	-						
MID. ATLANTIC	3	3	8	24	15	-	0	3	4	2	21	23	35	106	76						
N.J.	-	0	0	-	-	-	0	0	-	-	1	3	8	10	17						
N.Y. (Upstate)	1	1	5	4	3	-	0	2	1	-	1	3	11	6	8						
N.Y. City	-	0	0	-	-	-	0	0	-	-	15	11	23	69	36						
Pa.	2	2	6	20	12	-	0	2	3	2	4	5	12	21	15						
E.N. CENTRAL	19	10	39	92	62	1	1	7	8	9	15	15	32	51	98						
Ill.	-	0	2	-	4	-	0	1	-	1	5	7	13	7	59						
Ind.	-	2	23	12	5	-	0	5	-	1	2	1	5	5	10						
Mich.	-	0	3	-	5	-	0	1	-	-	3	2	10	13	3						
Ohio	19	5	37	80	48	1	1	5	8	7	5	4	9	22	21						
Wis.	N	0	0	N	N	-	0	0	-	-	-	1	4	4	5						
W.N. CENTRAL	1	1	51	7	6	-	0	10	1	1	1	5	13	10	26						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	3	-	2						
Kans.	-	0	0	-	-	-	0	0	-	-	-	0	3	1	4						
Minn.	-	0	50	-	-	-	0	10	-	-	1	0	3	4	6						
Mo.	1	1	2	7	6	-	0	1	-	1	-	3	8	5	14						
Nebr.	-	0	1	-	-	-	0	0	-	-	-	0	2	-	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	3	-	-	-	0	1	1	-	-	0	3	-	-						
S. ATLANTIC	29	21	46	123	174	4	2	8	15	15	20	42	88	166	158						
Del.	-	0	0	-	-	-	0	0	-	-	1	0	3	2	4						
D.C.	-	0	3	-	3	-	0	2	-	-	-	2	7	10	12						
Fla.	22	12	29	73	58	4	2	8	14	14	-	15	23	68	69						
Ga.	7	7	24	47	110	-	0	1	-	1	-	7	57	-	2						
Md.	-	0	0	-	-	-	0	0	-	-	3	5	14	28	23						
N.C.	-	0	0	-	-	-	0	0	-	-	7	5	21	31	32						
S.C.	-	0	0	-	-	-	0	0	-	-	1	1	5	9	6						
Va.	N	0	0	N	N	-	0	0	-	-	8	3	17	18	10						
W. Va.	-	1	14	3	3	-	0	1	1	-	-	0	2	-	-						
E.S. CENTRAL	2	3	11	18	24	1	0	2	1	3	9	14	29	52	48						
Ala.	N	0	0	N	N	-	0	0	-	-	1	6	18	14	20						
Ky.	-	0	3	4	7	-	0	2	-	-	1	1	9	8	6						
Miss.	-	0	0	-	-	-	0	0	-	-	-	1	8	6	9						
Tenn.	2	2	10	14	17	1	0	2	1	3	7	5	12	24	13						
