
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending March 5, 2011 (WEEK 09)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	108	275	375	1,269	2,373	-	2	10	8	7	1	27	98	35	52						
NEW ENGLAND	-	4	17	30	105	-	0	0	-	-	-	0	1	-	-						
Conn.	-	0	3	3	63	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	1	1	1	-	0	0	-	-	-	0	1	-	-						
Mass.	-	3	16	25	37	-	0	0	-	-	-	0	0	-	-						
N.H.	-	0	2	-	2	-	0	0	-	-	-	0	1	-	-						
R.I.	-	0	3	-	1	-	0	0	-	-	-	0	1	-	-						
Vt.	-	0	1	1	1	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	3	25	70	77	360	-	0	1	-	-	-	1	4	2	2						
N.J.	-	5	16	12	58	-	0	0	-	-	-	0	0	-	-						
N.Y. (Upstate)	1	3	15	18	29	-	0	1	-	-	-	0	3	-	-						
N.Y. City	-	5	14	32	57	-	0	1	-	-	-	0	4	2	2						
Pa.	2	10	55	15	216	-	0	0	-	-	-	0	3	-	-						
E.N. CENTRAL	5	24	140	93	574	-	0	1	-	-	-	1	10	2	1						
Ill.	-	8	126	25	434	-	0	1	-	-	-	0	5	-	-						
Ind.	-	1	4	7	6	-	0	1	-	-	-	0	5	-	1						
Mich.	1	5	10	19	36	-	0	0	-	-	-	0	1	1	-						
Ohio	4	5	18	42	51	-	0	0	-	-	-	0	2	1	-						
Wis.	-	2	21	-	47	-	0	0	-	-	-	0	1	-	-						
W.N. CENTRAL	3	25	81	70	483	-	0	4	-	-	-	4	21	2	3						
Iowa	-	1	4	4	12	-	0	0	-	-	-	0	1	-	-						
Kans.	1	5	13	15	31	-	0	1	-	-	-	0	0	-	-						
Minn.	-	0	3	-	8	-	0	0	-	-	-	0	0	-	-						
Mo.	2	17	66	48	426	-	0	4	-	-	-	4	20	2	3						
Nebr.	-	1	10	2	4	-	0	1	-	-	-	0	1	-	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	2	1	2	-	0	0	-	-	-	0	0	-	-						
S. ATLANTIC	36	57	122	451	263	-	1	7	4	4	1	7	60	18	38						
Del.	-	0	3	-	20	-	0	1	-	-	-	0	3	-	2						
D.C.	-	0	4	2	3	-	0	1	-	-	-	0	0	-	-						
Fla.	32	25	55	298	93	-	0	1	1	-	1	0	2	4	-						
Ga.	4	16	26	76	77	-	0	6	1	2	-	0	0	-	-						
Md.	-	2	8	15	17	-	0	1	1	-	-	0	5	1	1						
N.C.	-	3	36	41	23	-	0	3	1	2	-	2	48	9	32						
S.C.	-	1	5	6	14	-	0	1	-	-	-	0	3	1	2						
Va.	-	2	9	13	16	-	0	2	-	-	-	2	12	3	1						
W. Va.	-	0	66	-	-	-	0	0	-	-	-	0	0	-	-						
E.S. CENTRAL	6	14	40	71	74	-	0	3	-	1	-	5	29	3	3						
Ala.	4	5	14	36	11	-	0	1	-	-	-	1	8	2	1						
Ky.	2	2	28	8	29	-	0	2	-	-	-	0	0	-	-						
Miss.	-	1	4	9	4	-	0	0	-	-	-	0	3	-	-						
Tenn.	-	5	14	18	30	-	0	2	-	1	-	4	20	1	2						
W.S. CENTRAL	28	53	128	194	258	-	0	4	-	1	-	2	43	1	4						
Ark.	-	1	6	4	9	-	0	2	-	-	-	1	29	-	1						
La.	-	6	13	12	26	-	0	0	-	-	-	0	1	-	-						
Okla.	4	4	13	15	35	-	0	3	-	-	-	0	11	-	-						
Tex.	24	43	111	163	188	-	0	1	-	1	-	0	3	1	3						
MOUNTAIN	9	15	32	106	102	-	0	5	4	-	-	0	3	7	1						
