
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending June 21, 1997 (WEEK 25)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1997
Meningococcal Disease cummulative for 1996
Mumps current week
Mumps cummulative for 1997
Mumps cummulative for 1996
Pertussis current week
Pertussis cummulative for 1997
Pertussis cummulative for 1996
Rubella current week
Rubella cummulative for 1997
Rubella cummulative for 1996

tab delimited data:
test
UNITED STATES	1,920	1,836	12	312	354	46	2,312	1,718	-	47	124										
NEW ENGLAND	112	77	-	7	-	3	498	335	-	-	23										
Maine	11	9	-	-	-	-	6	9	-	-	-										
N.H.	10	3	U	-	-	U	61	19	U	-	-										
Vt.	2	3	-	-	-	2	165	10	-	-	2										
Mass.	60	28	-	2	-	1	244	294	-	-	19										
R.I.	8	7	-	4	-	-	12	-	-	-	-										
Conn.	21	27	-	1	-	-	10	3	-	-	2										
MID. ATLANTIC	173	204	-	27	52	3	167	113	-	3	7										
Upstate N.Y.	42	50	-	5	14	-	52	54	-	1	3										
N.Y. City	31	29	-	-	13	-	40	18	-	2	2										
N.J.	40	45	-	-	2	-	5	6	-	-	2										
Pa.	60	80	-	22	23	3	70	35	-	-	-										
E.N. CENTRAL	263	262	1	32	81	10	180	241	-	3	3										
Ohio	105	90	1	14	27	4	72	75	-	-	-										
Ind.	32	37	-	4	5	2	29	14	-	-	-										
Ill.	78	79	-	7	16	4	28	60	-	-	1										
Mich.	27	28	-	7	32	-	31	19	-	-	2										
Wis.	21	28	-	-	1	-	20	73	-	3	-										
W.N. CENTRAL	145	136	3	11	5	1	129	69	-	-	-										
Minn.	19	14	1	4	1	1	85	43	-	-	-										
Iowa	33	29	2	6	-	-	16	3	-	-	-										
Mo.	71	56	-	-	2	-	16	15	-	-	-										
N. Dak.	1	2	U	-	2	U	2	-	U	-	-										
S. Dak.	4	4	-	-	-	-	2	1	-	-	-										
Nebr.	5	12	-	1	-	-	3	2	-	-	-										
Kans.	12	19	U	-	-	U	5	5	U	-	-										
S. ATLANTIC	346	279	5	46	48	12	212	168	-	21	22										
Del.	4	2	-	-	-	-	-	13	-	-	-										
Md.	33	32	-	4	16	1	74	56	-	-	-										
D.C.	1	4	-	-	-	-	2	-	-	-	1										
Va.	33	33	2	6	4	6	25	19	-	1	2										
W. Va.	13	12	-	-	-	-	4	2	-	-	-										
N.C.	59	48	-	7	10	-	46	34	-	10	8										
S.C.	41	37	1	10	5	3	11	6	-	9	1										
Ga.	70	77	-	4	2	-	7	7	-	-	-										
Fla.	92	34	2	15	11	2	43	31	-	1	10										
E.S. CENTRAL	146	135	-	16	15	2	41	148	-	-	2										
Ky.	36	19	-	3	-	-	2	128	-	-	-										
Tenn.	50	41	-	3	1	2	19	12	-	-	-										
Ala.	44	39	-	6	3	-	12	4	-	-	2										
Miss.	16	36	-	4	11	-	8	4	-	-	N										
W.S. CENTRAL	200	205	1	34	27	1	41	55	-	4	7										
Ark.	25	26	-	-	-	-	7	2	-	-	-										
La.	38	35	-	11	10	-	11	4	-	-	1										
Okla.	23	20	-	-	-	1	6	4	-	-	-										
Tex.	114	124	1	23	17	-	17	45	-	4	6										
MOUNTAIN	114	115	2	43	14	12	702	174	-	4	6										
Mont.	8	5	-	-	-	-	8	6	-	-	-										
Idaho	9	16	-	2	-	4	511	60	-	1	2										
Wyo.	1	3	-	1	-	-	4	1	-	-	-										
Colo.	32	19	-	3	2	8	127	36	-	-	2										
N. Mex.	18	20	N	N	N	-	31	30	-	-	-										
Ariz.	29	28	2	29	1	-	15	12	-	3	1										
Utah	11	11	-	6	2	-	4	5	-	-	-										
Nev.	6	13	U	2	9	U	2	24	U	-	1										
PACIFIC	421	423	-	96	112	2	342	415	-	12	54										
Wash.	51	54	-	12	13	2	179	162	-	-	12										
Oreg.	87	74	-	1	-	-	17	33	-	-	1										
Calif.	280	289	-	71	82	-	139	208	-	7	38										
Alaska	1	4	-	2	2	-	1	1	-	-	-										
Hawaii	2	2	-	10	15	-	6	11	-	5	3										
Guam	-	1	U	1	4	U	-	-	U	-	-										
P.R.	8	7	-	4	1	-	-	2	-	-	-										
V.I.	-	-	U	-	1	U	-	-	U	-	-										
Amer. Samoa	-	-	U	-	-	U	-	-	U	-	-										
C.N.M.I.	-	-	U	4	-	U	-	-	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


