
TABLE I.  Provisional cases of infrequently reported notifiable diseases (<1,000 cases reported during the preceding year), United States, week ending October 30, 2010 (WEEK 43)*

column labels in same order that data fields appears in each record below:
Disease
Current week
Cummulative for 2010
5-year weekly average†
Total cases reported for year 2009
Total cases reported for year 2008
Total cases reported for year 2007
Total cases reported for year 2006
Total cases reported for year 2005
States reporting cases during current week (No.)

tab delimited data:
test
Anthrax	-	-	-	1	-	1	1	-		
Botulism, total	1	84	3	118	145	144	165	135		
foodborne	-	6	0	10	17	32	20	19		
infant	-	58	2	83	109	85	97	85		
other(wound & unspecified)	1	20	1	25	19	27	48	31	CA (1 )	
Brucellosis	2	101	2	115	80	131	121	120	CA (2 )	
Chancroid	-	32	1	28	25	23	33	17		
Cholera	1	5	0	10	5	7	9	8	HI (1 )	
Cyclosporiasis §	1	151	1	141	139	93	137	543	WA (1 )	
Diphtheria	-	-	-	-	-	-	-	-		
Domestic arboviral diseases §, ¶ :										
California serogroup virus disease	-	56	1	55	62	55	67	80		
Eastern equine encephalitis virus disease	-	10	-	4	4	4	8	21		
Powassan virus disease	-	5	0	6	2	7	1	1		
St. Louis encephalitis virus disease	-	6	0	12	13	9	10	13		
Western equine encephalitis virus disease	-	-	-	-	-	-	-	-		
Haemophilus influenzae **, invasive disease (age &lt;5 yrs):										
serotype b	1	14	0	35	30	22	29	9	VA (1 )	
nonserotype b	1	129	3	236	244	199	175	135	OK (1 )	
unknown serotype	1	200	3	178	163	180	179	217	NY (1 )	
Hansen disease §	2	37	2	103	80	101	66	87	FL (2 )	
Hantavirus pulmonary syndrome §	1	16	0	20	18	32	40	26	CA (1 )	
Hemolytic uremic syndrome, post-diarrheal §	5	183	5	242	330	292	288	221	NY (1 ), CA (4 )	
HIV infection, pediatric (age &lt;13 yrs) ††	-	-	2	-	-	-	-	380		
Influenza-associated pediatric mortality §, §§	1	57	4	358	90	77	43	45	GA (1 )	
Listeriosis	9	649	19	851	759	808	884	896	NY (1 ), PA (1 ), FL (1 ), TN (1 ), CA (5 )	
Measles ¶¶	-	31	0	71	140	43	55	66		
Meningococcal disease, invasive *** :										
A,C,Y, and W-135	1	196	5	301	330	325	318	297	TX (1 )	
serogroup B	2	91	2	174	188	167	193	156	OH (1 ), TX (1 )	
other serogroup	-	7	1	23	38	35	32	27		
unknown serogroup	5	309	9	482	616	550	651	765	KY (1 ), TN (1 ), OR (1 ), CA (2 )	
Mumps	7	2,418	17	1,991	454	800	6,584	314	NYC (2 ), PA (1 ), OH (1 ), TX (3 )	
Novel influenza A infection virus †††	-	1	0	43,774	2	4	NN	NN		
Plague	-	2	0	8	3	7	17	8		
Poliomyelitis, paralytic	-	-	-	1	-	-	-	1		
Polio virus infection, nonparalytic §	-	-	-	-	-	-	NN	NN		
Psittacosis §	-	4	0	9	8	12	21	16		
Q fever total §, §§§:	1	98	3	114	120	171	169	136		
acute	-	75	1	94	106	-	-	-		
chronic	1	23	0	20	14	-	-	-	OH (1 )	
Rabies, human	-	1	0	4	2	1	3	2		
Rubella ¶¶¶	-	5	0	3	16	12	11	11		
Rubella, congenital syndrome	-	-	-	2	-	-	1	1		
SARS CoV §, ****	-	-	-	-	-	-	-	-		
Smallpox §	-	-	-	-	-	-	-	-		
Streptococcal toxic-shock syndrome §	1	137	2	161	157	132	125	129	VA (1 )	
Syphilis, congenital (age &lt;1 yr) ††††	-	166	7	423	431	430	349	329		
Tetanus	-	6	1	18	19	28	41	27		
Toxic-shock syndrome (staphylococcal) §	2	60	1	74	71	92	101	90	CA (2 )	
Trichinellosis	-	3	0	13	39	5	15	16		
Tularemia	1	86	2	93	123	137	95	154	VA (1 )	
Typhoid fever	2	332	6	397	449	434	353	324	FL (1 ), CA (1 )	
Vancomycin-intermediate Staphylococcus aureus §	5	75	1	78	63	37	6	2	NY (1 ), OH (3 ), NC (1 )	
Vancomycin-resistant Staphylococcus aureus §	-	1	0	1	-	2	1	3		
Vibriosis (non-cholera Vibrio species infections) §	6	665	9	789	588	549	NN	NN	OH (1 ), MD (1 ), FL (2 ), WA (1 ), CA (1 )	
