
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending March 8, 2003 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 2003
Malaria cummulative for 2002
Meningococcal Disease cummulative for 2003
Meningococcal Disease cummulative for 2002
Pertussis cummulative for 2003
Pertussis cummulative for 2002
Rabies, Animal cummulative for 2003
Rabies, Animal cummulative for 2002
Rocky Mountain Spotted Fever cummulative for 2003
Rocky Mountain Spotted Fever cummulative for 2002

tab delimited data:
test
UNITED STATES	116	197	282	391	704	1,093	545	998	39	49											
NEW ENGLAND	5	15	13	29	125	182	67	104	1	-											
Maine	1	1	1	2	-	3	6	5	-	-											
N.H.	1	4	1	3	7	1	3	1	-	-											
Vt.	-	-	-	3	16	28	5	21	-	-											
Mass.	3	6	9	18	102	145	27	31	1	-											
R.I.	-	-	-	2	-	-	1	6	-	-											
Conn.	-	4	2	1	-	5	25	40	-	-											
MID. ATLANTIC	22	46	15	40	58	58	48	123	1	4											
Upstate N.Y.	8	7	5	12	44	48	46	82	-	-											
N.Y. City	9	25	5	7	-	5	-	5	-	-											
N.J.	2	10	3	8	5	-	-	20	1	-											
Pa.	3	4	2	13	9	5	2	16	-	4											
E.N. CENTRAL	9	27	40	57	72	131	4	2	1	2											
Ohio	5	7	18	22	55	80	-	1	1	2											
Ind.	-	-	6	9	4	8	2	1	-	-											
Ill.	1	9	-	7	-	13	-	-	-	-											
Mich.	3	7	13	12	10	13	2	-	-	-											
Wis.	-	4	3	7	3	17	-	-	-	-											
W.N. CENTRAL	4	18	24	28	49	101	71	57	2	2											
Minn.	2	7	4	4	27	26	6	5	-	-											
Iowa	2	2	4	5	6	26	9	5	1	-											
Mo.	-	4	14	13	9	29	-	1	1	2											
N. Dak.	-	-	-	-	-	-	12	-	-	-											
S. Dak.	-	-	-	2	1	5	6	18	-	-											
Nebr.	-	2	1	2	1	2	-	-	-	-											
Kans.	-	3	1	2	5	13	38	28	-	-											
S. ATLANTIC	42	44	69	54	78	58	300	337	31	38											
Del.	-	1	6	1	1	1	-	3	-	-											
Md.	16	18	5	1	14	10	2	63	4	8											
D.C.	-	2	-	-	-	-	-	-	-	-											
Va.	3	3	4	4	1	15	89	88	-	1											
W. Va.	2	-	1	-	-	1	9	22	-	-											
N.C.	4	5	5	8	36	10	104	87	27	26											
S.C.	-	2	-	10	-	18	13	11	-	3											
Ga.	4	12	10	8	14	2	63	47	-	-											
Fla.	13	1	38	22	12	1	20	16	-	-											
E.S. CENTRAL	5	4	16	19	17	40	8	111	1	2											
Ky.	1	-	-	3	3	9	3	3	-	-											
Tenn.	2	1	2	4	4	22	-	108	1	2											
Ala.	2	1	5	9	8	2	5	-	-	-											
Miss.	-	2	9	3	2	7	-	-	-	-											
W.S. CENTRAL	5	2	30	58	1	219	17	204	-	1											
Ark.	1	-	2	7	-	131	-	-	-	-											
La.	1	2	11	4	1	1	-	-	-	-											
Okla.	-	-	3	6	-	7	17	21	-	-											
Tex.	3	-	14	41	-	80	-	183	-	1											
MOUNTAIN	5	7	14	31	159	123	12	23	1	-											
Mont.	-	-	-	1	-	2	1	-	-	-											
Idaho	-	-	-	-	2	12	-	-	-	-											
Wyo.	-	-	-	-	7	3	-	1	-	-											
Colo.	4	2	4	9	73	71	-	-	-	-											
N. Mex.	-	-	2	1	13	18	-	-	-	-											
Ariz.	1	2	6	10	44	9	11	22	1	-											
Utah	-	2	-	1	14	6	-	-	-	-											
Nev.	-	1	2	9	6	2	-	-	-	-											
PACIFIC	19	34	61	75	145	181	18	37	1	-											
Wash.	4	1	8	11	29	53	-	-	-	-											
Oreg.	5	-	20	15	49	12	-	-	-	-											
Calif.	10	30	31	46	67	111	17	20	1	-											
Alaska	-	1	-	1	-	1	1	17	-	-											
Hawaii	-	2	2	2	-	4	-	-	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	-	-	-	-	-	-	N	N											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


