
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending June 2, 2007 (WEEK 22)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	6,567	19,960	25,263	386,393	422,364	106	152	658	3,364	3,665	31	69	325	1,021	1,140						
NEW ENGLAND	778	670	1,357	14,214	13,072	-	0	0	-	-	-	5	40	63	106						
Conn.	374	204	829	3,769	3,259	N	0	0	N	N	-	0	11	11	38						
Maine	49	47	73	1,091	888	-	0	0	-	-	-	0	6	10	13						
Mass.	269	309	600	6,782	6,231	-	0	0	-	-	-	2	29	18	39						
N.H.	3	38	69	760	771	-	0	0	-	-	-	1	4	11	12						
R.I.	72	65	108	1,450	1,396	-	0	0	-	-	-	0	5	5	1						
Vt.	11	20	45	362	527	N	0	0	N	N	-	1	4	8	3						
MID. ATLANTIC	957	2,571	4,284	57,395	51,858	-	0	0	-	-	5	10	37	126	179						
N.J.	-	379	541	5,132	8,022	N	0	0	N	N	-	0	5	-	9						
N.Y. (Upstate)	-	509	2,758	10,361	9,527	N	0	0	N	N	-	3	14	43	35						
N.Y. City	564	761	1,521	18,809	17,730	N	0	0	N	N	-	2	10	22	55						
Pa.	393	811	1,788	23,093	16,579	N	0	0	N	N	5	3	18	61	80						
E.N. CENTRAL	834	3,160	6,231	69,516	72,203	1	1	3	14	17	6	15	110	227	253						
Ill.	-	981	1,290	18,565	22,958	-	0	0	-	-	-	2	22	19	36						
Ind.	293	381	644	8,651	8,634	-	0	0	-	-	4	1	18	20	20						
Mich.	417	740	1,225	15,567	13,252	-	1	3	10	13	1	3	10	57	37						
Ohio	49	656	3,647	19,074	18,244	1	0	2	4	4	1	5	33	75	84						
Wis.	75	371	528	7,659	9,115	N	0	0	N	N	-	4	53	56	76						
W.N. CENTRAL	356	1,188	1,448	19,692	25,765	-	0	54	3	-	9	11	77	161	175						
Iowa	119	167	243	3,642	3,519	N	0	0	N	N	-	2	28	27	17						
Kans.	147	147	312	3,322	3,454	N	0	0	N	N	1	1	8	24	23						
Minn.	-	244	314	3,866	5,452	-	0	54	-	-	6	2	25	44	67						
Mo.	-	434	628	5,220	9,392	-	0	1	3	-	1	2	21	32	34						
Nebr.	46	105	184	2,152	2,072	N	0	0	N	N	-	1	16	6	12						
N. Dak.	-	30	69	446	778	N	0	0	N	N	-	0	11	1	2						
S. Dak.	44	49	84	1,044	1,098	N	0	0	N	N	1	1	7	27	20						
S. ATLANTIC	1,236	3,630	6,760	59,759	80,818	-	0	1	1	2	7	18	70	259	248						
Del.	31	69	111	1,385	1,492	N	0	0	N	N	-	0	3	2	1						
D.C.	85	80	167	2,348	1,277	-	0	0	-	-	-	0	2	3	7						
Fla.	-	916	1,087	3,300	20,112	N	0	0	N	N	5	9	32	132	101						
Ga.	-	691	3,822	9,211	14,527	N	0	0	N	N	-	4	17	48	72						
Md.	486	394	677	7,792	8,508	-	0	1	1	2	-	0	2	11	6						
N.C.	-	631	1,207	12,643	14,969	-	0	0	-	-	1	1	11	26	29						
S.C.	270	426	2,105	11,440	8,939	N	0	0	N	N	-	1	14	17	13						
Va.	340	495	685	10,528	9,750	N	0	0	N	N	1	1	5	17	17						
W. Va.	24	55	83	1,112	1,244	N	0	0	N	N	-	0	3	3	2						
