
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending December 22, 2001 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 2001
Meningococcal Disease cummulative for 2000
Mumps current week
Mumps cummulative for 2001
Mumps cummulative for 2000
Pertussis current week
Pertussis cummulative for 2001
Pertussis cummulative for 2000
Rubella current week
Rubella cummulative for 2001
Rubella cummulative for 2000

tab delimited data:
test
UNITED STATES	2,226	2,125	7	226	316	241	5,177	7,122	-	20	166										
NEW ENGLAND	114	119	-	-	5	8	492	1,888	-	-	12										
Maine	7	8	-	-	-	-	21	45	-	-	-										
N.H.	14	12	-	-	-	-	39	127	-	-	2										
Vt.	7	4	-	-	-	8	76	253	-	-	-										
Mass.	55	68	-	-	1	-	333	1,392	-	-	8										
R.I.	6	9	-	-	1	-	6	25	-	-	1										
Conn.	25	18	-	-	3	-	17	46	-	-	1										
MID. ATLANTIC	255	253	1	24	30	25	305	708	-	5	10										
Upstate N.Y.	64	75	1	4	12	9	148	345	-	1	1										
N.Y. City	42	45	-	12	8	-	49	90	-	3	9										
N.J.	93	53	-	4	3	-	22	36	-	1	-										
Pa.	56	80	-	4	7	16	86	237	-	-	-										
E.N. CENTRAL	324	384	-	20	24	25	738	870	-	2	1										
Ohio	92	94	-	1	8	19	326	366	-	-	-										
Ind.	42	46	-	3	2	5	96	127	-	-	-										
Ill.	72	87	-	11	6	-	80	115	-	2	1										
Mich.	70	114	-	5	6	1	138	127	-	-	-										
Wis.	48	43	U	-	2	U	98	135	U	-	-										
W.N. CENTRAL	163	150	1	17	19	23	432	639	-	3	2										
Minn.	26	21	-	5	-	19	207	395	-	-	1										
Iowa	31	35	-	1	8	3	76	59	-	1	-										
Mo.	55	67	-	4	5	-	102	97	-	1	-										
N. Dak.	6	2	-	-	1	-	5	7	-	-	-										
S. Dak.	5	6	-	-	-	1	5	11	-	-	-										
Nebr.	25	7	U	1	2	U	7	28	U	-	1										
Kans.	15	12	1	6	3	-	30	42	-	1	-										
S. ATLANTIC	367	289	1	42	46	87	352	512	-	6	112										
Del.	5	1	-	-	-	-	-	9	-	-	1										
Md.	41	27	-	7	9	2	45	130	-	-	-										
D.C.	-	-	-	-	-	-	1	3	-	-	-										
Va.	40	42	-	8	11	84	141	116	-	-	-										
W. Va.	14	14	U	-	-	U	4	1	U	-	-										
N.C.	63	38	-	5	7	1	74	110	-	-	82										
S.C.	35	26	-	7	11	-	34	40	-	2	27										
Ga.	52	46	-	7	2	-	27	40	-	1	-										
Fla.	117	95	1	8	6	-	26	63	-	3	2										
E.S. CENTRAL	133	134	-	9	7	2	162	119	-	-	6										
Ky.	23	26	-	3	1	-	59	60	-	-	1										
Tenn.	60	57	-	1	2	2	62	35	-	-	1										
Ala.	34	36	-	-	4	-	37	20	-	-	4										
Miss.	16	15	U	5	-	U	4	4	U	-	-										
W.S. CENTRAL	339	229	-	14	35	6	535	363	-	2	8										
Ark.	20	14	U	1	3	U	45	37	U	-	1										
La.	66	45	U	2	5	U	3	21	U	-	1										
Okla.	32	28	-	-	-	3	33	50	-	-	-										
Tex.	221	142	-	11	27	3	454	255	-	2	6										
MOUNTAIN	96	102	1	15	22	60	1,400	828	-	-	2										
Mont.	4	6	U	1	1	U	37	35	U	-	-										
Idaho	8	7	1	2	1	-	171	64	-	-	-										
Wyo.	5	2	-	2	1	-	1	4	-	-	-										
Colo.	36	34	-	3	1	16	336	474	-	-	1										
N. Mex.	11	11	-	2	1	-	144	91	-	-	-										
Ariz.	16	30	-	1	4	44	595	112	-	-	1										
Utah	8	7	U	1	7	U	76	33	U	-	-										
Nev.	8	5	-	3	6	-	40	15	-	-	-										
PACIFIC	435	465	3	85	128	5	761	1,195	-	2	13										
Wash.	65	62	-	2	10	4	170	416	-	-	7										
Oreg.	44	70	N	N	N	1	52	108	-	-	-										
Calif.	310	316	3	46	87	-	495	609	-	1	6										
Alaska	3	9	-	1	8	-	11	21	-	-	-										
Hawaii	13	8	-	36	23	-	33	41	-	1	-										
Guam	-	-	U	-	16	U	-	4	U	-	1										
P.R.	5	10	U	-	-	U	2	10	U	-	-										
V.I.	-	-	U	-	-	U	-	-	U	-	-										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	-	U	U	-	U	U	-	U	U	-	U										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2001 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


