
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending March 5, 2005 (WEEK 09)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2005
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2005
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2005
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2005
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2004

tab delimited data:
test
UNITED STATES	362	413	-	3	13	19	24	43													
NEW ENGLAND	27	42	-	1	1	3	2	-													
Maine	1	3	-	-	-	-	-	-													
N.H.	-	9	-	-	-	1	-	-													
Vt.	5	3	-	-	-	-	2	-													
Mass.	11	20	-	1	-	1	-	-													
R.I.	2	1	-	-	-	-	-	-													
Conn.	8	6	-	-	1	1	-	-													
MID. ATLANTIC	75	79	-	-	-	1	7	10													
Upstate N.Y.	20	25	-	-	-	1	1	1													
N.Y. City	13	14	-	-	-	-	1	3													
N.J.	14	15	-	-	-	-	2	2													
Pa.	28	25	-	-	-	-	3	4													
E.N. CENTRAL	48	82	-	-	-	6	2	14													
Ohio	29	27	-	-	-	2	2	4													
Ind.	10	10	-	-	-	3	-	1													
Ill.	2	22	-	-	-	-	-	5													
Mich.	7	7	-	-	-	1	-	3													
Wis.	-	16	-	-	-	-	-	1													
W.N. CENTRAL	20	16	-	1	1	1	2	2													
Minn.	7	6	-	-	1	1	-	-													
Iowa	-	1	-	1	-	-	-	-													
Mo.	11	5	-	-	-	-	2	2													
N. Dak.	-	-	-	-	-	-	-	-													
S. Dak.	-	-	-	-	-	-	-	-													
Nebr.	1	4	-	-	-	-	-	-													
Kans.	1	-	-	-	-	-	-	-													
S. ATLANTIC	107	88	-	-	3	1	6	6													
Del.	-	-	-	-	-	-	-	-													
Md.	18	22	-	-	1	1	1	-													
D.C.	-	-	-	-	-	-	-	-													
Va.	6	9	-	-	-	-	-	-													
W. Va.	2	4	-	-	-	-	-	2													
N.C.	19	6	-	-	2	-	-	-													
S.C.	2	2	-	-	-	-	-	-													
Ga.	40	22	-	-	-	-	4	4													
Fla.	20	23	-	-	-	-	1	-													
E.S. CENTRAL	16	16	-	-	-	-	1	3													
Ky.	-	-	-	-	-	-	-	-													
Tenn.	14	9	-	-	-	-	-	2													
Ala.	2	7	-	-	-	-	1	1													
Miss.	-	-	-	-	-	-	-	-													
W.S. CENTRAL	15	21	-	-	1	3	2	-													
Ark.	-	-	-	-	-	-	-	-													
La.	4	6	-	-	-	-	2	-													
Okla.	11	15	-	-	1	3	-	-													
Tex.	-	-	-	-	-	-	-	-													
MOUNTAIN	42	52	-	1	7	3	1	6													
Mont.	-	-	-	-	-	-	-	-													
Idaho	1	2	-	-	-	-	-	1													
Wyo.	1	-	-	-	-	-	-	-													
Colo.	9	11	-	-	-	-	-	1													
N. Mex.	6	14	-	-	2	1	-	3													
Ariz.	17	24	-	-	3	2	1	1													
Utah	3	1	-	1	-	-	-	-													
Nev.	5	-	-	-	2	-	-	-													
PACIFIC	12	17	-	-	-	1	1	2													
Wash.	-	1	-	-	-	-	-	1													
Oreg.	7	10	-	-	-	-	1	-													
Calif.	2	5	-	-	-	1	-	1													
Alaska	1	-	-	-	-	-	-	-													
Hawaii	2	1	-	-	-	-	-	-													
Guam	-	-	-	-	-	-	-	-													
P.R.	-	-	-	-	-	-	-	-													
V.I.	-	-	-	-	-	-	-	-													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	-	U	-	U	-	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


