
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending June 16, 2012 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2012
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2011
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2012
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2011
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2012
Syphillis, primary & secondary cummulative for 2011

tab delimited data:
test
UNITED STATES	67	264	765	7,064	9,902	4	21	56	482	666	56	267	323	5,402	6,255						
NEW ENGLAND	2	12	27	329	497	-	1	4	23	30	2	8	23	191	185						
Conn.	-	6	13	161	223	-	0	2	8	6	-	0	13	10	27						
Maine	1	2	7	62	73	-	0	1	1	3	-	0	2	7	9						
Mass.	-	0	4	18	19	-	0	3	9	10	2	5	10	128	115						
N.H.	-	1	6	42	67	-	0	1	4	4	-	0	2	15	11						
R.I.	-	0	5	19	70	-	0	1	1	2	-	1	6	28	19						
Vt.	1	1	4	27	45	-	0	1	-	5	-	0	2	3	4						
MID. ATLANTIC	-	44	157	1,128	1,510	-	2	11	50	78	8	32	47	627	787						
N.J.	-	10	26	245	424	-	0	2	11	30	-	3	8	65	114						
N.Y. (Upstate)	-	19	108	515	657	-	1	10	28	27	5	4	12	92	76						
N.Y. City	-	13	23	368	429	-	0	3	11	21	2	16	22	293	430						
Pa.	N	0	0	N	N	N	0	0	N	N	1	7	17	177	167						
E.N. CENTRAL	19	60	101	1,532	1,950	2	3	10	97	111	1	29	62	511	851						
Ill.	N	0	0	N	N	-	0	0	-	-	-	11	54	179	387						
Ind.	-	12	33	292	476	-	1	2	12	20	-	3	9	83	85						
Mich.	-	12	25	296	422	-	0	3	21	24	-	4	13	81	141						
Ohio	18	22	46	689	759	2	1	6	46	53	-	7	15	141	209						
Wis.	1	9	26	255	293	-	0	2	18	14	1	1	6	27	29						
W.N. CENTRAL	2	12	35	252	367	-	1	3	15	28	1	4	13	34	151						
Iowa	N	0	0	N	N	N	0	0	N	N	-	0	3	4	11						
Kans.	N	0	0	N	N	N	0	0	N	N	-	0	4	-	9						
Minn.	-	9	26	169	281	-	0	3	10	24	-	2	8	25	63						
Mo.	N	0	0	N	N	-	0	0	-	-	-	0	8	-	63						
Nebr.	2	2	8	83	68	-	0	2	5	4	1	0	2	3	5						
N. Dak.	-	0	26	-	18	-	0	1	-	-	-	0	1	2	-						
S. Dak.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
S. ATLANTIC	21	59	193	1,610	2,395	-	4	21	118	169	23	68	98	1,446	1,540						
Del.	-	1	5	21	33	-	0	0	-	-	-	0	6	20	8						
D.C.	-	1	5	30	28	-	0	1	1	4	3	3	9	90	97						
Fla.	13	20	48	547	847	-	2	8	45	76	1	27	36	566	549						
Ga.	1	17	48	460	720	-	1	6	36	42	13	12	59	266	268						
Md.	3	8	22	187	345	-	1	5	17	22	6	8	15	165	208						
N.C.	N	0	0	N	N	N	0	0	N	N	-	7	21	150	207						
S.C.	4	6	16	207	297	-	0	3	11	20	-	4	11	98	98						
Va.	N	0	0	N	N	-	0	0	-	-	-	3	13	89	103						
W. Va.	-	2	83	158	125	-	0	8	8	5	-	0	2	2	2						
E.S. CENTRAL	4	18	50	512	715	1	2	5	32	47	14	15	32	323	346						
Ala.	N	0	0	N	N	N	0	0	N	N	-	4	10	75	108						
Ky.	-	4	9	109	141	-	0	1	4	13	8	2	9	56	49						
Miss.	N	0	0	N	N	-	0	0	-	-	6	3	21	82	60						
Tenn.	4	14	47	403	574	1	1	4	28	34	-	5	14	110	129						
W.S. CENTRAL	14	30	188	842	1,165	1	3	12	74	104	-	39	51	870	825						
Ark.	-	3	14	94	137	-	0	3	10	10	-	3	15	94	87						
La.	-	3	18	85	137	-	0	2	6	13	-	7	16	115	201						
Okla.	N	0	0	N	N	-	0	0	-	-	-	1	7	18	27						
Tex.	14	23	156	663	891	1	2	11	58	81	-	25	42	643	510						
MOUNTAIN	3	28	48	799	1,200	-	2	7	61	94	4	10	21	202	283						
Ariz.	-	12	27	398	523	-	1	4	29	39	1	4	11	76	113						
Colo.	-	8	17	211	322	-	0	3	14	24	-	2	6	44	56						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	3	8	3						
Mont.	N	0	0	N	N	N	0	0	N	N	-	0	1	-	5						
Nev.	N	0	0	N	N	N	0	0	N	N	3	2	7	42	68						
N. Mex.	2	5	15	149	210	-	0	4	12	14	-	1	4	27	31						
Utah	-	2	9	26	128	-	0	2	5	17	-	0	2	5	7						
Wyo.	1	0	3	15	17	-	0	1	1	-	-	0	0	-	-						
PACIFIC	2	2	8	60	103	-	0	2	12	5	3	57	77	1,198	1,287						
Alaska	2	2	8	58	102	-	0	2	12	5	-	0	2	5	-						
Calif.	N	0	0	N	N	N	0	0	N	N	-	48	68	999	1,072						
Hawaii	-	0	1	2	1	-	0	1	-	-	-	0	3	4	7						
Oreg.	N	0	0	N	N	N	0	0	N	N	-	2	12	79	39						
Wash.	N	0	0	N	N	N	0	0	N	N	3	5	12	111	169						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	0	-	-	10	5	15	122	109						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes drug resistant and susceptible cases of invasive Streptococcus pneumoniae disease among
children <5 years and among all ages.  Case definition: Isolation of S. pneumoniae from a normally
sterile body site (e.g. blood or cerebrospinal fluid).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


