
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending November 27, 1999 (WEEK 47)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1999
Meningococcal Disease cummulative for 1998
Mumps current week
Mumps cummulative for 1999
Mumps cummulative for 1998
Pertussis current week
Pertussis cummulative for 1999
Pertussis cummulative for 1998
Rubella current week
Rubella cummulative for 1999
Rubella cummulative for 1998

tab delimited data:
test
UNITED STATES	2,119	2,386	3	314	597	86	5,163	6,158	-	230	349										
NEW ENGLAND	104	109	-	8	8	3	609	958	-	7	38										
Maine	5	6	-	-	-	-	-	5	-	-	-										
N.H.	13	11	-	1	-	-	78	113	-	-	-										
Vt.	5	5	-	1	-	1	68	73	-	-	-										
Mass.	58	54	U	4	5	U	400	713	U	7	8										
R.I.	7	8	-	2	1	-	33	9	-	-	1										
Conn.	16	25	-	-	2	2	30	45	-	-	29										
MID. ATLANTIC	202	255	1	33	187	39	879	587	-	24	147										
Upstate N.Y.	64	72	1	13	9	30	699	308	-	20	114										
N.Y. City	49	31	-	3	155	-	10	46	-	-	19										
N.J.	47	55	-	-	6	-	12	25	-	1	13										
Pa.	42	97	-	17	17	9	158	208	-	3	1										
E.N. CENTRAL	358	365	-	41	77	8	454	789	-	2	-										
Ohio	124	130	U	17	28	U	188	264	U	-	-										
Ind.	62	66	-	4	7	-	71	163	-	1	-										
Ill.	96	95	-	11	10	5	80	120	-	1	-										
Mich.	44	43	-	7	29	3	63	66	-	-	-										
Wis.	32	31	-	2	3	-	52	176	-	-	-										
W.N. CENTRAL	228	207	-	13	32	1	372	552	-	124	40										
Minn.	49	32	-	1	13	-	188	320	-	5	-										
Iowa	43	40	-	7	11	1	60	68	-	29	-										
Mo.	91	73	-	1	3	-	61	35	-	3	2										
N. Dak.	4	5	-	1	2	-	18	4	-	-	-										
S. Dak.	11	7	-	-	-	-	6	8	-	-	-										
Nebr.	12	16	U	-	-	U	4	16	U	87	-										
Kans.	18	34	U	3	3	U	35	101	U	-	38										
S. ATLANTIC	388	412	-	49	47	1	403	309	-	36	19										
Del.	8	2	U	-	-	U	5	5	U	-	-										
Md.	52	31	-	7	-	-	105	61	-	1	1										
D.C.	2	2	-	2	-	-	1	1	-	-	-										
Va.	50	43	-	10	8	-	50	36	-	-	1										
W. Va.	8	17	-	-	-	-	3	4	-	-	-										
N.C.	42	55	-	8	11	-	90	98	-	35	13										
S.C.	43	55	-	4	7	-	17	27	-	-	-										
Ga.	59	92	-	4	1	-	40	27	-	-	-										
Fla.	124	115	-	14	20	1	92	50	-	-	4										
E.S. CENTRAL	127	184	-	13	15	1	76	137	-	1	2										
Ky.	30	34	-	-	-	1	25	69	-	-	-										
Tenn.	43	64	-	-	1	-	27	36	-	-	2										
Ala.	32	49	-	10	8	-	21	26	-	1	-										
Miss.	22	37	-	3	6	-	3	6	-	-	-										
W.S. CENTRAL	171	275	-	33	57	-	157	349	-	15	88										
Ark.	32	29	-	-	12	-	18	81	-	6	-										
La.	34	53	U	3	7	U	3	9	U	-	-										
Okla.	31	39	-	1	-	-	12	32	-	-	-										
Tex.	74	154	-	29	38	-	124	227	-	9	88										
MOUNTAIN	130	136	-	28	38	22	696	1,104	-	16	5										
Mont.	4	4	-	-	-	-	2	12	-	-	-										
Idaho	11	12	-	3	6	-	139	227	-	-	-										
Wyo.	4	7	-	-	1	-	2	8	-	-	-										
Colo.	32	27	-	5	6	2	192	280	-	1	-										
N. Mex.	14	25	N	N	N	8	183	94	-	-	1										
Ariz.	42	39	-	8	6	10	112	191	-	13	1										
Utah	15	13	-	7	5	2	58	251	-	1	2										
Nev.	8	9	-	5	14	-	8	41	-	1	1										
PACIFIC	411	443	2	96	136	11	1,517	1,373	-	5	10										
Wash.	63	60	-	2	11	3	601	308	-	-	5										
Oreg.	75	80	N	N	N	-	56	86	-	-	-										
Calif.	260	295	1	79	99	8	822	942	-	5	3										
Alaska	6	3	1	3	2	-	5	14	-	-	-										
Hawaii	7	5	-	12	24	-	33	23	-	-	2										
Guam	2	2	U	1	5	U	1	1	U	-	-										
P.R.	5	10	-	-	7	1	18	9	-	-	14										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	U	U	U	U	U	U	U	U	U	U	U										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


