
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending April 3, 2010 (WEEK 13)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type A cummulative for 2009
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type B cummulative for 2009
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2010
Hepatitis (Viral Acute), Type C cummulative for 2009

tab delimited data:
test
UNITED STATES	10	36	61	314	473	26	56	121	579	939	7	16	43	163	221						
NEW ENGLAND	-	2	5	12	28	-	1	4	9	14	-	1	5	6	14						
Conn.	-	0	2	7	7	-	0	3	3	3	-	1	4	6	10						
Maine	-	0	1	1	1	-	0	2	4	3	-	0	1	-	-						
Mass.	-	1	4	-	15	-	0	2	-	7	-	0	1	-	3						
N.H.	-	0	1	-	2	-	0	2	2	1	-	0	0	-	-						
R.I.	-	0	4	4	3	-	0	0	-	-	-	0	0	-	-						
Vt.	-	0	1	-	-	-	0	0	-	-	-	0	0	-	1						
MID. ATLANTIC	-	4	10	46	62	1	5	16	55	103	1	2	7	15	21						
N.J.	-	0	5	3	16	-	1	6	9	25	-	0	1	-	2						
N.Y. (Upstate)	-	1	3	12	12	-	1	5	12	17	-	1	4	11	8						
N.Y. City	-	2	5	18	17	1	1	5	19	22	-	0	0	-	-						
Pa.	-	1	6	13	17	-	2	6	15	39	1	0	4	4	11						
E.N. CENTRAL	-	4	19	38	77	2	7	15	77	137	-	4	12	35	51						
Ill.	-	2	13	8	29	-	1	7	11	24	-	0	1	-	3						
Ind.	-	0	4	2	6	-	1	5	10	21	-	0	4	4	2						
Mich.	-	1	4	13	21	-	2	6	28	36	-	3	8	30	33						
Ohio	-	0	4	10	14	2	1	5	28	42	-	0	3	1	12						
Wis.	-	0	2	5	7	-	0	3	-	14	-	0	2	-	1						
W.N. CENTRAL	1	1	7	10	20	1	2	14	39	34	-	0	10	6	5						
Iowa	-	0	3	4	2	-	0	3	5	9	-	0	4	-	3						
Kans.	-	0	2	3	2	-	0	2	2	2	-	0	0	-	1						
Minn.	-	0	7	-	5	-	0	13	2	6	-	0	9	1	-						
Mo.	-	0	2	2	5	1	1	5	22	10	-	0	2	4	-						
Nebr.	1	0	3	1	6	-	0	2	8	6	-	0	1	-	1						
N. Dak.	-	0	1	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	1	-	-	-	0	1	-	1	-	0	1	1	-						
S. ATLANTIC	1	8	14	71	115	12	15	35	169	299	1	3	12	37	48						
Del.	-	0	1	3	-	U	0	0	U	U	U	0	0	U	U						
D.C.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Fla.	1	3	9	28	59	8	5	13	70	91	1	1	4	13	6						
Ga.	-	1	4	9	17	3	3	7	40	50	-	0	2	1	11						
Md.	-	0	3	2	14	-	1	6	17	37	-	1	3	6	13						
N.C.	-	0	7	8	12	-	0	12	2	87	-	0	10	9	6						
S.C.	-	1	4	13	7	-	1	4	9	5	-	0	1	-	-						
Va.	-	1	3	7	6	1	2	13	23	15	-	0	2	4	5						
W. Va.	-	0	2	1	-	-	0	19	8	14	-	0	3	4	7						
E.S. CENTRAL	-	1	3	11	11	2	7	13	74	101	1	2	5	23	34						
Ala.	-	0	2	3	1	-	1	5	18	31	-	0	2	1	4						
Ky.	-	0	2	5	1	-	2	6	26	20	1	1	5	20	18						
Miss.	-	0	1	-	5	-	0	3	4	7	-	0	0	-	-						
Tenn.	-	0	2	3	4	2	2	6	26	43	-	0	3	2	12						
W.S. CENTRAL	-	3	18	33	45	6	9	26	61	130	2	1	6	12	13						
Ark.	-	0	2	-	4	-	1	4	2	12	-	0	1	-	1						
La.	-	0	1	1	2	-	0	3	12	16	-	0	1	1	3						
Okla.	-	0	3	-	1	2	2	8	10	24	2	0	4	5	1						
Tex.	-	3	18	32	38	4	6	20	37	78	-	0	4	6	8						
MOUNTAIN	3	3	9	38	29	-	2	5	21	41	1	1	4	10	18						
Ariz.	2	1	5	25	13	-	0	3	8	19	-	0	0	-	-						
Colo.	-	1	5	6	7	-	0	2	1	9	-	0	3	1	10						
Idaho	-	0	1	2	-	-	0	2	1	1	1	0	2	4	1						
Mont.	-	0	1	-	2	-	0	1	-	-	-	0	0	-	-						
Nev.	1	0	2	4	-	-	0	3	8	5	-	0	1	1	-						
N. Mex.	-	0	1	1	4	-	0	1	1	4	-	0	1	2	5						
Utah	-	0	2	-	3	-	0	1	2	3	-	0	1	2	2						
Wyo.	-	0	1	-	-	-	0	2	-	-	-	0	0	-	-						
PACIFIC	5	5	16	55	86	2	5	29	74	80	1	1	7	19	17						
Alaska	-	0	1	-	2	-	0	1	1	-	-	0	2	-	-						
Calif.	5	4	15	47	68	1	4	17	55	62	-	1	4	5	9						
Hawaii	-	0	2	-	4	-	0	1	-	1	-	0	0	-	-						
Oreg.	-	0	2	4	5	1	1	4	12	10	-	0	3	9	3						
Wash.	-	0	4	4	7	-	0	12	6	7	1	0	7	5	5						
