
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending May 21, 2011 (WEEK 20)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2011
Rabies, animal cummulative for 2010
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2011
Salmonellosis cummulative for 2010
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2011
Shiga toxin-producing E. coli(STEC)† cummulative for 2010

tab delimited data:
test
UNITED STATES	48	61	167	684	1,591	410	975	1,810	9,730	12,100	52	102	258	1,107	1,125						
NEW ENGLAND	4	4	18	37	107	2	29	160	445	1,006	-	2	18	36	96						
Conn.	-	0	14	-	54	-	0	138	138	491	-	0	18	18	60						
Maine	3	1	3	18	25	1	3	8	43	30	-	0	3	3	3						
Mass.	-	0	0	-	-	-	18	52	204	367	-	1	9	5	23						
N.H.	-	0	6	5	4	-	3	12	35	57	-	0	3	8	8						
R.I.	-	0	4	2	5	-	2	17	10	43	-	0	1	-	-						
Vt.	1	1	3	12	19	1	1	5	15	18	-	0	2	2	2						
MID. ATLANTIC	8	16	33	100	415	44	92	217	1,087	1,479	2	10	30	115	115						
N.J.	-	0	0	-	-	-	21	57	79	279	-	2	9	15	28						
N.Y. (Upstate)	8	8	19	100	171	24	25	63	302	341	-	4	12	37	40						
N.Y. City	-	0	4	-	118	1	21	53	279	353	-	1	6	18	10						
Pa.	-	6	17	-	126	19	31	80	427	506	2	3	13	45	37						
E.N. CENTRAL	4	2	27	25	35	27	85	265	1,062	1,614	2	11	48	139	191						
Ill.	-	1	11	5	15	-	29	124	335	545	-	2	9	11	38						
Ind.	-	0	0	-	-	-	13	62	109	187	-	3	10	27	22						
Mich.	1	1	5	8	14	4	14	49	173	253	-	2	7	36	54						
Ohio	3	0	12	12	6	23	24	47	334	409	2	2	11	43	36						
Wis.	N	0	0	N	N	-	11	57	111	220	-	2	16	22	41						
W.N. CENTRAL	-	3	40	26	85	21	48	121	574	748	4	14	49	112	175						
Iowa	-	0	3	-	6	3	9	34	134	109	-	2	16	27	26						
Kans.	-	1	4	12	24	3	7	19	91	106	-	1	5	18	15						
Minn.	-	0	34	-	13	-	9	30	-	228	-	4	20	-	41						
Mo.	-	0	6	-	17	12	15	43	250	199	2	4	12	47	67						
Nebr.	-	1	3	10	22	3	4	13	57	58	2	1	6	17	18						
N. Dak.	-	0	6	4	3	-	0	13	-	6	-	0	10	-	-						
S. Dak.	-	0	0	-	-	-	3	17	42	42	-	0	4	3	8						
S. ATLANTIC	31	19	37	390	472	170	261	624	2,817	2,825	25	17	31	304	163						
Del.	-	0	0	-	-	-	3	11	33	30	-	0	2	3	1						
D.C.	-	0	0	-	-	-	1	7	10	36	-	0	2	1	3						
Fla.	-	0	29	41	121	81	108	226	1,191	1,315	11	6	15	142	56						
Ga.	-	0	0	-	-	29	43	142	492	409	-	2	7	32	20						
Md.	10	6	14	112	144	17	18	54	225	258	3	2	8	32	21						
N.C.	-	0	0	-	-	34	26	241	410	317	4	2	10	39	13						
S.C.	N	0	0	N	N	-	25	99	197	193	-	0	4	9	6						
Va.	21	12	27	237	178	9	21	68	240	204	7	3	9	45	40						
W. Va.	-	0	7	-	29	-	1	14	19	63	-	0	4	1	3						
E.S. CENTRAL	-	3	7	45	76	21	57	176	599	618	2	5	22	62	53						
Ala.	-	1	7	29	35	7	20	52	175	184	-	1	4	13	14						
