
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending August 25, 2007 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2007
Lyme disease cummulative for 2006
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2007
Malaria cummulative for 2006
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2007
Meningococcal diseases, invasive †, all serogroups cummulative for 2006

tab delimited data:
test
UNITED STATES	297	235	981	10,597	13,267	20	22	105	663	918	9	19	87	700	800						
NEW ENGLAND	92	39	274	1,979	3,179	-	1	5	29	39	-	1	3	32	33						
Conn.	90	12	214	1,239	1,325	-	0	3	1	10	-	0	1	6	9						
Maine	-	3	41	148	57	-	0	1	5	3	-	0	3	5	3						
Mass.	-	1	28	21	1,223	-	0	3	16	18	-	0	2	17	16						
N.H.	2	7	62	494	509	-	0	4	6	7	-	0	1	-	3						
R.I.	-	0	93	3	1	-	0	1	-	-	-	0	1	1	-						
Vt.	-	1	10	74	64	-	0	1	1	1	-	0	1	3	2						
MID. ATLANTIC	151	133	487	5,624	6,715	-	6	18	154	224	1	2	8	98	130						
N.J.	1	26	67	961	1,952	-	0	5	-	66	-	0	2	11	16						
N.Y. (Upstate)	114	50	426	1,870	2,205	-	1	7	37	20	-	1	3	25	30						
N.Y. City	-	2	18	66	219	-	3	8	98	107	-	0	4	25	48						
Pa.	36	44	249	2,727	2,339	-	1	4	19	31	1	1	5	37	36						
E.N. CENTRAL	-	6	34	194	1,481	2	2	10	64	103	-	3	9	90	116						
Ill.	-	1	9	58	98	-	1	6	25	51	-	0	3	25	30						
Ind.	-	0	5	24	19	-	0	2	5	9	-	0	4	17	17						
Mich.	-	1	6	32	36	-	0	2	9	15	-	0	3	16	21						
Ohio	-	0	4	10	35	2	0	2	17	20	-	1	3	24	32						
Wis.	-	3	31	70	1,293	-	0	3	8	8	-	0	3	8	16						
W.N. CENTRAL	4	4	195	279	330	-	0	12	22	30	-	1	5	40	46						
Iowa	-	1	10	68	87	-	0	1	2	1	-	0	3	10	12						
Kans.	-	0	2	9	3	-	0	1	2	5	-	0	1	1	2						
Minn.	3	1	188	180	230	-	0	12	11	14	-	0	3	12	10						
Mo.	1	0	4	15	2	-	0	1	2	6	-	0	3	10	13						
Nebr.	-	0	2	5	7	-	0	1	4	2	-	0	1	2	6						
N. Dak.	-	0	7	2	-	-	0	1	-	1	-	0	3	2	1						
S. Dak.	-	0	0	-	1	-	0	1	1	1	-	0	1	3	2						
S. ATLANTIC	45	48	151	2,324	1,453	10	5	13	166	243	2	3	11	113	135						
Del.	8	10	34	497	361	-	0	1	4	5	-	0	1	1	4						
D.C.	-	0	7	13	31	-	0	2	3	3	-	0	1	-	1						
Fla.	5	1	4	40	13	4	1	7	40	39	2	1	7	43	52						
Ga.	-	0	1	1	7	2	0	5	22	71	-	0	3	12	10						
Md.	12	25	108	1,216	843	1	1	5	41	57	-	0	2	18	9						
N.C.	-	0	6	31	21	1	0	4	17	18	-	0	6	14	23						
S.C.	-	0	2	15	12	-	0	1	5	8	-	0	2	11	16						
Va.	20	10	60	472	158	2	1	3	32	40	-	0	2	12	15						
W. Va.	-	0	14	39	7	-	0	1	2	2	-	0	2	2	5						
E.S. CENTRAL	-	1	5	36	23	2	0	3	25	21	-	1	4	35	30						
Ala.	-	0	3	9	7	1	0	2	5	8	-	0	2	6	4						
Ky.	-	0	2	3	3	1	0	1	6	3	-	0	2	7	7						
Miss.	-	0	0	-	3	-	0	1	1	5	-	0	4	9	4						
Tenn.	-	0	4	24	10	-	0	2	13	5	-	0	2	13	15						
W.S. CENTRAL	1	1	5	40	14	-	2	29	60	62	-	2	15	75	78						
Ark.	-	0	0	-	-	-	0	2	-	2	-	0	2	8	9						
La.	-	0	1	2	-	-	0	2	13	4	-	0	4	24	31						
Okla.	-	0	0	-	-	-	0	3	5	7	-	0	4	14	8						
Tex.	1	1	5	38	14	-	1	25	42	49	-	0	11	29	30						
MOUNTAIN	1	1	3	27	16	1	1	6	36	51	1	1	4	45	50						
Ariz.	1	0	1	2	5	-	0	3	5	17	1	0	2	9	13						
Colo.	-	0	1	1	-	-	0	2	12	12	-	0	2	16	15						
Idaho	-	0	2	7	2	-	0	2	2	-	-	0	1	3	3						
Mont.	-	0	1	1	-	-	0	1	3	2	-	0	1	1	3						
Nev.	-	0	2	7	2	-	0	1	2	2	-	0	1	4	4						
N. Mex.	-	0	1	3	3	-	0	1	2	5	-	0	1	2	2						
Utah	-	0	2	3	3	1	0	3	10	13	-	0	2	8	6						
Wyo.	-	0	1	3	1	-	0	0	-	-	-	0	1	2	4						
PACIFIC	3	2	16	94	56	5	3	45	107	145	5	4	48	172	182						
Alaska	1	0	1	5	2	-	0	1	2	22	-	0	1	1	3						
Calif.	2	2	10	86	49	5	2	7	75	107	3	3	10	124	141						
Hawaii	N	0	0	N	N	-	0	1	2	8	-	0	1	4	6						
Oreg.	-	0	1	3	5	-	0	3	12	8	2	0	3	26	32						
Wash.	-	0	8	-	-	-	0	43	16	-	-	0	43	17	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	N	0	0	N	N	-	0	1	2	-	-	0	1	6	6						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for meningococcal disease, invasive caused by serogroups A, C, Y, & W-135; serogroup B; other serogroup; and 
unknown serogroup are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


