
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending March 27, 2010 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type A cummulative for 2009
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type B cummulative for 2009
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2010
Hepatitis (Viral Acute), Type C cummulative for 2009

tab delimited data:
test
UNITED STATES	20	36	61	285	436	37	57	112	515	868	9	16	44	137	206						
NEW ENGLAND	-	2	5	12	25	-	1	4	7	13	-	1	5	2	12						
Conn.	-	0	2	7	7	-	0	3	3	3	-	1	4	2	8						
Maine	-	0	1	1	1	-	0	2	3	3	-	0	1	-	-						
Mass.	-	1	4	-	14	-	0	2	-	6	-	0	1	-	3						
N.H.	-	0	1	-	1	-	0	1	1	1	-	0	0	-	-						
R.I.	-	0	4	4	2	-	0	0	-	-	-	0	0	-	-						
Vt.	-	0	1	-	-	-	0	0	-	-	-	0	0	-	1						
MID. ATLANTIC	4	4	10	40	59	5	5	16	47	91	-	2	7	13	20						
N.J.	-	0	5	2	16	-	1	6	5	24	-	0	1	-	1						
N.Y. (Upstate)	3	1	3	12	9	5	1	6	12	15	-	1	4	10	8						
N.Y. City	-	2	5	14	17	-	1	5	17	18	-	0	0	-	-						
Pa.	1	1	6	12	17	-	2	6	13	34	-	0	4	3	11						
E.N. CENTRAL	1	4	19	30	71	5	7	15	74	127	1	4	12	32	47						
Ill.	-	2	13	1	25	-	1	7	11	23	-	0	1	-	3						
Ind.	-	0	4	2	6	-	1	5	10	19	-	0	4	4	2						
Mich.	1	1	4	12	19	1	2	6	27	34	1	3	10	27	29						
Ohio	-	0	4	10	14	4	1	4	26	37	-	0	3	1	12						
Wis.	-	0	2	5	7	-	0	4	-	14	-	0	2	-	1						
W.N. CENTRAL	-	2	7	9	20	4	3	14	34	43	1	0	10	6	7						
Iowa	-	0	3	4	2	-	0	3	4	9	-	0	4	-	2						
Kans.	-	0	2	3	2	-	0	2	2	2	-	0	0	-	1						
Minn.	-	0	7	-	5	2	0	13	2	5	1	0	9	1	-						
Mo.	-	0	3	2	6	1	1	5	18	20	-	0	2	4	3						
Nebr.	-	0	3	-	5	1	0	2	8	6	-	0	1	-	1						
N. Dak.	-	0	1	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	1	-	-	-	0	1	-	1	-	0	1	1	-						
S. ATLANTIC	4	9	14	70	101	9	15	32	148	271	2	3	12	31	44						
Del.	1	0	1	3	-	U	0	0	U	U	U	0	0	U	U						
D.C.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Fla.	2	3	9	28	54	4	5	13	62	83	1	1	4	12	5						
