
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending June 16, 2007 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	128	301	1,511	5,730	6,793	3,110	6,921	8,911	144,117	157,552	25	47	180	1,088	1,101						
NEW ENGLAND	1	23	67	394	501	59	114	259	2,544	2,463	2	3	19	71	74						
Conn.	-	5	25	99	120	-	45	204	944	923	-	0	6	20	19						
Maine	1	4	14	60	40	-	2	8	47	55	-	0	4	6	7						
Mass.	-	9	26	157	229	48	49	96	1,244	1,130	-	2	5	36	34						
N.H.	-	0	3	4	11	3	3	8	76	105	-	0	2	6	5						
R.I.	-	0	17	25	40	7	9	19	210	224	2	0	10	3	2						
Vt.	-	3	12	49	61	1	1	5	23	26	-	0	1	-	7						
MID. ATLANTIC	24	62	127	998	1,370	345	707	1,537	16,633	14,837	2	10	27	225	227						
N.J.	-	6	17	36	212	-	102	155	2,126	2,408	-	1	5	22	40						
N.Y. (Upstate)	21	25	108	382	442	88	115	1,035	2,527	2,766	1	3	15	64	65						
N.Y. City	1	16	32	328	419	127	188	376	4,452	4,577	-	2	6	45	42						
Pa.	2	14	34	252	297	130	251	610	7,528	5,086	1	3	10	94	80						
E.N. CENTRAL	11	44	100	783	1,099	296	1,292	2,602	29,634	31,708	11	7	15	127	193						
Ill.	-	10	30	109	275	-	353	485	7,349	9,109	-	2	6	23	59						
Ind.	N	0	0	N	N	-	155	293	3,680	4,133	7	1	10	28	34						
Mich.	3	14	38	258	295	180	285	880	6,649	5,868	-	0	5	13	18						
Ohio	8	15	32	299	315	42	320	1,570	8,995	9,367	4	2	5	56	44						
Wis.	-	9	27	117	214	74	131	181	2,961	3,231	-	1	4	7	38						
W.N. CENTRAL	3	21	553	367	723	201	390	515	8,615	8,559	-	3	24	63	57						
Iowa	-	5	16	83	107	-	41	63	796	803	-	0	1	1	-						
Kans.	2	3	11	57	68	62	43	88	1,054	1,033	-	0	2	7	12						
Minn.	-	0	514	12	279	-	66	87	1,239	1,400	-	1	17	24	24						
Mo.	-	9	28	152	190	112	201	268	4,730	4,539	-	1	5	23	17						
Nebr.	1	2	9	37	37	27	28	57	651	570	-	0	2	7	3						
N. Dak.	-	0	16	5	8	-	3	7	32	54	-	0	2	1	1						
S. Dak.	-	1	6	21	34	-	6	15	113	160	-	0	0	-	-						
S. ATLANTIC	27	53	106	1,061	1,010	769	1,653	3,209	33,495	38,043	4	11	34	286	279						
Del.	-	1	4	15	11	14	27	44	622	678	-	0	3	5	1						
D.C.	-	1	7	34	31	39	38	63	1,018	816	-	0	2	3	2						
Fla.	18	24	44	510	398	439	481	717	10,212	10,677	2	3	8	85	87						
Ga.	4	10	27	186	235	-	327	2,068	4,342	7,275	1	2	7	56	66						
Md.	4	4	12	102	88	137	130	228	2,825	3,282	-	2	5	48	36						
N.C.	-	0	0	-	-	-	317	676	6,529	7,757	-	1	9	36	23						
S.C.	-	1	8	33	51	-	179	1,026	4,817	4,320	1	1	4	27	22						
Va.	1	9	28	169	186	131	124	238	2,785	2,871	-	1	6	15	32						
W. Va.	-	0	21	12	10	9	18	44	345	367	-	0	6	11	10						
E.S. CENTRAL	3	9	34	185	171	386	548	879	10,954	13,856	4	2	9	64	61						
Ala.	2	4	22	97	84	-	154	271	1,313	5,080	-	0	3	14	13						
Ky.	N	0	0	N	N	99	51	268	1,373	1,490	-	0	1	2	4						
Miss.	N	0	0	N	N	86	157	434	3,751	3,054	-	0	1	4	6						
Tenn.	1	5	12	88	87	201	194	240	4,517	4,232	4	1	6	44	38						
W.S. CENTRAL	3	7	55	128	113	449	943	1,490	20,612	22,489	1	1	32	51	49						
Ark.	2	3	13	55	31	77	79	142	1,739	2,042	-	0	2	3	4						
La.	-	1	6	23	38	-	210	366	4,360	4,703	-	0	3	4	11						
Okla.	1	2	42	50	44	70	91	236	2,195	2,035	1	1	29	41	31						
Tex.	N	0	0	N	N	302	561	938	12,318	13,709	-	0	2	3	3						
