
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending December 6, 2008 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2008
Giardiasis cummulative for 2007
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2008
Gonorrhea cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2008
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007

tab delimited data:
test
UNITED STATES	184	306	1,158	15,990	17,445	3,361	5,944	8,913	278,655	333,249	26	48	173	2,353	2,271						
NEW ENGLAND	6	24	49	1,186	1,397	73	101	227	4,912	5,309	1	3	12	137	175						
Conn.	-	6	11	291	351	22	50	199	2,383	2,033	1	0	9	41	45						
Maine	6	3	12	177	185	2	2	6	91	114	-	0	2	16	13						
Mass.	-	9	17	343	579	39	39	90	2,018	2,580	-	1	5	57	86						
N.H.	-	2	11	142	33	2	2	6	96	135	-	0	1	9	18						
R.I.	-	1	8	76	80	6	6	13	295	386	-	0	1	6	9						
Vt.	-	3	13	157	169	2	0	5	29	61	-	0	3	8	4						
MID. ATLANTIC	49	59	131	3,002	3,035	298	621	1,028	30,477	34,215	6	10	31	465	442						
N.J.	-	7	14	302	389	54	95	167	4,676	5,753	-	1	7	71	66						
N.Y. (Upstate)	33	23	111	1,142	1,109	108	120	545	5,653	6,544	3	3	22	142	128						
N.Y. City	4	15	28	757	816	-	179	636	9,885	9,882	-	1	6	81	99						
Pa.	12	15	45	801	721	136	214	394	10,263	12,036	3	4	8	171	149						
E.N. CENTRAL	25	46	79	2,326	2,744	527	1,228	1,647	57,861	68,688	6	7	28	341	347						
