
TABLE II. (Part 11)  Provisional cases of selected notifiable diseases, United States, week ending March 12, 2011 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2011
Varicella (chickenpox) cummulative for 2010
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2011
West Nile virus disease † Neuroinvasive cummulative for 2010
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2011
West Nile virus disease † Non-neuroinvasive § cummulative for 2010

tab delimited data:
test
UNITED STATES	188	258	567	2,052	3,182	-	1	71	-	1	-	1	53	-	-						
NEW ENGLAND	-	21	46	127	196	-	0	3	-	-	-	0	2	-	-						
Conn.	-	5	20	-	48	-	0	2	-	-	-	0	2	-	-						
Maine	-	4	16	28	52	-	0	0	-	-	-	0	0	-	-						
Mass.	-	5	16	58	48	-	0	2	-	-	-	0	1	-	-						
N.H.	-	2	9	9	32	-	0	1	-	-	-	0	0	-	-						
R.I.	-	1	4	6	2	-	0	0	-	-	-	0	0	-	-						
Vt.	-	2	10	26	14	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	15	30	62	191	336	-	0	19	-	-	-	0	13	-	-						
N.J.	-	7	30	37	110	-	0	3	-	-	-	0	6	-	-						
N.Y. (Upstate)	N	0	0	N	N	-	0	9	-	-	-	0	7	-	-						
N.Y. City	-	0	0	-	1	-	0	7	-	-	-	0	4	-	-						
Pa.	15	20	41	154	225	-	0	3	-	-	-	0	3	-	-						
E.N. CENTRAL	69	79	176	697	1,205	-	0	15	-	-	-	0	8	-	-						
Ill.	4	18	45	136	309	-	0	10	-	-	-	0	5	-	-						
Ind.	-	5	30	56	124	-	0	2	-	-	-	0	2	-	-						
Mich.	19	27	62	224	379	-	0	6	-	-	-	0	1	-	-						
Ohio	46	23	58	280	317	-	0	1	-	-	-	0	1	-	-						
Wis.	-	6	22	1	76	-	0	0	-	-	-	0	1	-	-						
W.N. CENTRAL	-	14	32	46	169	-	0	7	-	-	-	0	11	-	-						
Iowa	N	0	0	N	N	-	0	1	-	-	-	0	2	-	-						
Kans.	-	2	22	33	68	-	0	1	-	-	-	0	3	-	-						
Minn.	-	0	0	-	-	-	0	1	-	-	-	0	3	-	-						
Mo.	-	7	23	10	90	-	0	1	-	-	-	0	0	-	-						
Nebr.	N	0	0	N	N	-	0	3	-	-	-	0	7	-	-						
N. Dak.	-	0	10	-	7	-	0	2	-	-	-	0	2	-	-						
S. Dak.	-	1	7	3	4	-	0	2	-	-	-	0	3	-	-						
S. ATLANTIC	40	33	100	256	398	-	0	5	-	-	-	0	4	-	-						
Del.	-	0	3	1	2	-	0	0	-	-	-	0	0	-	-						
D.C.	-	0	4	2	1	-	0	1	-	-	-	0	1	-	-						
Fla.	38	16	57	200	201	-	0	3	-	-	-	0	1	-	-						
Ga.	N	0	0	N	N	-	0	1	-	-	-	0	3	-	-						
Md.	N	0	0	N	N	-	0	3	-	-	-	0	2	-	-						
N.C.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
S.C.	-	0	13	-	44	-	0	1	-	-	-	0	0	-	-						
Va.	2	10	29	53	77	-	0	1	-	-	-	0	1	-	-						
W. Va.	-	6	26	-	73	-	0	0	-	-	-	0	0	-	-						
E.S. CENTRAL	-	6	22	54	46	-	0	1	-	1	-	0	3	-	-						
Ala.	-	5	22	51	46	-	0	1	-	-	-	0	1	-	-						
Ky.	N	0	0	N	N	-	0	1	-	-	-	0	1	-	-						
Miss.	-	0	2	3	-	-	0	1	-	1	-	0	2	-	-						
Tenn.	N	0	0	N	N	-	0	1	-	-	-	0	2	-	-						
W.S. CENTRAL	54	43	186	392	515	-	0	16	-	-	-	0	3	-	-						
Ark.	-	3	32	20	26	-	0	3	-	-	-	0	1	-	-						
La.	-	2	4	13	18	-	0	3	-	-	-	0	1	-	-						
Okla.	N	0	0	N	N	-	0	1	-	-	-	0	0	-	-						
Tex.	54	39	176	359	471	-	0	15	-	-	-	0	2	-	-						
MOUNTAIN	10	18	49	241	302	-	0	18	-	-	-	0	15	-	-						
Ariz.	-	0	0	-	-	-	0	13	-	-	-	0	9	-	-						
Colo.	10	7	31	107	99	-	0	5	-	-	-	0	11	-	-						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	-	-						
Mont.	-	3	28	65	62	-	0	0	-	-	-	0	0	-	-						
Nev.	N	0	0	N	N	-	0	0	-	-	-	0	1	-	-						
N. Mex.	-	1	8	9	20	-	0	6	-	-	-	0	2	-	-						
Utah	-	4	19	60	119	-	0	1	-	-	-	0	1	-	-						
Wyo.	-	0	3	-	2	-	0	1	-	-	-	0	1	-	-						
PACIFIC	-	2	16	48	15	-	0	8	-	-	-	0	6	-	-						
