
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending September 1, 2007 (WEEK 35)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2007
Lyme disease cummulative for 2006
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2007
Malaria cummulative for 2006
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2007
Meningococcal diseases, invasive †, all serogroups cummulative for 2006

tab delimited data:
test
UNITED STATES	237	235	981	10,972	13,705	7	22	105	680	951	6	19	87	711	813						
NEW ENGLAND	58	39	275	2,095	3,283	-	1	5	30	39	-	1	3	32	34						
Conn.	31	12	214	1,271	1,343	-	0	3	1	10	-	0	1	6	9						
Maine	19	3	40	165	91	-	0	2	6	3	-	0	3	5	3						
Mass.	-	1	28	21	1,251	-	0	3	16	18	-	0	2	17	17						
N.H.	2	6	67	530	524	-	0	4	6	7	-	0	1	-	3						
R.I.	5	0	93	30	1	-	0	1	-	-	-	0	1	1	-						
Vt.	1	1	10	78	73	-	0	1	1	1	-	0	1	3	2						
MID. ATLANTIC	123	133	487	5,747	6,961	2	5	18	156	230	-	2	8	98	131						
N.J.	-	26	67	961	1,992	-	0	5	-	67	-	0	2	11	16						
N.Y. (Upstate)	123	50	426	1,992	2,341	2	1	7	39	22	-	0	3	25	31						
N.Y. City	-	2	19	67	222	-	3	8	98	109	-	0	4	25	48						
Pa.	-	43	249	2,727	2,406	-	1	3	19	32	-	1	5	37	36						
E.N. CENTRAL	7	6	34	210	1,515	2	2	10	72	108	3	3	9	93	118						
Ill.	-	1	9	60	98	-	1	6	28	55	-	0	3	25	30						
Ind.	4	0	6	31	20	1	0	2	8	9	1	0	4	18	18						
Mich.	1	1	6	36	38	1	0	2	11	15	1	0	3	17	21						
Ohio	2	0	4	13	35	-	0	2	17	21	1	1	3	25	33						
Wis.	-	3	31	70	1,324	-	0	3	8	8	-	0	3	8	16						
W.N. CENTRAL	-	4	195	279	332	1	0	12	23	31	-	1	5	40	46						
Iowa	-	1	10	68	87	-	0	1	2	1	-	0	3	10	12						
Kans.	-	0	2	9	3	-	0	1	2	5	-	0	1	1	2						
Minn.	-	1	188	180	230	-	0	12	11	14	-	0	3	12	10						
Mo.	-	0	4	15	2	1	0	1	3	6	-	0	3	10	13						
Nebr.	-	0	2	5	9	-	0	1	4	3	-	0	1	2	6						
N. Dak.	-	0	7	2	-	-	0	1	-	1	-	0	3	2	1						
S. Dak.	-	0	0	-	1	-	0	1	1	1	-	0	1	3	2						
S. ATLANTIC	43	48	158	2,435	1,498	1	5	12	168	247	-	3	11	115	137						
Del.	4	10	34	511	366	-	0	1	4	5	-	0	1	1	4						
D.C.	-	0	7	13	33	-	0	2	3	3	-	0	1	-	1						
Fla.	3	1	5	43	14	-	1	7	40	39	-	1	7	43	52						
Ga.	-	0	1	1	7	-	0	5	23	71	-	0	3	14	11						
Md.	10	25	108	1,273	867	-	1	5	41	58	-	0	2	18	10						
N.C.	-	0	6	31	21	-	0	4	17	19	-	0	6	14	23						
S.C.	-	0	2	15	12	-	0	1	5	8	-	0	2	11	16						
Va.	26	10	60	500	171	1	1	3	33	42	-	0	2	12	15						
W. Va.	-	0	14	48	7	-	0	1	2	2	-	0	2	2	5						
E.S. CENTRAL	1	1	5	37	25	1	0	3	26	21	-	1	4	36	31						
Ala.	-	0	3	9	7	-	0	2	5	8	-	0	2	6	5						
Ky.	-	0	2	3	5	-	0	1	6	3	-	0	2	7	7						
Miss.	-	0	0	-	3	-	0	1	1	5	-	0	4	9	4						
Tenn.	1	0	4	25	10	1	0	2	14	5	-	0	2	14	15						
W.S. CENTRAL	-	1	5	40	14	-	2	29	60	69	1	1	15	77	79						
Ark.	-	0	0	-	-	-	0	2	-	2	-	0	2	8	9						
La.	-	0	1	2	-	-	0	2	13	5	-	0	4	24	31						
Okla.	-	0	0	-	-	-	0	3	5	7	-	0	4	14	8						
Tex.	-	1	5	38	14	-	1	25	42	55	1	0	11	31	31						
MOUNTAIN	-	1	3	28	17	-	1	6	37	56	-	1	4	45	52						
Ariz.	-	0	1	2	6	-	0	3	6	19	-	0	2	9	13						
Colo.	-	0	1	1	-	-	0	2	12	12	-	0	2	16	17						
Idaho	-	0	2	7	2	-	0	2	2	1	-	0	1	3	3						
Mont.	-	0	1	2	-	-	0	1	3	2	-	0	1	1	3						
Nev.	-	0	2	7	2	-	0	1	2	2	-	0	1	4	4						
N. Mex.	-	0	1	3	3	-	0	1	2	5	-	0	1	2	2						
Utah	-	0	2	3	3	-	0	3	10	15	-	0	2	8	6						
Wyo.	-	0	1	3	1	-	0	0	-	-	-	0	1	2	4						
PACIFIC	5	2	16	101	60	-	3	45	108	150	2	4	48	175	185						
Alaska	-	0	1	4	2	-	0	1	2	22	-	0	1	1	3						
Calif.	5	2	10	94	52	-	2	7	76	112	1	3	10	126	144						
Hawaii	N	0	0	N	N	-	0	1	2	8	-	0	1	4	6						
Oreg.	-	0	1	3	6	-	0	3	12	8	1	0	3	27	32						
Wash.	-	0	8	-	-	-	0	43	16	-	-	0	43	17	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	N	0	0	N	N	-	0	1	2	-	-	0	1	6	6						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for meningococcal disease, invasive caused by serogroups A, C, Y, & W-135; serogroup B; other serogroup; and 
unknown serogroup are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


