
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending July 8, 2006 (WEEK 27)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	32	76	245	1,696	1,938	38	88	597	1,942	2,679	34	41	127	726	693						
NEW ENGLAND	-	5	22	97	217	-	2	9	36	74	3	2	12	29	34						
Conn.	-	1	3	19	26	-	0	3	-	28	2	0	8	13	7						
Maine	-	0	2	4	1	-	0	2	11	5	-	0	1	3	2						
Mass.	-	3	14	47	133	-	1	5	14	24	-	1	6	10	17						
N.H.	-	1	7	15	48	-	0	3	7	14	-	0	1	1	4						
R.I.	-	0	4	5	5	-	0	2	4	1	1	0	10	1	3						
Vt.	-	0	2	7	4	-	0	1	-	2	-	0	3	1	1						
MID. ATLANTIC	2	9	24	150	323	1	9	55	179	351	12	13	53	198	205						
N.J.	-	2	9	30	58	-	3	10	45	128	-	1	13	7	37						
N.Y. (Upstate)	-	1	14	41	52	-	1	43	30	31	8	5	29	86	45						
N.Y. City	-	3	10	51	162	-	1	5	24	74	-	1	20	19	34						
Pa.	2	1	6	28	51	1	3	9	80	118	4	5	17	86	89						
E.N. CENTRAL	3	7	15	147	173	5	8	24	169	292	11	8	25	156	133						
Ill.	-	2	11	24	54	-	1	6	6	89	-	1	5	14	20						
Ind.	-	0	5	18	9	-	0	17	23	15	2	0	6	10	10						
Mich.	-	2	8	54	58	2	3	7	70	98	1	2	7	37	34						
Ohio	3	1	4	39	27	3	2	8	65	71	8	3	19	76	57						
Wis.	-	1	5	12	25	-	0	6	5	19	-	0	5	19	12						
W.N. CENTRAL	-	2	30	76	49	-	4	22	77	137	-	1	12	20	25						
Iowa	-	0	2	4	13	-	0	3	5	14	-	0	1	1	3						
Kans.	-	0	5	21	8	-	0	2	6	19	-	0	1	1	2						
Minn.	-	0	29	6	3	-	0	13	6	11	-	0	10	-	1						
Mo.	-	1	4	29	22	-	3	7	54	74	-	0	3	11	11						
Nebr.	-	0	3	9	3	-	0	2	6	16	-	0	2	3	2						
N. Dak.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	1						
S. Dak.	-	0	3	7	-	-	0	1	-	3	-	0	6	4	5						
S. ATLANTIC	3	11	34	241	303	16	23	66	583	769	2	9	19	170	160						
Del.	-	0	2	9	4	-	1	4	19	18	-	0	2	3	8						
D.C.	-	0	2	2	2	-	0	2	4	5	-	0	2	6	2						
Fla.	1	5	18	88	100	6	8	19	217	266	2	3	8	75	47						
Ga.	1	1	6	27	65	6	3	9	84	122	-	0	4	8	14						
Md.	-	1	6	30	27	-	2	9	81	85	-	1	6	28	42						
N.C.	1	0	20	46	39	4	0	23	90	86	-	0	5	19	14						
S.C.	-	1	3	10	16	-	2	7	35	84	-	0	2	2	8						
Va.	-	1	11	25	47	-	1	18	20	83	-	1	7	25	20						
W. Va.	-	0	3	4	3	-	0	18	33	20	-	0	3	4	5						
E.S. CENTRAL	-	3	15	58	122	-	6	18	166	198	1	2	9	41	36						
Ala.	-	0	9	7	14	-	1	7	56	48	-	0	1	7	9						
Ky.	-	0	5	23	10	-	1	5	38	40	-	0	4	10	10						
Miss.	-	0	2	3	11	-	0	3	5	33	-	0	1	1	1						
Tenn.	-	1	7	25	87	-	2	12	67	77	1	1	7	23	16						
W.S. CENTRAL	-	7	77	107	208	-	14	315	310	263	-	1	32	14	14						
Ark.	-	0	9	29	8	-	1	4	21	36	-	0	3	-	4						
La.	-	0	4	4	35	-	0	3	11	44	-	0	1	6	-						
Okla.	-	0	2	4	3	-	0	17	13	26	-	0	3	1	2						
Tex.	-	5	73	70	162	-	11	295	265	157	-	0	26	7	8						
MOUNTAIN	-	6	18	124	158	1	6	39	140	277	1	1	7	44	55						
Ariz.	-	2	16	64	79	-	4	27	86	173	-	0	3	14	12						
Colo.	-	1	4	24	19	-	1	5	20	30	-	0	1	3	15						
Idaho	-	0	2	6	18	-	0	2	5	6	-	0	2	7	3						
Mont.	-	0	2	5	7	-	0	7	-	3	-	0	1	3	4						
