
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending June 25, 2011 (WEEK 25)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2011
Giardiasis cummulative for 2010
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2011
Gonorrhea cummulative for 2010
Haemophilus influenzae, invasive, All ages, all serotypes † current week
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2011
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2010

tab delimited data:
test
UNITED STATES	144	321	549	5,926	8,386	2,710	5,873	7,484	133,226	141,835	18	61	141	1,575	1,598						
NEW ENGLAND	6	25	55	430	715	54	99	206	2,201	2,535	1	4	12	92	90						
Conn.	2	5	12	93	130	-	40	150	823	1,183	-	1	6	27	18						
Maine	3	3	11	52	86	-	2	7	72	97	1	0	2	13	6						
Mass.	-	13	25	176	306	47	48	80	1,078	1,025	-	2	6	37	48						
N.H.	-	2	10	37	81	1	3	7	61	70	-	0	2	8	7						
R.I.	-	1	7	7	35	6	5	15	144	132	-	0	2	3	7						
Vt.	1	3	10	65	77	-	0	8	23	28	-	0	3	4	4						
MID. ATLANTIC	33	62	106	1,227	1,397	392	715	1,121	16,656	16,151	10	11	32	331	306						
N.J.	-	8	22	128	190	19	116	172	2,588	2,703	-	2	7	54	52						
N.Y. (Upstate)	25	22	72	417	476	109	113	271	2,632	2,445	4	3	18	86	82						
N.Y. City	4	17	30	378	391	52	239	497	5,356	5,641	-	2	5	57	54						
Pa.	4	15	27	304	340	212	260	364	6,080	5,362	6	4	11	134	118						
E.N. CENTRAL	2	50	99	912	1,442	270	1,049	2,091	23,576	25,936	1	11	19	279	255						
Ill.	-	10	31	168	324	8	297	369	5,471	7,074	-	3	9	81	90						
Ind.	-	7	15	95	165	53	110	1,018	3,366	2,387	-	2	7	49	52						
Mich.	2	11	25	200	310	160	247	490	5,709	6,659	1	1	4	31	19						
Ohio	-	16	29	311	386	-	319	383	6,895	7,602	-	2	7	79	60						
Wis.	-	8	35	138	257	49	99	130	2,135	2,214	-	1	5	39	34						
W.N. CENTRAL	13	27	73	413	857	147	298	363	6,854	6,698	1	4	10	76	112						
Iowa	5	5	12	107	123	3	36	57	867	803	-	0	0	-	1						
Kans.	-	2	10	36	103	5	39	62	859	964	-	0	2	9	12						
Minn.	-	8	33	-	320	-	38	62	744	1,028	-	0	5	-	42						
Mo.	-	8	26	145	165	125	144	181	3,497	3,111	-	1	5	39	40						
Nebr.	3	4	9	81	90	14	23	49	564	549	-	0	3	19	9						
N. Dak.	5	0	12	17	10	-	3	11	61	84	1	0	6	8	8						
S. Dak.	-	1	5	27	46	-	12	20	262	159	-	0	1	1	-						
S. ATLANTIC	42	65	127	1,209	1,719	1,090	1,470	1,862	34,677	36,506	3	15	30	396	399						
Del.	-	0	5	10	15	4	17	48	427	459	-	0	2	3	5						
D.C.	-	1	5	11	28	-	38	70	849	980	-	0	0	-	-						
Fla.	22	32	75	520	913	228	379	486	9,185	9,590	2	5	12	139	102						
Ga.	6	15	51	387	333	275	313	874	7,384	7,161	-	3	7	75	94						
Md.	8	4	10	105	152	78	126	246	2,575	3,213	-	2	4	34	30						
N.C.	N	0	0	N	N	289	257	490	7,229	7,225	1	2	9	48	55						
S.C.	-	2	9	45	56	112	166	257	3,970	3,730	-	1	5	35	52						
Va.	5	8	32	109	206	90	121	185	2,663	3,927	-	1	8	53	50						
W. Va.	1	0	8	22	16	14	14	26	395	221	-	0	9	9	11						
E.S. CENTRAL	-	4	11	70	75	248	495	1,007	11,717	11,663	-	3	10	104	101						
Ala.	-	4	11	70	75	-	160	406	3,865	3,487	-	1	4	32	18						
Ky.	N	0	0	N	N	137	71	712	2,079	1,886	-	0	4	14	17						
Miss.	N	0	0	N	N	39	115	197	2,435	2,965	-	0	2	10	9						
Tenn.	N	0	0	N	N	72	140	194	3,338	3,325	-	1	5	48	57						
W.S. CENTRAL	5	5	17	75	159	190	850	1,664	18,563	23,222	-	2	26	63	77						
Ark.	5	2	9	45	44	121	101	138	2,389	2,189	-	0	3	14	12						
La.	-	3	12	30	69	69	94	509	1,317	4,066	-	0	4	22	18						
Okla.	-	0	5	-	46	-	80	332	1,562	1,834	-	1	19	26	41						
Tex.	N	0	0	N	N	-	596	867	13,295	15,133	-	0	4	1	6						
MOUNTAIN	25	28	58	512	765	69	188	254	4,282	4,509	1	5	12	151	182						
Ariz.	1	3	8	55	69	30	63	92	1,386	1,555	-	2	6	61	69						
Colo.	22	12	27	257	323	34	47	91	1,051	1,269	-	1	5	39	49						
Idaho	1	3	9	61	101	-	2	14	48	51	1	0	2	9	10						
Mont.	1	1	6	23	58	1	1	5	35	57	-	0	1	2	2						
Nev.	-	1	11	33	26	-	33	103	917	879	-	0	2	9	5						
N. Mex.	-	2	6	26	42	2	28	98	723	504	-	1	4	22	22						
Utah	-	4	13	45	123	2	4	9	103	174	-	0	3	8	20						
Wyo.	-	0	5	12	23	-	0	3	19	20	-	0	1	1	5						
PACIFIC	18	50	129	1,078	1,257	250	625	807	14,700	14,615	1	3	10	83	76						
Alaska	-	2	7	33	41	-	21	34	452	666	-	0	2	9	12						
Calif.	14	34	68	741	777	203	512	695	12,137	11,869	-	0	6	12	15						
Hawaii	-	1	4	14	28	-	14	26	298	329	-	0	3	14	11						
Oreg.	-	8	20	156	225	11	23	40	580	483	1	1	6	47	34						
Wash.	4	8	57	134	186	36	57	86	1,233	1,268	-	0	2	1	4						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	-	1	-	0	17	6	42	-	0	0	-	-						
P.R.	-	1	7	11	39	4	6	12	173	138	-	0	0	-	1						
V.I.	-	0	0	-	-	-	2	7	49	61	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


