
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending March 10, 2007 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	123	318	531	2,064	2,783	3,334	6,785	8,663	51,371	64,475	32	43	133	423	450						
NEW ENGLAND	6	19	44	79	174	100	110	228	943	902	-	2	12	20	28						
Conn.	-	5	25	28	22	48	42	172	237	233	-	0	7	15	8						
Maine	5	4	15	32	12	-	2	8	16	28	-	0	4	2	4						
Mass.	-	3	18	-	95	42	47	96	553	487	-	0	7	-	14						
N.H.	-	0	9	1	6	1	3	9	25	48	-	0	2	3	-						
R.I.	-	0	17	-	11	8	9	19	99	95	-	0	3	-	1						
Vt.	1	3	12	18	28	1	1	5	13	11	-	0	2	-	1						
MID. ATLANTIC	23	65	120	363	538	387	638	1,323	5,786	6,265	5	9	25	91	106						
N.J.	-	7	16	-	90	94	103	158	948	1,021	-	1	4	6	18						
N.Y. (Upstate)	19	25	101	144	128	107	122	865	1,038	995	4	3	14	21	18						
N.Y. City	1	17	33	117	174	-	176	377	1,591	1,970	1	2	6	25	27						
Pa.	3	15	34	102	146	186	224	336	2,209	2,279	-	3	8	39	43						
E.N. CENTRAL	19	41	96	279	513	452	1,272	2,225	8,832	13,360	2	6	14	44	65						
Ill.	-	9	27	20	119	165	368	488	2,709	4,119	-	1	5	3	19						
Ind.	N	0	0	N	N	-	154	287	1,259	1,830	-	1	10	5	9						
Mich.	1	13	38	101	148	204	300	880	3,127	2,139	-	0	5	6	10						
Ohio	18	15	32	125	143	55	306	718	666	3,789	2	2	6	30	15						
Wis.	-	9	24	33	103	28	132	179	1,071	1,483	-	0	3	-	12						
W.N. CENTRAL	11	23	117	152	265	255	383	509	3,446	3,604	7	2	22	25	17						
Iowa	3	6	16	38	48	28	37	63	327	363	-	0	1	-	-						
Kans.	2	3	11	22	33	50	43	91	441	458	-	0	2	5	3						
Minn.	1	0	87	7	75	-	65	87	390	586	7	0	17	7	-						
Mo.	5	9	28	70	76	133	196	268	2,002	1,901	-	0	5	10	11						
Nebr.	-	2	9	8	13	34	26	56	216	207	-	0	2	2	3						
N. Dak.	-	0	4	-	4	2	2	6	13	25	-	0	2	1	-						
S. Dak.	-	1	6	7	16	8	6	15	57	64	-	0	0	-	-						
S. ATLANTIC	18	50	88	388	396	825	1,616	2,542	11,490	15,395	9	11	26	116	118						
Del.	-	0	4	5	5	10	28	44	293	276	-	0	1	1	-						
D.C.	-	1	4	13	12	-	35	63	320	362	-	0	2	1	-						
Fla.	18	22	44	196	162	-	446	549	1,564	4,104	6	3	9	40	31						
Ga.	-	12	28	83	74	-	351	1,344	2,325	2,772	3	2	6	38	29						
Md.	-	4	11	28	39	-	121	160	1,038	1,290	-	1	5	21	17						
N.C.	-	0	0	-	-	466	310	571	2,907	4,059	-	0	8	8	14						
S.C.	-	2	8	8	18	174	163	1,135	1,995	1,177	-	0	3	5	11						
Va.	-	9	28	54	84	171	117	238	905	1,233	-	1	7	-	12						
W. Va.	-	0	6	1	2	4	19	43	143	122	-	0	4	2	4						
