
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending December 4, 1999 (WEEK 48)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1999
Meningococcal Disease cummulative for 1998
Mumps current week
Mumps cummulative for 1999
Mumps cummulative for 1998
Pertussis current week
Pertussis cummulative for 1999
Pertussis cummulative for 1998
Rubella current week
Rubella cummulative for 1999
Rubella cummulative for 1998

tab delimited data:
test
UNITED STATES	2,149	2,428	2	316	607	117	5,327	6,348	1	231	350										
NEW ENGLAND	106	111	-	8	8	15	662	985	-	7	38										
Maine	5	6	-	-	-	-	-	5	-	-	-										
N.H.	13	11	-	1	-	-	78	119	-	-	-										
Vt.	5	5	-	1	-	1	69	74	-	-	-										
Mass.	60	56	-	4	5	13	451	733	-	7	8										
R.I.	7	8	-	2	1	-	33	9	-	-	1										
Conn.	16	25	-	-	2	1	31	45	-	-	29										
MID. ATLANTIC	204	260	-	33	190	18	897	609	1	25	148										
Upstate N.Y.	65	74	-	13	11	15	714	310	1	21	114										
N.Y. City	49	31	-	3	155	-	10	46	-	-	19										
N.J.	47	56	-	-	6	-	12	27	-	1	13										
Pa.	43	99	-	17	18	3	161	226	-	3	2										
E.N. CENTRAL	361	374	1	42	77	32	487	803	-	2	-										
Ohio	126	133	-	17	28	29	217	269	-	-	-										
Ind.	62	69	1	5	7	2	73	169	-	1	-										
Ill.	96	97	-	11	10	1	81	121	-	1	-										
Mich.	44	44	-	7	29	-	64	66	-	-	-										
Wis.	33	31	-	2	3	-	52	178	-	-	-										
W.N. CENTRAL	231	211	-	13	32	25	403	564	-	124	40										
Minn.	50	32	-	1	13	21	209	331	-	5	-										
Iowa	43	42	-	7	11	3	69	69	-	29	-										
Mo.	93	73	-	1	3	-	61	35	-	3	2										
N. Dak.	4	5	U	1	2	U	18	4	U	-	-										
S. Dak.	11	7	-	-	-	1	7	8	-	-	-										
Nebr.	12	17	-	-	-	-	4	16	-	87	-										
Kans.	18	35	-	3	3	-	35	101	-	-	38										
S. ATLANTIC	392	421	1	49	47	8	407	316	-	36	19										
Del.	8	2	-	-	-	-	5	5	-	-	-										
Md.	52	33	-	7	-	1	107	63	-	1	1										
D.C.	2	2	-	2	-	-	1	1	-	-	-										
Va.	50	44	-	10	8	1	51	41	-	-	1										
W. Va.	8	17	-	-	-	-	3	4	-	-	-										
N.C.	42	55	-	8	11	-	90	98	-	35	13										
S.C.	43	55	-	4	7	1	18	27	-	-	-										
Ga.	59	97	-	4	1	-	40	27	-	-	-										
Fla.	128	116	1	14	20	5	92	50	-	-	4										
E.S. CENTRAL	127	188	-	13	17	-	76	146	-	1	2										
Ky.	31	34	-	-	1	-	25	77	-	-	-										
Tenn.	43	66	-	-	1	-	27	37	-	-	2										
Ala.	31	51	-	10	8	-	21	26	-	1	-										
Miss.	22	37	-	3	7	-	3	6	-	-	-										
W.S. CENTRAL	174	278	-	33	58	-	157	350	-	15	88										
Ark.	35	30	-	-	12	-	18	81	-	6	-										
La.	34	53	-	3	7	-	3	9	-	-	-										
Okla.	31	40	-	1	-	-	12	32	-	-	-										
Tex.	74	155	-	29	39	-	124	228	-	9	88										
MOUNTAIN	133	139	-	28	39	15	716	1,149	-	16	5										
Mont.	4	4	-	-	-	-	2	13	-	-	-										
Idaho	12	13	-	3	7	-	139	227	-	-	-										
Wyo.	4	8	U	-	1	U	2	8	U	-	-										
Colo.	34	27	-	5	6	7	199	313	-	1	-										
N. Mex.	14	26	N	N	N	5	191	97	-	-	1										
Ariz.	42	39	-	8	6	1	113	191	-	13	1										
Utah	15	13	-	7	5	-	59	259	-	1	2										
Nev.	8	9	-	5	14	2	11	41	-	1	1										
PACIFIC	421	446	-	97	139	4	1,522	1,426	-	5	10										
Wash.	63	61	-	2	11	2	603	311	-	-	5										
Oreg.	77	81	N	N	N	2	58	87	-	-	-										
Calif.	268	296	-	80	101	-	822	990	-	5	3										
Alaska	6	3	-	3	3	-	5	15	-	-	-										
Hawaii	7	5	-	12	24	-	34	23	-	-	2										
Guam	2	2	-	1	5	-	1	1	-	-	-										
P.R.	5	10	-	-	7	1	19	9	-	-	14										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	U	U	U	U	U	U	U	U	U	U	U										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


