
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending May 7, 2005 (WEEK 18)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2005
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2005
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2005
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2004
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2005
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2004

tab delimited data:
test
UNITED STATES	808	790	1	3	44	41	80	77													
NEW ENGLAND	53	80	-	1	4	6	3	-													
Maine	3	7	-	-	-	-	1	-													
N.H.	-	12	-	-	-	2	-	-													
Vt.	6	4	-	-	-	-	2	-													
Mass.	21	39	-	1	-	2	-	-													
R.I.	6	1	-	-	2	-	-	-													
Conn.	17	17	-	-	2	2	-	-													
MID. ATLANTIC	158	160	-	-	-	3	20	20													
Upstate N.Y.	46	55	-	-	-	3	4	3													
N.Y. City	25	30	-	-	-	-	6	6													
N.J.	33	31	-	-	-	-	5	2													
Pa.	54	44	-	-	-	-	5	9													
E.N. CENTRAL	108	142	-	-	1	7	5	22													
Ohio	56	52	-	-	-	2	4	9													
Ind.	33	21	-	-	1	4	1	1													
Ill.	4	39	-	-	-	-	-	9													
Mich.	10	9	-	-	-	1	-	3													
Wis.	5	21	-	-	-	-	-	-													
W.N. CENTRAL	39	40	-	-	2	2	6	5													
Minn.	17	14	-	-	2	2	-	-													
Iowa	-	1	-	-	-	-	-	1													
Mo.	17	15	-	-	-	-	4	4													
N. Dak.	1	2	-	-	-	-	1	-													
S. Dak.	-	-	-	-	-	-	-	-													
Nebr.	3	4	-	-	-	-	1	-													
Kans.	1	4	-	-	-	-	-	-													
S. ATLANTIC	214	182	-	-	10	8	13	11													
Del.	-	-	-	-	-	-	-	-													
Md.	32	37	-	-	4	2	-	-													
D.C.	-	-	-	-	-	-	-	-													
Va.	18	15	-	-	-	-	-	-													
W. Va.	13	8	-	-	1	3	2	-													
N.C.	27	19	-	-	2	1	-	-													
S.C.	10	4	-	-	-	-	1	-													
Ga.	58	53	-	-	-	-	6	11													
Fla.	56	46	-	-	3	2	4	-													
E.S. CENTRAL	44	25	-	-	1	-	10	5													
Ky.	4	-	-	-	1	-	1	-													
Tenn.	31	17	-	-	-	-	6	4													
Ala.	9	8	-	-	-	-	3	1													
Miss.	-	-	-	-	-	-	-	-													
W.S. CENTRAL	45	33	1	-	3	4	5	1													
Ark.	-	-	-	-	-	-	-	-													
La.	18	9	1	-	1	-	5	1													
Okla.	27	24	-	-	2	4	-	-													
Tex.	-	-	-	-	-	-	-	-													
MOUNTAIN	109	91	-	2	14	8	15	10													
Mont.	-	-	-	-	-	-	-	-													
Idaho	3	3	-	-	-	-	1	1													
Wyo.	1	-	-	-	-	-	-	-													
Colo.	24	21	-	-	-	-	3	2													
N. Mex.	12	20	-	-	4	3	-	4													
Ariz.	48	39	-	-	8	5	3	1													
Utah	10	6	-	2	-	-	6	1													
Nev.	11	2	-	-	2	-	2	1													
PACIFIC	38	37	-	-	9	3	3	3													
Wash.	-	1	-	-	-	-	-	1													
Oreg.	17	20	-	-	-	-	3	-													
Calif.	15	10	-	-	9	3	-	1													
Alaska	1	2	-	-	-	-	-	1													
Hawaii	5	4	-	-	-	-	-	-													
Guam	-	-	-	-	-	-	-	-													
P.R.	-	-	-	-	-	-	-	-													
V.I.	-	-	-	-	-	-	-	-													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	-	U	-	U	-	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


