
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending March 10, 2012 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	81	261	381	1,699	1,546	1	3	13	19	11	6	31	137	88	55						
NEW ENGLAND	-	4	21	13	31	-	0	1	-	-	-	0	1	-	1						
Conn.	-	1	4	5	6	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	8	-	1	-	0	0	-	-	-	0	1	-	-						
Mass.	-	3	20	8	22	-	0	0	-	-	-	0	1	-	-						
N.H.	-	0	1	-	-	-	0	1	-	-	-	0	1	-	-						
R.I.	-	0	3	-	-	-	0	0	-	-	-	0	1	-	1						
Vt.	-	0	1	-	2	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	8	29	88	289	113	-	0	2	4	-	-	1	7	10	3						
N.J.	-	7	39	71	23	-	0	0	-	-	-	0	0	-	-						
N.Y. (Upstate)	6	7	41	102	21	-	0	1	-	-	-	0	3	1	-						
N.Y. City	-	8	29	100	48	-	0	0	-	-	-	0	3	2	2						
Pa.	2	2	13	16	21	-	0	2	4	-	-	0	3	7	1						
E.N. CENTRAL	7	16	41	205	124	-	0	2	1	-	-	2	10	6	4						
Ill.	-	4	16	13	43	-	0	1	-	-	-	1	4	3	3						
Ind.	-	1	6	5	11	-	0	1	1	-	-	1	5	1	-						
Mich.	1	4	11	40	26	-	0	1	-	-	-	0	1	-	-						
Ohio	6	6	27	147	44	-	0	2	-	-	-	0	2	2	1						
Wis.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
W.N. CENTRAL	-	5	18	53	82	-	0	4	-	-	1	4	24	7	8						
Iowa	-	0	3	5	4	-	0	0	-	-	-	0	2	-	1						
Kans.	-	1	8	28	20	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Mo.	-	3	14	17	55	-	0	2	-	-	1	4	22	7	7						
Nebr.	-	0	2	3	2	-	0	3	-	-	-	0	1	-	-						
N. Dak.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
S. Dak.	-	0	2	-	1	-	0	1	-	-	-	0	0	-	-						
S. ATLANTIC	29	75	134	401	521	1	2	8	12	5	1	7	57	33	18						
Del.	-	0	2	-	-	-	0	1	-	-	-	0	4	4	1						
D.C.	-	0	5	1	5	-	0	1	-	-	-	0	1	-	-						
Fla.	19	49	98	236	323	-	0	1	-	2	-	0	2	5	1						
Ga.	6	13	26	103	86	-	1	8	11	1	-	0	0	-	-						
Md.	4	2	10	30	20	-	0	1	-	1	1	0	3	4	1						
N.C.	-	3	19	16	58	-	0	4	-	1	-	0	49	5	9						
S.C.	-	1	54	3	12	-	0	2	-	-	-	0	2	1	1						
Va.	-	2	7	12	17	1	0	1	1	-	-	4	14	14	5						
W. Va.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	-						
E.S. CENTRAL	8	21	51	265	94	-	0	2	-	-	3	4	25	15	9						
Ala.	3	5	21	59	41	-	0	1	-	-	-	1	8	5	3						
Ky.	5	6	22	120	10	-	0	1	-	-	-	0	2	1	-						
Miss.	-	5	24	58	17	-	0	0	-	-	-	0	2	-	2						
Tenn.	-	4	11	28	26	-	0	2	-	-	3	4	20	9	4						
W.S. CENTRAL	19	54	142	312	235	-	0	3	-	-	1	3	52	8	1						
Ark.	2	2	7	12	4	-	0	3	-	-	-	2	52	5	-						
La.	-	4	21	27	28	-	0	0	-	-	-	0	2	1	-						
Okla.	4	4	28	75	17	-	0	1	-	-	1	0	25	2	-						
Tex.	13	43	112	198	186	-	0	1	-	-	-	0	4	-	1						
MOUNTAIN	-	12	41	42	135	-	0	3	-	6	-	1	7	7	11						
Ariz.	-	6	27	27	41	-	0	3	-	6	-	0	6	3	11						
Colo.	-	1	8	2	17	-	0	0	-	-	-	0	1	-	-						
Idaho	-	0	3	2	5	-	0	0	-	-	-	0	2	2	-						
Mont.	-	1	15	3	25	-	0	0	-	-	-	0	1	-	-						
Nev.	-	0	4	1	6	-	0	0	-	-	-	0	1	-	-						
N. Mex.	-	2	6	6	35	-	0	0	-	-	-	0	0	-	-						
Utah	-	1	4	1	6	-	0	0	-	-	-	0	1	2	-						
Wyo.	-	0	1	-	-	-	0	0	-	-	-	0	2	-	-						
PACIFIC	10	18	44	119	211	-	0	2	2	-	-	0	1	2	-						
Alaska	-	0	2	3	1	N	0	0	N	N	N	0	0	N	N						
Calif.	9	13	41	98	176	-	0	2	2	-	-	0	1	2	-						
Hawaii	-	0	3	1	17	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	4	10	9	-	0	0	-	-	-	0	0	-	-						
Wash.	1	1	11	7	8	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	1	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	-	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


