
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending May 31, 1997 (WEEK 22)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	20,222	28,381	164,261	178,943	449	181	103,401	127,731	1,229	1,309											
NEW ENGLAND	671	1,115	6,819	6,760	36	16	2,253	2,590	21	42											
Maine	25	16	396	U	1	-	25	21	-	-											
N.H.	8	31	305	310	2	-	53	62	4	2											
Vt.	16	9	167	189	3	1	24	26	-	13											
Mass.	282	549	3,008	2,693	26	15	938	879	14	24											
R.I.	55	73	884	877	1	-	207	219	3	3											
Conn.	285	437	2,059	2,691	3	-	1,006	1,383	-	-											
MID. ATLANTIC	6,683	7,897	20,730	29,424	31	4	12,151	18,081	139	113											
Upstate N.Y.	1,143	1,002	N	N	18	3	2,243	3,178	110	86											
N.Y. City	3,308	4,490	10,958	15,654	5	-	4,826	6,937	-	2											
N.J.	1,444	1,509	2,896	6,019	8	-	1,719	3,707	-	-											
Pa.	788	896	6,876	7,751	N	1	3,363	4,259	29	25											
E.N. CENTRAL	1,416	2,301	24,977	37,062	77	27	15,333	23,903	242	220											
Ohio	270	526	5,639	8,522	24	10	3,615	5,969	7	4											
Ind.	302	342	3,475	4,150	14	5	2,398	2,777	6	6											
Ill.	509	984	4,703	10,414	19	-	2,302	6,859	20	47											
Mich.	259	318	8,144	9,371	20	4	5,720	6,255	209	163											
Wis.	76	131	3,016	4,605	N	8	1,298	2,043	-	-											
W.N. CENTRAL	383	679	9,446	13,580	56	39	4,423	6,754	75	33											
Minn.	79	126	U	2,293	29	20	U	1,659	2	-											
Iowa	59	51	1,895	1,746	13	8	488	445	23	13											
Mo.	150	320	4,692	5,779	5	8	3,092	3,461	32	11											
N. Dak.	4	7	345	425	3	2	23	12	2	-											
S. Dak.	2	7	509	569	1	-	53	80	-	-											
Nebr.	35	49	421	822	3	-	119	166	1	4											
Kans.	54	119	1,584	1,946	2	1	648	931	15	5											
S. ATLANTIC	4,846	7,253	35,094	23,341	58	13	34,391	40,060	118	73											
Del.	69	142	-	-	1	1	457	614	-	-											
Md.	576	850	2,983	2,602	3	1	5,505	5,298	7	1											
D.C.	282	456	N	N	-	-	1,319	64	-	-											
Va.	421	395	4,738	4,954	N	5	3,342	4,092	8	7											
W. Va.	27	50	1,411	889	N	-	409	301	7	7											
N.C.	281	360	6,995	U	17	6	6,567	8,095	25	19											
S.C.	270	383	5,173	U	1	-	4,621	4,672	19	14											
Ga.	683	1,085	3,982	5,060	15	-	5,263	9,382	U	-											
Fla.	2,237	3,532	9,812	9,787	21	-	6,908	7,542	52	25											
E.S. CENTRAL	609	951	13,417	12,492	37	7	13,220	13,031	152	267											
Ky.	60	153	2,754	2,910	11	-	1,628	1,731	8	13											
Tenn.	285	352	5,134	5,385	19	7	4,275	4,642	89	219											
Ala.	151	277	3,339	3,556	4	-	4,692	5,426	5	2											
Miss.	113	169	2,190	641	3	-	2,625	1,232	50	33											
W.S. CENTRAL	2,040	2,638	20,702	8,979	24	4	13,545	8,530	130	110											
Ark.	83	121	519	685	2	1	1,044	1,710	-	3											
La.	385	649	3,346	2,926	3	3	3,131	3,135	83	71											
Okla.	116	100	3,096	2,935	1	-	1,948	1,857	4	1											
Tex.	1,456	1,768	13,741	2,433	18	-	7,422	1,828	43	35											
MOUNTAIN	601	797	10,293	15,241	48	25	2,988	4,826	155	273											
Mont.	16	10	350	530	3	-	17	13	7	9											
Idaho	18	19	616	654	11	1	45	38	21	70											
Wyo.	11	2	223	297	4	-	25	13	60	85											
Colo.	156	245	1,896	793	16	8	751	717	18	25											
N. Mex.	58	45	1,477	1,669	4	3	547	366	27	35											
Ariz.	158	233	3,922	9,460	N	10	1,199	3,196	16	27											
Utah	41	88	685	628	7	-	88	122	3	11											
Nev.	143	155	1,124	1,210	3	3	316	361	3	11											
PACIFIC	2,973	4,750	22,783	32,064	82	43	5,097	9,956	197	178											
Wash.	241	362	3,823	4,283	17	4	812	965	11	26											
Oreg.	128	223	1,501	2,360	27	15	235	201	4	4											
Calif.	2,570	4,074	16,257	24,264	35	21	3,690	8,374	113	65											
Alaska	12	11	566	391	3	-	182	191	-	2											
Hawaii	22	80	636	766	N	3	178	225	69	81											
Guam	2	3	31	188	N	-	3	31	-	5											
P.R.	520	423	N	N	22	U	258	212	45	72											
V.I.	29	9	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	-	-	N	N	N	U	11	11	2	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


