
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending February 22, 2003 (WEEK 08)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Congenital) cummulative for 2003
Syphilis (Congenital) cummulative for 2002
Tuberculosis cummulative for 2003
Tuberculosis cummulative for 2002
Typhoid Fever cummulative for 2003
Typhoid Fever cummulative for 2002
Varicella (Chicken Pox) cummulative for 2003
Varicella (Chicken Pox) cummulative for 2002

tab delimited data:
test
UNITED STATES	779	831	26	57	506	1,244	15	41	1,853												
NEW ENGLAND	23	10	-	-	18	40	1	4	413												
Maine	-	-	-	-	-	2	-	-	214												
N.H.	1	-	-	-	1	1	-	-	-												
Vt.	-	-	-	-	-	-	-	-	156												
Mass.	18	6	-	-	8	7	-	3	43												
R.I.	4	1	-	-	3	12	-	-	-												
Conn.	-	3	-	-	6	18	1	1	-												
MID. ATLANTIC	77	79	7	9	35	203	-	6	-												
Upstate N.Y.	3	4	5	1	10	21	-	-	N												
N.Y. City	50	44	1	3	13	101	-	3	-												
N.J.	23	20	1	5	-	46	-	3	-												
Pa.	1	11	-	-	12	35	-	-	-												
E.N. CENTRAL	113	169	7	5	109	113	2	7	1,017												
Ohio	30	21	1	-	13	18	-	2	264												
Ind.	4	10	2	-	18	13	1	1	-												
Ill.	15	53	3	4	57	53	-	1	-												
Mich.	62	79	1	1	18	21	1	2	737												
Wis.	2	6	-	-	3	8	-	1	16												
W.N. CENTRAL	18	12	-	-	45	70	-	1	3												
Minn.	6	5	-	-	16	27	-	1	N												
Iowa	1	-	-	-	6	-	-	-	-												
Mo.	4	4	-	-	8	28	-	-	-												
N. Dak.	-	-	-	-	-	-	-	-	3												
S. Dak.	-	-	-	-	4	3	-	-	-												
Nebr.	-	2	-	-	-	1	-	-	-												
Kans.	7	1	-	-	11	11	-	-	-												
S. ATLANTIC	232	197	3	14	82	236	3	10	405												
Del.	1	2	-	-	-	-	-	-	1												
Md.	37	14	-	1	13	13	1	1	-												
D.C.	5	5	-	-	-	-	-	-	-												
Va.	11	5	-	-	13	22	-	-	75												
W. Va.	-	-	-	-	1	5	-	-	324												
N.C.	24	55	-	4	18	29	-	-	N												
S.C.	15	18	1	2	15	9	-	-	5												
Ga.	45	28	-	3	22	24	-	5	-												
Fla.	94	70	2	4	-	134	2	4	-												
E.S. CENTRAL	57	89	3	3	56	80	-	-	-												
Ky.	10	4	-	-	-	14	-	-	N												
Tenn.	26	37	3	2	11	37	-	-	N												
Ala.	19	33	-	-	37	22	-	-	-												
Miss.	2	15	-	1	8	7	-	-	-												
W.S. CENTRAL	99	110	2	17	16	231	-	3	1												
Ark.	8	1	-	-	9	4	-	-	-												
La.	12	21	-	-	-	-	-	-	1												
Okla.	8	11	-	-	7	2	-	-	N												
Tex.	71	77	2	17	-	225	-	3	-												
MOUNTAIN	25	42	4	3	22	32	2	2	14												
Mont.	-	-	-	-	-	-	-	-	N												
Idaho	-	1	-	-	-	-	-	-	N												
Wyo.	-	-	-	-	1	1	-	-	2												
Colo.	2	3	-	1	11	7	2	1	-												
N. Mex.	3	5	-	-	-	7	-	-	-												
Ariz.	19	33	4	2	9	12	-	-	-												
Utah	1	-	-	-	1	2	-	1	12												
Nev.	-	-	-	-	-	3	-	-	-												
PACIFIC	135	123	-	6	123	239	7	8	-												
Wash.	10	7	-	-	27	20	-	-	-												
Oreg.	9	4	-	-	6	13	2	1	-												
Calif.	114	111	-	6	66	177	5	7	-												
Alaska	-	-	-	-	9	13	-	-	-												
Hawaii	2	1	-	-	15	16	-	-	-												
Guam	-	-	-	-	-	-	-	-	-												
P.R.	-	-	-	-	-	-	-	-	-												
V.I.	-	1	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	U												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


