
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending July 31, 2004 (WEEK 30)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 2004
Malaria cummulative for 2003
Meningococcal Disease cummulative for 2004
Meningococcal Disease cummulative for 2003
Pertussis cummulative for 2004
Pertussis cummulative for 2003
Rabies, Animal cummulative for 2004
Rabies, Animal cummulative for 2003
Rocky Mountain Spotted Fever cummulative for 2004
Rocky Mountain Spotted Fever cummulative for 2003

tab delimited data:
test
UNITED STATES	651	627	877	1,089	6,114	4,155	2,993	4,032	554	325											
NEW ENGLAND	48	26	44	50	761	455	313	295	11	4											
Maine	5	1	8	5	2	9	31	27	-	-											
N.H.	1	3	3	3	26	26	11	14	-	-											
Vt.	3	-	2	-	43	44	11	18	-	-											
Mass.	24	13	25	31	662	349	128	101	9	4											
R.I.	2	-	1	2	16	7	17	37	1	-											
Conn.	13	9	5	9	12	20	115	98	1	-											
MID. ATLANTIC	157	155	110	136	1,429	414	274	499	36	21											
Upstate N.Y.	24	32	27	32	1,026	174	241	204	1	-											
N.Y. City	67	78	20	31	76	59	4	5	5	7											
N.J.	33	26	24	18	120	76	-	62	10	10											
Pa.	33	19	39	55	207	105	29	228	20	4											
E.N. CENTRAL	55	61	120	178	1,299	368	44	56	18	9											
Ohio	18	11	46	45	281	132	17	21	10	4											
Ind.	3	1	16	31	55	33	5	6	5	1											
Ill.	10	29	12	49	226	32	14	7	-	2											
Mich.	15	16	36	30	71	44	8	18	3	2											
Wis.	9	4	10	23	666	127	-	4	-	-											
W.N. CENTRAL	45	28	59	80	632	185	281	398	63	27											
Minn.	18	14	16	19	109	59	42	17	-	1											
Iowa	2	3	11	16	36	46	41	52	-	2											
Mo.	13	3	18	30	191	43	20	8	54	20											
N. Dak.	3	1	1	1	250	3	40	38	-	-											
S. Dak.	1	2	2	1	9	3	10	88	3	2											
Nebr.	2	-	2	6	4	5	53	69	6	2											
Kans.	6	5	9	7	33	26	75	126	-	-											
S. ATLANTIC	172	152	168	192	323	294	1,137	1,635	254	197											
Del.	3	-	19	8	5	5	9	23	-	-											
Md.	37	35	8	20	64	41	50	237	26	51											
D.C.	8	7	4	4	2	-	-	-	-	-											
Va.	15	17	10	19	99	60	274	323	11	11											
W. Va.	-	4	5	3	5	6	37	52	3	4											
N.C.	11	12	24	24	49	79	372	469	174	78											
S.C.	7	3	12	15	28	40	92	129	9	10											
Ga.	34	36	10	21	10	20	159	214	17	38											
Fla.	57	38	76	78	61	43	144	188	14	5											
E.S. CENTRAL	19	13	36	51	75	89	70	126	61	54											
Ky.	1	1	5	10	20	20	15	22	-	-											
Tenn.	3	4	11	13	37	46	24	85	25	30											
Ala.	11	5	10	14	12	15	28	18	17	6											
Miss.	4	3	10	14	6	8	3	1	19	18											
W.S. CENTRAL	56	80	84	122	300	314	694	805	95	8											
Ark.	6	4	14	10	15	23	31	25	65	-											
La.	2	3	23	31	7	7	-	1	3	-											
Okla.	2	3	5	12	17	37	73	141	27	2											
Tex.	46	70	42	69	261	247	590	638	-	6											
MOUNTAIN	28	17	43	55	595	573	85	88	11	5											
Mont.	-	-	3	3	18	1	14	12	3	1											
Idaho	1	1	6	6	20	40	1	3	1	1											
Wyo.	-	1	2	2	11	119	-	1	1	2											
Colo.	9	11	10	13	302	202	15	14	-	1											
N. Mex.	1	-	6	7	68	36	2	5	2	-											
Ariz.	8	2	9	20	122	98	49	43	1	-											
Utah	5	1	4	-	44	57	4	6	3	-											
Nev.	4	1	3	4	10	20	-	4	-	-											
PACIFIC	71	95	213	225	700	1,463	95	130	5	-											
Wash.	6	14	21	19	379	352	-	-	-	-											
Oreg.	12	7	45	35	258	293	2	5	3	-											
Calif.	52	71	142	157	44	810	85	120	2	-											
Alaska	-	-	1	4	8	1	8	5	-	-											
Hawaii	1	3	4	10	11	7	-	-	-	-											
Guam	-	-	-	-	-	1	-	-	-	-											
P.R.	-	-	4	8	2	1	33	44	N	N											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


