
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending February 2, 2008 (WEEK 05)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2008
Giardiasis cummulative for 2007
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2008
Gonorrhea cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2008
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007

tab delimited data:
test
UNITED STATES	166	296	758	793	1,322	2,755	6,801	7,905	19,893	30,693	33	41	89	215	277						
NEW ENGLAND	6	23	54	39	95	80	108	209	407	452	1	3	9	6	28						
Conn.	-	6	18	8	29	12	42	181	53	67	-	0	7	-	12						
Maine	3	3	10	8	10	-	2	8	3	10	-	0	4	1	-						
Mass.	-	8	29	-	47	54	52	127	305	295	-	1	6	-	12						
N.H.	-	0	3	4	1	3	2	6	7	14	-	0	2	1	4						
R.I.	3	0	15	9	-	11	7	14	39	60	1	0	2	2	-						
Vt.	-	3	8	10	8	-	1	5	-	6	-	0	1	2	-						
MID. ATLANTIC	35	57	104	157	248	413	684	1,012	2,007	3,881	9	9	26	46	60						
N.J.	-	6	15	11	32	86	120	159	458	609	-	1	3	5	11						
N.Y. (Upstate)	15	23	87	51	59	108	129	503	385	414	2	3	19	12	11						
N.Y. City	3	16	28	27	96	148	188	376	389	1,229	1	2	6	8	14						
Pa.	17	14	29	68	61	71	255	586	775	1,629	6	3	10	21	24						
E.N. CENTRAL	11	47	89	102	210	285	1,287	2,580	2,659	6,438	6	5	14	25	37						
Ill.	-	14	33	1	55	-	369	716	356	1,863	-	2	5	-	10						
Ind.	N	0	0	N	N	156	162	307	763	966	-	1	7	2	2						
Mich.	-	11	20	19	69	-	273	482	642	1,335	-	0	3	1	5						
Ohio	11	15	37	74	50	29	345	1,559	597	1,534	6	2	6	22	16						
Wis.	-	6	21	8	36	100	123	210	301	740	-	0	1	-	4						
W.N. CENTRAL	15	22	384	78	80	12	370	445	790	2,016	2	3	22	17	14						
Iowa	2	4	23	23	21	-	35	56	96	216	-	0	1	-	-						
Kans.	2	3	11	10	7	7	39	85	71	225	-	0	1	1	4						
Minn.	-	0	379	-	-	-	67	115	151	367	-	0	20	-	-						
Mo.	5	8	23	23	35	-	188	255	378	1,072	2	1	4	10	8						
