
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending August 19, 2006 (WEEK 33)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2006
Rabies, animal cummulative for 2005
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2006
Rocky Mountain Spotted Fever cummulative for 2005
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2006
Salmonellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	76	113	166	3,670	3,891	77	35	246	1,068	961	755	809	2,291	21,944	24,653						
NEW ENGLAND	11	11	26	371	473	-	0	2	2	4	12	33	261	1,187	1,399						
Conn.	7	3	14	110	111	-	0	0	-	-	-	0	253	253	292						
Maine	-	1	4	44	43	N	0	0	N	N	-	2	9	67	113						
Mass.	3	4	17	163	255	-	0	2	1	2	12	19	52	686	747						
N.H.	-	0	3	16	10	-	0	1	1	1	-	2	21	102	112						
R.I.	-	0	4	1	14	-	0	2	-	1	-	0	17	45	65						
Vt.	1	1	4	37	40	-	0	0	-	-	-	1	4	34	70						
MID. ATLANTIC	19	21	50	771	599	1	1	7	29	63	75	84	272	2,520	3,046						
N.J.	N	0	0	N	N	-	0	2	4	21	-	14	41	387	592						
N.Y. (Upstate)	19	11	24	356	324	-	0	1	2	1	43	22	233	687	702						
N.Y. City	-	0	3	-	18	-	0	1	4	6	3	18	44	521	717						
Pa.	-	10	35	415	257	1	1	5	19	35	29	28	65	925	1,035						
E.N. CENTRAL	13	2	13	99	133	1	0	4	20	34	83	99	219	2,934	3,561						
Ill.	3	0	4	23	32	-	0	1	1	11	-	26	53	671	1,243						
Ind.	1	0	3	8	7	-	0	1	4	-	23	12	67	462	319						
Mich.	-	1	5	35	24	1	0	1	2	4	4	17	35	562	593						
Ohio	9	0	7	33	70	-	0	4	12	17	56	23	47	762	818						
Wis.	N	0	0	N	N	-	0	1	1	2	-	15	42	477	588						
W.N. CENTRAL	8	5	20	197	231	2	2	11	119	105	25	43	106	1,471	1,548						
Iowa	1	0	5	35	-	-	0	2	2	3	1	7	18	238	260						
Kans.	2	1	5	56	59	-	0	1	2	5	3	7	12	203	229						
Minn.	4	1	6	33	48	-	0	1	2	1	7	10	60	405	343						
Mo.	1	1	6	38	48	2	2	10	99	87	11	14	40	441	459						
Nebr.	-	0	0	-	-	-	0	4	14	4	-	3	12	110	132						
N. Dak.	-	0	7	14	21	-	0	1	-	-	3	0	46	15	15						
S. Dak.	-	0	4	21	55	-	0	0	-	5	-	2	7	59	110						
S. ATLANTIC	20	36	118	1,309	1,438	42	18	94	648	485	282	205	514	5,709	6,397						
Del.	-	0	0	-	-	-	0	2	14	5	-	2	9	69	71						
D.C.	-	0	0	-	-	-	0	1	1	2	-	1	7	36	33						
Fla.	-	0	99	110	201	-	0	3	12	12	141	95	230	2,543	2,406						
Ga.	1	4	9	99	184	-	0	3	15	73	20	26	87	766	1,033						
Md.	-	8	14	232	240	1	1	4	27	50	23	12	29	377	484						
N.C.	14	8	22	312	327	30	15	87	499	259	51	28	114	814	804						
S.C.	-	3	10	96	146	-	1	6	17	38	-	20	73	480	818						
Va.	5	10	27	392	312	11	2	10	60	43	47	20	62	567	654						
W. Va.	-	1	13	68	28	-	0	2	3	3	-	2	19	57	94						
E.S. CENTRAL	2	4	16	159	96	4	5	16	152	175	46	53	122	1,417	1,638						
Ala.	2	1	7	51	52	-	1	8	36	41	25	13	62	468	393						
Ky.	-	0	5	14	7	-	0	1	1	2	5	8	23	232	270						
Miss.	-	0	2	4	3	-	0	2	1	8	-	12	62	303	467						
Tenn.	-	2	9	90	34	4	3	15	114	124	16	14	41	414	508						
W.S. CENTRAL	-	16	34	543	619	23	1	161	67	69	77	83	922	2,020	2,361						
Ark.	-	0	4	24	26	5	0	32	34	44	24	14	43	475	447						
La.	-	0	0	-	-	-	0	1	-	5	-	6	38	116	562						
Okla.	-	1	9	48	60	18	0	154	26	5	16	7	48	260	214						
Tex.	-	13	29	471	533	-	0	3	7	15	37	47	839	1,169	1,138						
MOUNTAIN	3	3	16	101	169	4	0	6	25	24	22	50	84	1,441	1,451						
Ariz.	-	2	11	77	113	-	0	6	5	12	12	15	67	448	386						
Colo.	-	0	1	-	15	-	0	1	2	3	-	12	30	384	364						
Idaho	-	0	12	-	-	2	0	2	3	3	3	3	9	112	104						
Mont.	1	0	2	9	7	-	0	2	2	1	2	3	16	85	56						
Nev.	-	0	2	-	9	-	0	0	-	-	-	3	17	69	114						
N. Mex.	1	0	2	7	7	-	0	2	5	3	-	4	12	125	167						
Utah	1	0	5	6	4	2	0	2	5	-	5	5	13	183	202						
Wyo.	-	0	1	2	14	-	0	1	3	2	-	1	5	35	58						
PACIFIC	-	4	10	120	133	-	0	1	6	2	133	109	426	3,245	3,252						
Alaska	-	0	4	13	1	-	0	0	-	-	5	1	7	50	35						
Calif.	-	3	10	98	129	-	0	1	4	-	110	86	292	2,521	2,443						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	4	15	129	178						
Oreg.	-	0	4	9	3	-	0	1	2	2	3	7	16	244	273						
Wash.	U	0	0	U	U	N	0	0	N	N	15	8	124	301	323						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	2	U	1						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	3	-	27						
P.R.	-	1	6	57	47	N	0	0	N	N	-	5	35	92	386						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
