
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending July 1, 2000 (WEEK 26)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 2000
H. influenzae, Invasive cummulative for 1999
Hepatitis (Viral), Type A cummulative for 2000
Hepatitis (Viral), Type A cummulative for 1999
Hepatitis (Viral), Type B cummulative for 2000
Hepatitis (Viral), Type B cummulative for 1999
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 2000
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 2000
Measles (Rubeola), Total cummulative for 2000
Measles (Rubeola), Total cummulative for 1999

tab delimited data:
test
UNITED STATES	629	617	5,281	9,484	3,235	3,376	3	24	-	9	33	57									
NEW ENGLAND	45	42	125	115	35	73	-	-	-	2	2	9									
Maine	1	5	9	4	5	-	-	-	-	-	-	-									
N.H.	9	7	16	7	10	8	-	-	-	-	-	1									
Vt.	3	4	4	1	4	1	-	-	-	2	2	-									
Mass.	21	17	55	44	7	27	-	-	-	-	-	6									
R.I.	1	-	7	9	9	15	-	-	-	-	-	-									
Conn.	10	9	34	50	-	22	-	-	-	-	-	2									
MID. ATLANTIC	101	109	260	607	336	469	2	3	-	1	4	5									
Upstate N.Y.	50	45	106	127	63	104	2	3	-	-	3	2									
N.Y. City	23	34	150	159	194	142	-	-	-	-	-	3									
N.J.	21	27	4	78	79	68	-	-	-	-	-	-									
Pa.	7	3	-	243	-	155	U	-	U	1	1	-									
E.N. CENTRAL	81	100	665	1,598	341	328	-	6	-	-	6	1									
Ohio	33	37	143	369	63	47	-	2	-	-	2	-									
Ind.	11	14	30	58	26	27	-	-	-	-	-	1									
Ill.	32	41	238	331	61	-	-	3	-	-	3	-									
Mich.	5	8	241	797	190	231	-	1	-	-	1	-									
Wis.	-	-	13	43	1	23	U	-	U	-	-	-									
W.N. CENTRAL	35	26	587	375	475	140	-	2	-	1	3	-									
Minn.	16	13	129	33	19	19	-	-	-	1	1	-									
Iowa	-	1	49	73	21	23	-	1	-	-	1	-									
Mo.	7	3	282	221	391	83	-	-	-	-	-	-									
N. Dak.	1	-	2	1	2	-	U	-	U	-	-	-									
S. Dak.	-	2	-	8	-	1	-	-	-	-	-	-									
Nebr.	4	3	18	29	18	11	-	-	-	-	-	-									
Kans.	7	4	107	10	24	3	-	1	-	-	1	-									
S. ATLANTIC	171	134	650	895	605	524	1	1	-	-	1	4									
Del.	-	-	-	2	-	-	-	-	-	-	-	-									
Md.	44	33	81	161	65	94	-	-	-	-	-	-									
D.C.	-	4	11	34	16	12	-	-	-	-	-	-									
Va.	28	12	70	79	75	52	U	-	U	-	-	3									
W. Va.	5	4	43	17	6	14	-	-	-	-	-	-									
N.C.	15	22	90	64	137	117	-	-	-	-	-	-									
S.C.	8	2	28	19	5	37	-	-	-	-	-	-									
Ga.	47	38	92	261	97	58	-	-	-	-	-	-									
Fla.	24	19	235	258	204	140	1	1	-	-	1	1									
E.S. CENTRAL	29	42	224	233	229	237	-	-	-	-	-	2									
Ky.	11	6	26	44	46	17	-	-	-	-	-	2									
Tenn.	13	21	87	97	107	113	-	-	-	-	-	-									
Ala.	4	13	31	36	27	51	-	-	-	-	-	-									
Miss.	1	2	80	56	49	56	U	-	U	-	-	-									
W.S. CENTRAL	35	41	878	2,801	351	574	-	1	-	-	1	3									
Ark.	-	1	88	23	53	41	-	1	-	-	1	-									
La.	7	11	28	90	50	112	-	-	-	-	-	-									
Okla.	26	27	151	291	71	73	-	-	-	-	-	-									
Tex.	2	2	611	2,397	177	348	-	-	-	-	-	3									
MOUNTAIN	69	56	456	724	244	315	-	9	-	1	10	1									
Mont.	-	1	2	12	3	16	U	-	U	-	-	-									
Idaho	3	1	17	28	5	17	-	-	-	-	-	-									
Wyo.	1	1	6	4	2	7	U	-	U	-	-	-									
Colo.	11	9	96	138	50	47	-	1	-	1	2	-									
N. Mex.	14	13	41	29	60	97	-	-	-	-	-	-									
Ariz.	33	27	228	416	89	80	-	-	-	-	-	1									
Utah	6	2	34	28	14	20	-	3	-	-	3	-									
Nev.	1	2	32	69	21	31	-	5	-	-	5	-									
PACIFIC	63	67	1,436	2,136	619	716	-	2	-	4	6	32									
Wash.	3	2	139	163	39	33	-	-	-	-	-	5									
Oreg.	18	23	115	143	49	60	-	-	-	-	-	10									
Calif.	24	35	1,174	1,814	521	604	-	1	-	2	3	16									
Alaska	2	5	8	4	5	11	-	1	-	-	1	-									
Hawaii	16	2	-	12	5	8	-	-	-	2	2	1									
Guam	-	-	-	2	-	2	U	-	U	-	-	1									
P.R.	1	2	55	184	54	140	-	-	-	-	-	-									
V.I.	-	U	-	U	-	U	U	-	U	-	-	U									
Amer. Samoa	-	U	-	U	-	U	U	-	U	-	-	U									
C.N.M.I.	-	U	-	U	-	U	U	-	U	-	-	U									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


