
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending April 28, 2007 (WEEK 17)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2006
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2007
Syphillis, primary & secondary cummulative for 2006

tab delimited data:
test
UNITED STATES	31	43	242	939	1,046	6	6	32	137	142	91	182	262	2,570	2,864						
NEW ENGLAND	-	1	7	21	14	-	0	1	2	2	9	4	13	65	64						
Conn.	-	0	0	-	-	-	0	0	-	-	2	0	10	8	15						
Maine	-	0	2	4	3	-	0	1	1	1	-	0	1	1	3						
Mass.	-	0	0	-	-	-	0	0	-	-	5	2	7	39	34						
N.H.	-	0	0	-	-	-	0	0	-	-	2	0	2	7	5						
R.I.	-	0	4	8	3	-	0	1	1	-	-	0	5	9	5						
Vt.	-	0	2	9	8	-	0	1	-	1	-	0	1	1	2						
MID. ATLANTIC	-	3	8	62	60	-	0	5	14	9	31	24	44	517	361						
N.J.	-	0	0	-	-	-	0	0	-	-	-	3	8	57	59						
N.Y. (Upstate)	-	1	5	21	17	-	0	4	7	4	4	3	14	41	51						
N.Y. City	-	0	0	-	-	-	0	0	-	-	22	15	35	342	170						
Pa.	-	2	6	41	43	-	0	2	7	5	5	5	12	77	81						
E.N. CENTRAL	20	10	40	244	237	4	1	7	29	40	3	15	32	172	294						
Ill.	-	0	2	3	8	-	0	1	1	3	-	6	13	35	167						
Ind.	3	2	30	51	49	2	0	5	5	11	-	2	5	15	26						
Mich.	-	0	3	-	9	-	0	1	-	1	2	2	10	39	28						
Ohio	17	5	38	190	171	2	1	5	23	25	-	4	9	67	60						
Wis.	N	0	0	N	N	-	0	0	-	-	1	1	4	16	13						
W.N. CENTRAL	-	1	124	40	17	-	0	15	5	1	-	5	13	50	79						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	3	1	6						
