
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending August 28, 2004 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 2004
Malaria cummulative for 2003
Meningococcal Disease cummulative for 2004
Meningococcal Disease cummulative for 2003
Pertussis cummulative for 2004
Pertussis cummulative for 2003
Rabies, Animal cummulative for 2004
Rabies, Animal cummulative for 2003
Rocky Mountain Spotted Fever cummulative for 2004
Rocky Mountain Spotted Fever cummulative for 2003

tab delimited data:
test
UNITED STATES	820	762	940	1,172	8,230	5,037	3,489	4,630	776	457											
NEW ENGLAND	48	35	49	51	846	621	368	354	14	7											
Maine	5	2	8	5	2	12	32	34	-	-											
N.H.	1	5	3	3	26	55	11	16	-	-											
Vt.	3	1	2	-	50	50	16	22	-	-											
Mass.	24	14	29	32	740	472	155	128	12	7											
R.I.	2	1	1	2	16	7	24	46	1	-											
Conn.	13	12	6	9	12	25	130	108	1	-											
MID. ATLANTIC	184	193	115	140	1,737	524	345	584	46	29											
Upstate N.Y.	29	35	28	32	1,233	222	312	244	1	-											
N.Y. City	77	95	21	33	92	75	4	5	7	9											
N.J.	39	41	25	19	144	86	-	62	15	13											
Pa.	39	22	41	56	268	141	29	273	23	7											
E.N. CENTRAL	68	72	133	187	1,959	475	93	99	42	9											
Ohio	22	13	52	45	354	149	45	38	14	4											
Ind.	8	2	20	34	63	37	7	11	24	1											
Ill.	13	32	12	50	315	47	29	13	-	2											
Mich.	15	19	39	33	99	63	12	31	4	2											
Wis.	10	6	10	25	1,128	179	-	6	-	-											
W.N. CENTRAL	46	32	66	85	1,021	210	333	476	76	45											
Minn.	18	18	18	20	153	59	55	24	-	1											
Iowa	2	3	12	16	44	55	63	71	-	2											
Mo.	14	3	19	34	201	56	26	14	62	36											
N. Dak.	3	1	2	1	566	3	47	42	-	-											
S. Dak.	1	2	2	1	11	3	10	105	4	3											
Nebr.	2	-	3	6	4	5	53	86	10	2											
Kans.	6	5	10	7	42	29	79	134	-	1											
S. ATLANTIC	211	190	155	213	393	398	1,243	1,851	346	250											
Del.	4	2	2	8	7	7	9	26	-	1											
Md.	41	44	8	24	81	58	157	254	40	67											
D.C.	9	8	4	4	2	-	-	-	-	-											
Va.	32	22	12	19	105	64	326	369	17	14											
W. Va.	-	4	5	4	10	6	43	62	4	5											
N.C.	14	13	24	27	62	86	422	544	238	97											
S.C.	7	3	11	19	33	80	98	158	10	12											
Ga.	40	45	10	24	11	25	184	250	21	47											
Fla.	64	49	79	84	82	72	4	188	16	7											
E.S. CENTRAL	22	17	39	57	108	111	92	142	78	74											
Ky.	4	3	8	13	40	36	18	29	1	-											
Tenn.	3	4	10	14	37	52	29	89	31	42											
Ala.	11	6	10	15	20	15	36	23	22	12											
Miss.	4	4	11	15	11	8	9	1	24	20											
W.S. CENTRAL	110	90	112	134	376	396	776	855	152	36											
Ark.	7	4	14	11	32	35	35	25	78	-											
La.	2	3	23	33	7	7	-	2	3	-											
Okla.	7	4	7	13	17	45	84	148	70	27											
Tex.	94	79	68	77	320	309	657	680	1	9											
MOUNTAIN	32	24	46	63	788	664	124	119	17	7											
Mont.	-	-	3	3	32	2	19	16	3	1											
Idaho	1	1	6	6	24	54	2	9	3	2											
Wyo.	-	1	2	2	14	122	2	3	2	2											
Colo.	12	12	12	17	398	229	29	23	1	2											
N. Mex.	2	1	6	8	90	50	3	5	2	-											
Ariz.	8	5	10	21	143	114	61	51	1	-											
Utah	5	3	4	-	75	70	5	8	5	-											
Nev.	4	1	3	6	12	23	3	4	-	-											
PACIFIC	99	109	225	242	1,002	1,638	115	150	5	-											
Wash.	12	16	23	24	452	416	-	-	-	-											
Oreg.	13	9	46	36	295	340	5	5	3	-											
Calif.	72	80	150	168	236	872	102	138	2	-											
Alaska	-	-	2	4	8	1	8	7	-	-											
Hawaii	2	4	4	10	11	9	-	-	-	-											
Guam	-	1	-	-	-	1	-	-	-	-											
P.R.	-	-	5	8	3	2	40	49	N	N											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


