
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending December 25, 2010 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type A cummulative for 2009
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type B cummulative for 2009
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2010
Hepatitis (Viral Acute), Type C cummulative for 2009

tab delimited data:
test
UNITED STATES	7	30	69	1,488	1,918	23	61	204	3,029	3,201	3	14	44	803	738						
NEW ENGLAND	-	2	5	89	105	-	1	5	51	53	-	1	4	47	65						
Conn.	-	0	3	28	18	-	0	2	20	16	-	0	4	33	52						
Maine	-	0	1	7	1	-	0	2	13	15	-	0	0	-	2						
Mass.	-	1	5	44	69	-	0	2	9	17	-	0	2	12	10						
N.H.	-	0	1	2	7	-	0	2	7	5	N	0	0	N	N						
R.I.	-	0	4	8	8	U	0	0	U	U	U	0	0	U	U						
Vt.	-	0	0	-	2	-	0	1	2	-	-	0	1	2	1						
MID. ATLANTIC	-	4	10	198	267	2	5	10	273	319	-	2	6	105	96						
N.J.	-	0	3	14	68	-	1	5	66	93	-	0	2	15	7						
N.Y. (Upstate)	-	1	4	58	45	1	1	6	55	51	-	1	4	58	46						
N.Y. City	-	1	5	74	88	-	1	4	79	70	-	0	1	1	5						
Pa.	-	1	4	52	66	1	1	5	73	105	-	0	3	31	38						
E.N. CENTRAL	-	4	9	206	282	1	9	17	446	429	-	2	6	119	91						
Ill.	-	1	3	46	124	-	2	5	88	116	-	0	1	2	6						
Ind.	-	0	2	17	17	-	1	5	52	72	-	0	2	23	22						
Mich.	-	1	5	70	72	1	3	6	124	130	-	1	6	78	34						
Ohio	-	1	5	47	36	-	2	6	87	87	-	0	1	8	26						
Wis.	-	0	3	26	33	-	2	8	95	24	-	0	2	8	3						
W.N. CENTRAL	-	1	13	77	116	-	2	15	116	139	-	0	11	24	22						
Iowa	-	0	3	11	37	-	0	2	14	36	-	0	1	-	10						
Kans.	-	0	2	11	12	-	0	2	10	6	-	0	1	2	1						
Minn.	-	0	12	15	21	-	0	13	8	25	-	0	9	12	6						
Mo.	-	0	2	23	21	-	1	3	71	46	-	0	2	8	-						
Nebr.	-	0	4	13	21	-	0	2	12	22	-	0	1	2	3						
N. Dak.	-	0	3	3	1	-	0	0	-	-	-	0	1	-	1						
S. Dak.	-	0	1	1	3	-	0	1	1	4	-	0	0	-	1						
S. ATLANTIC	2	7	14	341	418	8	16	40	868	873	1	3	7	171	170						
Del.	-	0	1	7	4	-	0	2	23	34	U	0	0	U	U						
D.C.	-	0	1	1	1	-	0	1	3	10	-	0	1	2	1						
Fla.	1	3	7	141	168	4	6	11	297	292	1	1	5	56	52						
Ga.	-	1	3	38	52	2	3	7	149	142	-	0	2	13	31						
Md.	-	0	3	24	47	-	1	6	72	71	-	0	3	28	23						
N.C.	-	0	5	47	40	1	1	16	103	103	-	1	3	42	22						
S.C.	-	0	3	24	61	-	1	4	55	55	-	0	1	1	1						
Va.	1	1	6	51	39	1	1	14	96	96	-	0	2	12	10						
W. Va.	-	0	5	8	6	-	0	14	70	70	-	0	5	17	30						
E.S. CENTRAL	-	1	5	45	46	3	8	13	364	346	-	3	8	153	104						
Ala.	-	0	2	8	12	-	1	4	63	88	-	0	1	6	10						
Ky.	-	0	5	23	12	-	2	8	130	90	-	2	6	104	63						
