
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending February 11, 2006 (WEEK 06)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	44	47	90	310	310	77	165	212	660	791	776	549	1,778	4,555	2,829						
NEW ENGLAND	1	2	12	3	19	2	4	15	20	21	18	36	1,128	150	358						
Conn.	U	0	0	U	U	-	0	11	1	-	U	0	0	U	U						
Maine	N	0	0	N	N	-	0	1	1	-	-	5	20	19	50						
Mass.	-	1	6	-	18	2	2	5	15	21	-	26	86	-	299						
N.H.	-	0	0	-	-	-	0	2	3	-	10	3	1,110	46	-						
R.I.	-	0	7	-	-	-	0	6	-	-	-	0	0	-	-						
Vt.	1	0	2	3	1	-	0	1	-	-	8	2	25	85	9						
MID. ATLANTIC	2	3	10	15	40	9	20	33	74	109	115	114	211	749	307						
N.J.	N	0	0	N	N	2	2	7	15	13	-	0	0	-	-						
N.Y. (Upstate)	2	1	9	4	11	2	2	12	10	6	-	0	0	-	-						
N.Y. City	U	0	0	U	U	1	12	21	39	74	-	0	0	-	-						
Pa.	-	2	9	11	29	4	3	7	10	16	115	114	211	749	307						
E.N. CENTRAL	6	11	31	72	51	13	17	40	87	51	391	124	472	2,184	1,180						
Ill.	-	0	2	1	-	3	8	31	28	11	-	2	5	2	9						
Ind.	-	2	16	5	8	1	1	5	11	7	-	0	245	-	-						
Mich.	-	1	3	5	9	4	1	8	17	4	73	81	231	580	858						
Ohio	6	7	20	61	34	5	4	11	27	27	318	28	348	1,513	226						
Wis.	N	0	0	N	N	-	1	3	4	2	-	9	27	89	87						
W.N. CENTRAL	2	1	15	7	7	-	5	9	20	32	46	11	70	247	10						
Iowa	N	0	0	N	N	-	0	1	-	2	N	0	0	N	N						
Kans.	N	0	0	N	N	-	0	2	4	2	-	0	0	-	-						
Minn.	-	0	15	-	-	-	1	5	2	5	-	0	0	-	-						
Mo.	2	0	3	7	7	-	2	8	14	22	46	8	69	229	1						
Nebr.	-	0	1	-	-	-	0	1	-	1	-	0	1	-	-						
N. Dak.	-	0	1	-	-	-	0	1	-	-	-	0	25	8	-						
S. Dak.	-	0	1	-	-	-	0	1	-	-	-	1	23	10	9						
S. ATLANTIC	28	20	40	168	137	12	40	90	158	176	42	46	445	282	241						
Del.	-	0	2	-	-	1	0	2	5	2	-	0	4	3	3						
D.C.	3	0	4	6	-	-	1	9	2	10	-	0	6	1	-						
Fla.	16	11	34	87	78	6	15	29	80	93	-	0	0	-	-						
Ga.	8	5	18	71	50	-	7	47	-	3	-	0	0	-	-						
Md.	-	0	0	-	-	4	6	19	27	21	-	0	0	-	-						
N.C.	N	0	0	N	N	-	5	17	33	33	-	0	0	-	-						
S.C.	-	0	0	-	-	-	1	8	-	9	7	11	41	83	51						
