
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 20, 1997 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	53,031	65,247	450,283	419,345	2,261	1,511	280,048	310,418	3,068	3,415											
NEW ENGLAND	2,252	2,739	17,157	16,707	196	126	5,630	6,200	55	104											
Maine	51	42	1,025	897	17	-	66	54	-	-											
N.H.	40	93	764	737	13	16	94	161	8	7											
Vt.	32	19	414	384	8	3	49	46	2	26											
Mass.	808	1,306	7,289	6,751	105	92	2,093	2,144	38	65											
R.I.	142	171	1,791	1,793	10	-	383	480	7	6											
Conn.	1,179	1,108	5,874	6,145	43	15	2,945	3,315	-	-											
MID. ATLANTIC	16,043	18,044	58,685	56,895	141	52	36,824	41,193	352	296											
Upstate N.Y.	2,390	2,421	N	N	97	-	6,100	7,167	271	235											
N.Y. City	8,610	9,942	30,377	26,307	15	8	14,213	12,960	-	3											
N.J.	3,044	3,516	9,509	12,132	29	25	7,129	8,666	-	-											
Pa.	1,999	2,165	18,799	18,456	N	19	9,382	12,400	81	58											
E.N. CENTRAL	3,957	5,040	68,753	82,590	402	276	42,122	56,837	499	468											
Ohio	798	1,118	19,828	20,468	107	52	12,498	14,830	20	33											
Ind.	488	591	9,235	9,780	81	46	5,994	6,336	11	8											
Ill.	1,715	2,192	10,661	22,312	68	31	5,196	15,741	82	92											
Mich.	716	875	20,151	19,995	146	103	14,488	15,128	386	335											
Wis.	240	264	8,878	10,035	N	44	3,946	4,802	-	-											
W.N. CENTRAL	1,055	1,536	31,824	30,768	515	400	14,338	15,021	161	99											
Minn.	194	304	7,300	5,096	213	201	2,717	2,205	4	5											
Iowa	100	92	4,569	4,165	118	74	1,210	1,144	33	49											
Mo.	505	793	11,717	11,905	55	69	7,565	8,356	108	22											
N. Dak.	12	12	623	963	15	12	44	38	3	-											
S. Dak.	8	14	1,428	1,470	28	32	169	171	-	-											
Nebr.	90	93	2,233	2,723	60	-	907	1,064	3	8											
Kans.	146	228	3,954	4,446	26	12	1,726	2,043	10	15											
S. ATLANTIC	13,084	16,205	88,731	48,552	214	135	87,330	90,180	268	200											
Del.	214	285	1,276	1,148	5	4	1,220	1,419	-	1											
Md.	1,811	2,232	7,319	U	25	14	12,771	10,976	22	4											
D.C.	955	1,196	N	N	2	-	4,247	4,372	-	-											
Va.	1,113	1,144	11,091	11,504	N	41	8,560	8,878	24	16											
W. Va.	121	121	2,856	2,232	N	1	917	805	17	9											
N.C.	795	898	17,097	U	74	38	16,675	18,085	49	46											
S.C.	754	842	12,278	U	13	8	11,166	10,984	38	34											
Ga.	1,604	2,421	12,244	11,642	41	-	14,384	17,650	U	-											
Fla.	5,717	7,066	24,570	22,026	46	29	17,390	17,011	118	90											
E.S. CENTRAL	1,908	2,247	31,221	32,145	95	39	31,408	35,564	327	575											
Ky.	338	401	6,153	6,597	30	-	3,923	4,162	14	29											
Tenn.	745	821	12,328	12,932	46	39	10,860	11,583	228	389											
Ala.	512	608	8,468	8,282	15	-	11,768	13,147	13	8											
Miss.	313	417	4,272	4,334	4	-	4,857	6,672	72	149											
W.S. CENTRAL	5,663	6,768	55,929	55,456	69	17	36,968	37,227	472	391											
Ark.	216	267	2,117	1,663	9	5	3,519	3,813	11	8											
La.	997	1,442	9,904	7,276	7	3	9,720	7,913	225	227											
Okla.	275	261	7,110	7,162	11	6	4,575	4,738	7	1											
Tex.	4,175	4,798	36,798	39,355	42	3	19,154	20,763	229	155											
MOUNTAIN	1,527	1,993	22,640	25,894	238	132	7,909	7,354	477	543											
Mont.	41	34	1,084	1,222	24	-	47	34	22	18											
Idaho	50	38	1,639	1,494	37	23	156	98	82	97											
Wyo.	14	7	611	606	17	12	52	40	230	177											
Colo.	352	505	1,896	3,775	83	57	2,138	1,349	40	64											
N. Mex.	163	205	3,262	3,862	7	-	1,120	891	57	74											
Ariz.	374	591	10,550	10,527	N	30	3,596	3,639	25	73											
Utah	134	188	1,717	1,543	59	-	269	279	5	19											
Nev.	399	425	1,881	2,865	11	10	531	1,024	16	21											
PACIFIC	7,542	10,674	75,343	70,338	391	330	17,519	20,842	457	739											
Wash.	617	762	9,194	9,194	118	131	1,882	2,014	27	51											
Oreg.	286	461	4,913	5,244	83	93	725	860	3	8											
Calif.	6,510	9,224	58,004	52,862	178	94	14,064	17,064	266	465											
Alaska	40	30	1,533	1,291	12	3	370	443	-	3											
Hawaii	89	197	1,699	1,747	N	9	478	461	161	212											
Guam	2	4	193	355	N	-	27	63	-	6											
P.R.	1,975	2,238	U	U	41	U	526	632	147	151											
V.I.	95	18	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	1	-	N	N	N	U	17	11	2	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1997 are provisional and cumulative (year-to-date).

