
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending June 24, 2006 (WEEK 25)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	32	74	245	1,557	1,810	55	87	597	1,771	2,488	37	40	127	640	580						
NEW ENGLAND	4	6	22	96	192	-	2	9	32	69	-	2	12	26	29						
Conn.	2	1	3	18	26	-	0	3	-	27	-	0	8	11	7						
Maine	-	0	2	4	1	-	0	2	9	4	-	0	1	3	1						
Mass.	-	4	14	47	123	-	1	5	14	23	-	1	6	10	14						
N.H.	-	1	12	15	34	-	0	3	5	12	-	0	1	1	4						
R.I.	2	0	4	5	5	-	0	2	4	1	-	0	10	-	3						
Vt.	-	0	2	7	3	-	0	1	-	2	-	0	3	1	-						
MID. ATLANTIC	2	9	24	132	296	3	9	55	165	332	14	12	53	163	162						
N.J.	-	2	9	17	55	-	3	10	40	117	-	1	13	6	27						
N.Y. (Upstate)	1	2	14	41	41	2	1	43	29	29	9	4	29	72	39						
N.Y. City	1	3	10	48	152	-	1	5	23	74	-	1	20	14	24						
Pa.	-	1	6	26	48	1	3	9	73	112	5	5	17	71	72						
E.N. CENTRAL	3	6	15	128	165	8	8	24	162	269	8	8	25	135	116						
Ill.	-	1	11	17	50	-	1	6	6	81	-	1	5	13	16						
Ind.	2	0	7	20	9	4	0	17	23	11	-	0	6	6	10						
Mich.	-	2	8	48	56	-	3	7	67	90	1	2	6	29	31						
Ohio	1	1	4	36	27	4	2	8	61	68	7	3	19	68	48						
Wis.	-	0	5	7	23	-	0	6	5	19	-	1	5	19	11						
W.N. CENTRAL	2	2	30	72	45	2	4	22	68	121	1	1	12	19	17						
Iowa	-	0	2	4	11	-	0	3	5	12	-	0	1	1	3						
Kans.	1	0	5	21	7	-	0	2	5	17	-	0	1	1	2						
Minn.	-	0	29	6	3	-	0	13	6	10	-	0	10	-	1						
Mo.	1	1	4	27	21	1	3	7	47	67	1	0	3	11	9						
Nebr.	-	0	3	9	3	1	0	2	5	13	-	0	2	3	1						
N. Dak.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	1						
S. Dak.	-	0	3	5	-	-	0	1	-	2	-	0	6	3	-						
S. ATLANTIC	5	12	34	230	281	12	23	66	549	718	12	9	19	163	139						
Del.	-	0	2	9	4	-	1	4	19	18	-	0	2	3	8						
D.C.	-	0	2	2	2	-	0	2	4	4	1	0	2	6	2						
