
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending September 26, 1998 (WEEK 38)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1998
Meningococcal Disease cummulative for 1997
Mumps current week
Mumps cummulative for 1998
Mumps cummulative for 1997
Pertussis current week
Pertussis cummulative for 1998
Pertussis cummulative for 1997
Rubella current week
Rubella cummulative for 1998
Rubella cummulative for 1997

tab delimited data:
test
UNITED STATES	2,005	2,480	5	357	454	144	3,954	3,934	-	320	140										
NEW ENGLAND	76	156	-	4	8	23	660	703	-	39	1										
Maine	5	17	-	-	-	-	5	9	-	-	-										
N.H.	4	12	-	-	-	7	70	89	-	-	-										
Vt.	1	4	-	-	-	-	65	192	-	-	-										
Mass.	38	76	-	2	2	14	477	382	-	9	1										
R.I.	3	15	-	-	5	2	9	12	-	1	-										
Conn.	25	32	-	2	1	-	34	19	-	29	-										
MID. ATLANTIC	181	259	-	19	48	13	416	306	-	130	31										
Upstate N.Y.	46	70	-	4	10	13	223	121	-	111	4										
N.Y. City	20	44	-	4	3	-	23	59	-	14	27										
N.J.	49	50	-	2	7	-	5	12	-	4	-										
Pa.	66	95	U	9	28	U	165	114	U	1	-										
E.N. CENTRAL	302	369	-	59	53	9	399	406	-	-	6										
Ohio	113	133	-	23	19	-	191	109	-	-	-										
Ind.	51	42	U	5	7	U	83	39	U	-	-										
Ill.	77	110	-	10	8	8	57	58	-	-	2										
Mich.	35	52	-	21	16	1	51	47	-	-	-										
Wis.	26	32	-	-	3	-	17	153	-	-	4										
W.N. CENTRAL	166	177	-	25	14	18	321	305	-	27	-										
Minn.	29	29	-	12	5	16	200	196	-	-	-										
Iowa	30	39	-	9	7	2	57	26	-	-	-										
Mo.	59	76	-	3	-	-	22	55	-	2	-										
N. Dak.	5	2	-	1	-	-	2	1	-	-	-										
S. Dak.	7	5	-	-	-	-	8	4	-	-	-										
Nebr.	9	8	U	-	1	U	10	5	U	-	-										
Kans.	27	18	U	-	1	U	22	18	U	25	-										
S. ATLANTIC	345	421	2	43	56	18	243	352	-	15	63										
Del.	2	5	-	-	-	-	3	1	-	-	-										
Md.	24	40	-	-	1	7	46	102	-	1	-										
D.C.	1	8	-	-	-	-	1	3	-	-	1										
Va.	28	42	-	6	10	-	19	42	-	-	1										
W. Va.	12	14	-	-	-	-	1	6	-	-	-										
N.C.	47	78	-	10	9	5	81	99	-	11	53										
S.C.	49	43	-	6	10	2	24	22	-	-	6										
Ga.	76	83	-	1	8	3	21	11	-	-	-										
Fla.	106	108	2	20	18	1	47	66	-	3	2										
E.S. CENTRAL	181	185	-	13	24	-	83	110	-	2	1										
Ky.	22	38	-	-	3	-	25	47	-	-	-										
Tenn.	58	62	-	1	4	-	31	32	-	1	-										
Ala.	77	62	-	7	7	-	24	21	-	1	1										
Miss.	24	23	-	5	10	-	3	10	-	-	-										
W.S. CENTRAL	254	235	-	52	63	12	266	189	-	88	4										
Ark.	26	28	U	7	1	U	53	21	U	-	-										
La.	52	47	U	9	12	U	5	17	U	1	-										
Okla.	33	31	-	-	-	-	19	28	-	-	-										
Tex.	143	129	-	36	50	12	189	123	-	87	4										
MOUNTAIN	111	144	-	31	51	45	753	892	-	5	7										
Mont.	4	7	-	-	-	2	9	15	-	-	-										
Idaho	9	8	-	4	2	1	226	482	-	-	2										
Wyo.	5	2	U	1	1	U	8	7	U	-	-										
Colo.	22	37	-	7	3	-	149	252	-	-	-										
N. Mex.	20	24	N	N	N	2	80	77	-	1	-										
Ariz.	35	39	U	5	31	U	142	31	U	1	5										
Utah	11	12	-	5	7	40	110	14	-	2	-										
Nev.	5	15	-	9	7	-	29	14	-	1	-										
PACIFIC	389	534	3	111	137	6	813	671	-	14	27										
Wash.	53	67	-	7	14	2	238	273	-	9	5										
Oreg.	65	100	N	N	N	2	70	34	-	-	-										
Calif.	264	358	3	83	97	2	485	331	-	3	14										
Alaska	3	2	-	2	6	-	14	16	-	-	-										
Hawaii	4	7	-	19	20	-	6	17	-	2	8										
Guam	1	1	U	2	1	U	-	-	U	-	-										
P.R.	6	8	U	1	7	U	3	-	U	-	-										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	-	-	U	2	4	U	1	-	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


