
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending December 24, 2005 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2005
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2005
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2005
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2004
Giardiasis cummulative for 2005
Giardiasis cummulative for 2004
Gonorrhea cummulative for 2005
Gonorrhea cummulative for 2004

tab delimited data:
test
UNITED STATES	2,393	2,470	354	298	319	299	17,592	19,393	310,307	320,083											
NEW ENGLAND	161	165	56	44	25	16	1,592	1,731	5,560	6,689											
Maine	15	15	12	1	-	-	199	150	140	210											
N.H.	14	23	2	5	-	-	55	46	176	131											
Vt.	15	13	5	-	-	-	182	168	58	85											
Mass.	63	72	12	14	25	16	680	776	2,500	3,022											
R.I.	7	13	-	1	-	-	107	122	429	809											
Conn.	47	29	25	23	-	-	369	469	2,257	2,432											
MID. ATLANTIC	301	290	43	66	35	39	3,316	3,966	33,063	35,510											
Upstate N.Y.	136	121	22	44	12	20	1,213	1,381	6,844	7,197											
N.Y. City	15	35	-	-	-	-	836	1,071	9,953	10,729											
N.J.	51	59	5	6	12	6	413	501	5,289	6,610											
Pa.	99	75	16	16	11	13	854	1,013	10,977	10,974											
E.N. CENTRAL	467	470	35	47	20	32	2,754	3,247	61,617	67,629											
Ohio	148	98	11	9	10	18	799	793	18,918	20,297											
Ind.	71	52	-	-	-	-	N	N	7,635	6,751											
Ill.	47	107	1	7	1	8	608	796	18,408	20,356											
Mich.	80	86	2	11	8	6	757	714	11,517	15,250											
Wis.	121	127	21	20	1	-	590	944	5,139	4,975											
W.N. CENTRAL	409	479	39	40	64	23	2,191	2,124	17,654	17,148											
Minn.	132	108	24	15	36	5	1,008	797	2,903	2,896											
Iowa	96	119	-	-	-	-	270	300	1,556	1,227											
Mo.	75	98	9	19	13	7	500	556	9,251	9,030											
N. Dak.	7	14	-	-	1	7	17	24	98	109											
S. Dak.	26	33	3	2	-	-	113	80	340	298											
Nebr.	30	64	3	4	4	-	85	150	1,104	1,101											
Kans.	43	43	-	-	10	4	198	217	2,402	2,487											
S. ATLANTIC	214	179	89	35	122	161	2,523	2,950	73,439	76,726											
Del.	9	3	N	N	N	N	58	47	895	880											
Md.	32	23	32	6	11	4	194	152	6,933	8,082											
D.C.	2	1	-	-	-	-	54	70	2,109	2,536											
Va.	47	39	34	18	20	-	538	519	7,254	8,419											
W. Va.	3	3	1	-	1	-	51	48	737	879											
N.C.	-	-	-	-	64	150	N	N	14,300	15,146											
S.C.	7	13	1	-	3	-	97	124	8,650	9,093											
Ga.	30	23	17	7	-	-	557	895	13,194	13,648											
Fla.	84	74	4	4	23	7	974	1,095	19,367	18,043											
E.S. CENTRAL	130	117	10	5	34	15	410	417	26,899	26,266											
Ky.	47	30	7	1	23	9	N	N	2,871	2,731											
Tenn.	47	41	2	2	11	6	208	230	8,630	8,475											
Ala.	29	31	-	-	-	-	202	187	8,711	8,066											
Miss.	7	15	1	2	-	-	-	-	6,687	6,994											
W.S. CENTRAL	53	88	14	4	9	13	306	329	41,653	42,764											
Ark.	10	18	-	-	-	-	81	123	4,438	4,108											
La.	4	4	11	1	3	3	56	55	8,279	10,336											
Okla.	24	21	2	-	2	4	169	151	4,091	4,384											
Tex.	15	45	1	3	4	6	N	N	24,845	23,936											
MOUNTAIN	213	243	58	55	10	-	1,456	1,536	10,949	12,133											
Mont.	16	16	-	-	-	-	79	81	126	81											
Idaho	29	57	13	17	7	-	151	202	115	101											
Wyo.	8	9	2	7	-	-	28	26	82	59											
Colo.	66	51	3	1	1	-	516	511	2,810	3,016											
N. Mex.	13	10	10	9	-	-	85	73	1,065	1,277											
Ariz.	33	27	N	N	N	N	151	170	3,862	4,002											
Utah	38	46	28	20	-	-	397	344	677	579											
Nev.	10	27	2	1	2	-	49	129	2,212	3,018											
PACIFIC	445	439	10	2	-	-	3,044	3,093	39,473	35,218											
Wash.	115	142	-	-	-	-	352	386	3,659	2,727											
Oreg.	151	68	10	2	-	-	382	435	1,536	1,269											
Calif.	154	217	-	-	-	-	2,150	2,094	32,786	29,499											
Alaska	12	2	-	-	-	-	99	99	520	547											
Hawaii	13	10	-	-	-	-	61	79	972	1,176											
Guam	N	N	-	-	-	-	-	5	-	125											
P.R.	2	4	-	-	-	-	206	281	341	267											
V.I.	-	-	-	-	-	-	-	-	45	87											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


