
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending April 20, 2013 (WEEK 16)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2013
Hepatitis (Viral Acute), Type A cummulative for 2012
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2013
Hepatitis (Viral Acute), Type B cummulative for 2012
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2013
Hepatitis (Viral Acute), Type C cummulative for 2012

tab delimited data:
test
UNITED STATES	15	27	49	343	451	23	52	87	651	887	16	32	60	368	505						
NEW ENGLAND	-	1	6	17	24	-	1	7	13	33	-	1	4	4	37						
Conn.	-	0	2	3	5	-	0	2	-	5	-	0	4	-	14						
Maine	-	0	2	3	5	-	0	1	7	5	-	0	2	1	1						
Mass.	-	1	4	7	10	-	1	5	6	20	-	0	3	1	19						
N.H.	-	0	1	2	4	-	0	2	-	2	N	0	0	N	N						
R.I.	-	0	1	1	-	U	0	0	U	U	U	0	0	U	U						
Vt.	-	0	1	1	-	-	0	1	-	1	-	0	1	2	3						
MID. ATLANTIC	4	3	10	54	72	1	3	9	41	88	4	3	11	48	62						
N.J.	-	0	4	4	19	-	0	4	-	27	-	0	3	8	20						
N.Y. (Upstate)	4	1	4	19	20	1	1	7	10	16	4	1	10	27	18						
N.Y. City	-	1	4	13	17	-	1	5	18	26	-	0	1	1	4						
Pa.	-	1	5	18	16	-	1	4	13	19	-	1	4	12	20						
E.N. CENTRAL	2	4	14	75	73	2	8	16	109	147	1	4	10	46	82						
Ill.	-	1	4	12	27	-	1	4	13	31	-	0	3	7	7						
Ind.	-	0	2	2	7	-	1	6	15	34	-	2	7	13	37						
Mich.	1	2	7	35	28	-	1	7	22	26	1	1	5	23	20						
Ohio	1	1	5	20	4	2	3	9	55	47	-	0	2	2	3						
Wis.	-	0	2	6	7	-	0	1	4	9	-	0	3	1	15						
W.N. CENTRAL	-	1	4	11	21	-	1	4	23	34	-	0	2	5	6						
Iowa	-	0	2	1	-	-	0	2	3	2	-	0	0	-	-						
Kans.	-	0	2	1	4	-	0	2	4	1	-	0	2	1	4						
Minn.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Mo.	-	0	1	2	11	-	1	3	16	28	-	0	1	4	2						
Nebr.	-	0	3	5	6	-	0	1	-	3	-	0	1	-	-						
N. Dak.	-	0	1	2	-	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	0	-	-	-	0	1	-	-	-	0	2	-	-						
S. ATLANTIC	6	5	16	82	66	6	15	24	197	214	7	8	15	93	103						
Del.	-	0	2	1	2	-	0	1	2	5	U	0	0	U	U						
D.C.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Fla.	4	2	8	21	22	4	5	11	81	68	3	2	5	36	31						
Ga.	1	1	4	18	13	-	2	5	32	36	-	1	5	5	24						
Md.	1	0	3	6	7	1	1	4	16	24	1	1	4	17	10						
N.C.	-	1	4	18	5	-	1	5	14	23	2	1	6	14	16						
S.C.	-	0	1	3	3	-	1	4	11	10	-	0	1	-	-						
Va.	-	1	9	15	12	1	1	6	21	21	1	1	6	11	10						
W. Va.	-	0	2	-	2	-	2	10	20	27	-	1	5	10	12						
E.S. CENTRAL	-	2	5	18	14	7	10	21	154	179	1	7	11	95	101						
Ala.	-	0	2	-	4	-	1	5	23	27	-	0	2	4	8						
Ky.	-	0	3	12	1	1	3	8	44	57	1	4	8	67	56						
Miss.	-	0	2	1	1	-	1	4	13	19	U	0	0	U	U						
Tenn.	-	0	2	5	8	6	4	10	74	76	-	2	7	24	37						
W.S. CENTRAL	1	2	8	21	50	6	5	39	69	89	2	2	16	28	16						
Ark.	-	0	2	-	2	-	1	4	17	21	1	0	2	4	-						
La.	-	0	1	3	1	-	0	4	8	19	-	0	3	3	3						
Okla.	-	0	4	-	-	-	0	16	7	16	-	1	9	14	3						
