
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending June 6, 2009 (WEEK 22)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2009
Varicella (chickenpox) cummulative for 2008
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2009
West Nile virus disease † Neuroinvasive cummulative for 2008
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2009
West Nile virus disease † Non-neuroinvasive § cummulative for 2008

tab delimited data:
test
UNITED STATES	160	362	772	7,373	16,626	-	1	75	-	6	-	0	77	1	16						
NEW ENGLAND	4	18	49	141	835	-	0	2	-	-	-	0	1	-	1						
Conn.	-	11	23	-	414	-	0	2	-	-	-	0	1	-	1						
Maine	-	1	11	-	143	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	1	-	-	-	0	1	-	-	-	0	0	-	-						
N.H.	4	4	11	98	142	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
Vt.	-	4	17	43	136	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	43	38	61	828	1,304	-	0	8	-	-	-	0	4	-	-						
N.J.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
N.Y. (Upstate)	N	0	0	N	N	-	0	5	-	-	-	0	2	-	-						
N.Y. City	-	0	0	-	-	-	0	2	-	-	-	0	2	-	-						
Pa.	43	38	61	828	1,304	-	0	2	-	-	-	0	1	-	-						
E.N. CENTRAL	79	145	241	3,519	4,031	-	0	8	-	-	-	0	3	-	-						
Ill.	1	33	73	819	578	-	0	4	-	-	-	0	2	-	-						
Ind.	-	0	14	83	-	-	0	1	-	-	-	0	1	-	-						
Mich.	19	48	90	1,096	1,705	-	0	4	-	-	-	0	2	-	-						
Ohio	58	42	91	1,297	1,386	-	0	3	-	-	-	0	1	-	-						
Wis.	1	6	22	224	362	-	0	2	-	-	-	0	1	-	-						
W.N. CENTRAL	-	22	114	591	693	-	0	6	-	1	-	0	21	1	1						
Iowa	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
Kans.	-	6	22	165	284	-	0	2	-	1	-	0	3	-	-						
Minn.	-	0	0	-	-	-	0	2	-	-	-	0	4	-	-						
Mo.	-	12	51	390	385	-	0	3	-	-	-	0	1	-	-						
Nebr.	N	0	0	N	N	-	0	1	-	-	-	0	6	-	-						
N. Dak.	-	0	108	36	-	-	0	2	-	-	-	0	11	-	1						
S. Dak.	-	0	4	-	24	-	0	5	-	-	-	0	6	1	-						
S. ATLANTIC	34	58	133	1,144	2,625	-	0	4	-	1	-	0	4	-	-						
Del.	-	0	5	2	13	-	0	0	-	-	-	0	1	-	-						
D.C.	-	0	1	-	17	-	0	2	-	-	-	0	1	-	-						
Fla.	25	28	67	803	963	-	0	2	-	-	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	1	-	-	-	0	1	-	-						
Md.	N	0	0	N	N	-	0	2	-	-	-	0	3	-	-						
N.C.	N	0	0	N	N	-	0	1	-	1	-	0	1	-	-						
S.C.	-	6	39	82	507	-	0	0	-	-	-	0	1	-	-						
Va.	-	9	60	28	743	-	0	0	-	-	-	0	1	-	-						
W. Va.	9	10	32	229	382	-	0	1	-	-	-	0	0	-	-						
E.S. CENTRAL	-	4	28	17	765	-	0	7	-	-	-	0	9	-	5						
Ala.	-	4	28	16	757	-	0	3	-	-	-	0	2	-	1						
Ky.	N	0	0	N	N	-	0	1	-	-	-	0	0	-	-						
Miss.	-	0	1	1	8	-	0	4	-	-	-	0	8	-	2						
Tenn.	N	0	0	N	N	-	0	2	-	-	-	0	3	-	2						
W.S. CENTRAL	-	61	355	481	5,014	-	0	8	-	2	-	0	7	-	5						
Ark.	-	4	47	19	401	-	0	1	-	-	-	0	1	-	-						
La.	-	1	5	27	42	-	0	3	-	-	-	0	5	-	-						
Okla.	N	0	0	N	N	-	0	1	-	2	-	0	1	-	2						
Tex.	-	49	345	435	4,571	-	0	6	-	-	-	0	4	-	3						
MOUNTAIN	-	24	83	596	1,302	-	0	12	-	2	-	0	22	-	3						
Ariz.	-	0	0	-	-	-	0	10	-	1	-	0	8	-	-						
Colo.	-	11	44	288	534	-	0	4	-	-	-	0	10	-	1						
Idaho	N	0	0	N	N	-	0	1	-	1	-	0	6	-	1						
Mont.	-	3	27	70	175	-	0	0	-	-	-	0	2	-	-						
Nev.	N	0	0	N	N	-	0	2	-	-	-	0	3	-	-						
N. Mex.	-	2	10	67	131	-	0	1	-	-	-	0	1	-	-						
Utah	-	10	31	171	453	-	0	2	-	-	-	0	5	-	-						
Wyo.	-	0	1	-	9	-	0	0	-	-	-	0	2	-	1						
PACIFIC	-	3	7	56	57	-	0	38	-	-	-	0	23	-	1						
Alaska	-	2	6	36	21	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	-	-	0	37	-	-	-	0	20	-	1						
Hawaii	-	1	4	20	36	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	2	-	-	-	0	4	-	-						
Wash.	N	0	0	N	N	-	0	1	-	-	-	0	1	-	-						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	1	4	-	50	-	0	0	-	-	-	0	0	-	-						
P.R.	-	8	17	114	300	-	0	0	-	-	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2008 and 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


