
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending January 29, 2000 (WEEK 04)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 2000
H. influenzae, Invasive cummulative for 1999
Hepatitis (Viral), Type A cummulative for 2000
Hepatitis (Viral), Type A cummulative for 1999
Hepatitis (Viral), Type B cummulative for 2000
Hepatitis (Viral), Type B cummulative for 1999
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 2000
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 2000
Measles (Rubeola), Total cummulative for 2000
Measles (Rubeola), Total cummulative for 1999

tab delimited data:
test
UNITED STATES	45	66	477	983	225	334	-	1	-	-	1	9									
NEW ENGLAND	5	2	6	13	5	12	-	-	-	-	-	-									
Maine	-	-	1	1	1	-	-	-	-	-	-	-									
N.H.	1	1	1	1	3	-	-	-	-	-	-	-									
Vt.	1	-	1	-	1	-	-	-	-	-	-	-									
Mass.	3	1	3	8	-	6	-	-	-	-	-	-									
R.I.	-	-	-	-	-	-	U	-	U	-	-	-									
Conn.	-	-	-	3	-	6	-	-	-	-	-	-									
MID. ATLANTIC	4	10	7	74	20	48	-	-	-	-	-	-									
Upstate N.Y.	4	4	3	4	3	4	-	-	-	-	-	-									
N.Y. City	-	5	4	39	17	15	-	-	-	-	-	-									
N.J.	-	1	-	15	-	8	U	-	U	-	-	-									
Pa.	-	-	-	16	-	21	-	-	-	-	-	-									
E.N. CENTRAL	9	6	91	248	37	44	-	1	-	-	1	-									
Ohio	6	6	40	45	8	9	-	-	-	-	-	-									
Ind.	-	-	-	2	-	-	-	-	-	-	-	-									
Ill.	2	-	6	-	-	-	-	-	-	-	-	-									
Mich.	1	-	45	198	29	32	-	1	-	-	1	-									
Wis.	-	-	-	3	-	3	U	-	U	-	-	-									
W.N. CENTRAL	1	4	45	60	9	22	-	-	-	-	-	-									
Minn.	-	-	-	-	-	-	-	-	-	-	-	-									
Iowa	-	1	3	1	-	1	-	-	-	-	-	-									
Mo.	1	1	42	48	9	15	-	-	-	-	-	-									
N. Dak.	-	-	-	-	-	-	U	-	U	-	-	-									
S. Dak.	-	1	-	-	-	-	-	-	-	-	-	-									
Nebr.	-	-	-	5	-	5	-	-	-	-	-	-									
Kans.	-	1	-	6	-	1	U	-	U	-	-	-									
S. ATLANTIC	12	16	37	77	25	43	-	-	-	-	-	-									
Del.	-	-	-	-	-	-	-	-	-	-	-	-									
Md.	5	13	7	35	6	22	-	-	-	-	-	-									
D.C.	-	-	-	4	-	-	-	-	-	-	-	-									
Va.	6	-	3	3	6	2	-	-	-	-	-	-									
W. Va.	-	-	-	-	-	-	-	-	-	-	-	-									
N.C.	1	2	20	10	11	16	-	-	-	-	-	-									
S.C.	-	-	1	-	1	2	-	-	-	-	-	-									
Ga.	-	1	-	25	-	1	-	-	-	-	-	-									
Fla.	-	-	6	-	1	-	U	-	U	-	-	-									
E.S. CENTRAL	-	4	35	39	7	27	-	-	-	-	-	-									
Ky.	-	1	1	5	-	2	-	-	-	-	-	-									
Tenn.	-	2	-	9	-	10	-	-	-	-	-	-									
Ala.	-	-	8	16	2	7	-	-	-	-	-	-									
Miss.	-	1	26	9	5	8	-	-	-	-	-	-									
W.S. CENTRAL	-	6	5	71	3	14	-	-	-	-	-	2									
Ark.	-	-	5	3	3	2	-	-	-	-	-	-									
La.	-	1	-	1	-	-	U	-	U	-	-	-									
Okla.	-	4	-	33	-	6	-	-	-	-	-	-									
Tex.	-	1	-	34	-	6	U	-	U	-	-	2									
MOUNTAIN	12	10	43	118	16	40	-	-	-	-	-	-									
Mont.	-	-	-	-	-	-	-	-	-	-	-	-									
Idaho	-	-	3	1	2	4	-	-	-	-	-	-									
Wyo.	-	1	-	1	-	-	-	-	-	-	-	-									
Colo.	3	-	10	27	2	12	U	-	U	-	-	-									
N. Mex.	2	3	7	4	11	12	-	-	-	-	-	-									
Ariz.	6	5	11	67	-	3	-	-	-	-	-	-									
Utah	1	1	7	7	-	3	-	-	-	-	-	-									
Nev.	-	-	5	11	1	6	U	-	U	-	-	-									
PACIFIC	2	8	208	283	103	84	-	-	-	-	-	7									
Wash.	-	-	2	4	-	-	-	-	-	-	-	-									
Oreg.	2	3	21	12	8	5	-	-	-	-	-	7									
Calif.	-	4	185	265	94	78	-	-	-	-	-	-									
Alaska	-	1	-	2	1	1	-	-	-	-	-	-									
Hawaii	-	-	-	-	-	-	U	-	U	-	-	-									
Guam	-	-	-	-	-	1	U	-	U	-	-	-									
P.R.	-	-	-	4	-	10	-	-	-	-	-	-									
V.I.	-	U	-	U	-	U	U	-	U	-	-	U									
Amer. Samoa	-	U	-	U	-	U	U	-	U	-	-	U									
C.N.M.I.	-	U	-	U	-	U	U	-	U	-	-	U									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


