
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending September 14, 2002 (WEEK 37)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2002
AIDS § cummulative for 2001
Chlamydia† cummulative for 2002
Chlamydia† cummulative for 2001
Cryptosporidiosis cummulative for 2002
Cryptosporidiosis cummulative for 2001
Escherichia coli, Enterohemorrhagic, O157:H7 cummulative for 2002
Escherichia coli, Enterohemorrhagic, O157:H7 cummulative for 2001
Escherichia coli, Enterohemorrhagic, Shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli, Enterohemorrhagic, Shiga toxin positive, serogroup non-0157 cummulative for 2001

tab delimited data:
test
UNITED STATES	24,713	26,945	532,912	542,575	1,691	2,662	2,257	2,123	104	101											
NEW ENGLAND	1,011	981	18,699	16,974	121	104	182	190	26	31											
Maine	23	26	1,129	914	9	13	27	24	5	-											
N.H.	20	23	1,104	968	23	6	21	25	-	3											
Vt.	8	11	611	435	23	27	5	11	1	1											
Mass.	519	532	7,640	7,302	39	44	84	93	7	9											
R.I.	71	70	1,931	2,062	14	3	9	9	-	-											
Conn.	370	319	6,284	5,293	13	11	36	28	13	18											
MID. ATLANTIC	5,619	6,909	60,383	58,932	201	226	158	149	-	-											
Upstate N.Y.	404	1,042	11,773	9,386	71	71	119	91	-	-											
N.Y. City	3,210	3,732	20,207	21,066	85	91	10	14	-	-											
N.J.	925	1,153	7,506	10,221	8	12	29	44	-	-											
Pa.	1,080	982	20,897	18,259	37	52	N	N	-	-											
E.N. CENTRAL	2,494	1,909	90,732	99,637	411	1,277	532	548	11	6											
Ohio	453	360	21,321	25,647	95	122	105	118	9	4											
Ind.	347	223	11,324	10,895	27	61	43	59	-	-											
Ill.	1,170	879	24,198	30,269	54	455	117	136	-	-											
Mich.	398	328	22,987	21,269	76	124	95	68	2	2											
Wis.	126	119	10,902	11,557	159	515	172	167	-	-											
W.N. CENTRAL	421	572	30,055	27,628	271	335	349	342	17	28											
Minn.	90	101	6,571	5,706	141	114	118	127	14	25											
Iowa	54	65	3,647	3,320	32	66	86	60	-	-											
Mo.	189	263	10,689	9,906	26	35	49	46	N	N											
N. Dak.	1	2	682	720	6	9	3	13	-	1											
S. Dak.	3	19	1,516	1,261	17	6	31	29	1	1											
Nebr.	43	58	2,263	2,372	39	103	38	51	2	1											
Kans.	41	64	4,687	4,343	10	2	24	16	-	-											
S. ATLANTIC	7,537	8,169	101,119	104,546	231	267	198	166	30	20											
Del.	131	184	1,860	1,992	2	3	4	3	-	1											
Md.	1,066	1,083	10,720	10,499	16	31	18	20	-	-											
D.C.	371	586	2,363	2,289	4	11	-	-	-	-											
Va.	538	714	10,911	12,985	11	17	41	41	6	2											
W. Va.	58	56	1,627	1,665	2	2	4	9	-	-											
N.C.	555	549	17,285	15,754	26	20	31	35	-	-											
S.C.	547	489	8,457	11,162	5	6	4	12	-	-											
Ga.	1,160	930	20,333	22,331	101	114	49	23	10	9											
Fla.	3,111	3,578	27,563	25,869	64	63	47	23	14	8											
E.S. CENTRAL	1,128	1,257	34,042	35,066	94	38	77	105	-	-											
Ky.	173	244	6,127	6,304	4	3	21	55	-	-											
Tenn.	483	390	11,320	10,556	47	11	33	29	-	-											
Ala.	197	308	9,112	9,721	37	12	16	13	-	-											
Miss.	275	315	7,483	8,485	6	12	7	8	-	-											
W.S. CENTRAL	2,696	2,782	74,337	75,888	27	97	51	146	-	-											
Ark.	163	141	4,643	5,289	7	6	9	10	-	-											
La.	693	588	13,451	12,921	4	7	1	7	-	-											
Okla.	133	170	7,837	7,482	11	9	16	19	-	-											
Tex.	1,707	1,883	48,406	50,196	5	75	25	110	-	-											
MOUNTAIN	790	960	33,046	32,110	122	125	249	202	15	10											
Mont.	8	14	1,529	1,406	4	9	20	13	-	-											
Idaho	18	17	1,599	1,303	21	12	34	40	7	2											
Wyo.	6	2	658	587	8	4	8	7	1	-											
Colo.	157	211	9,807	9,120	44	35	73	74	3	5											
N. Mex.	53	88	4,613	4,337	18	18	5	11	3	3											
Ariz.	327	383	10,589	10,109	12	6	28	20	1	-											
Utah	43	82	1,800	1,637	12	36	59	25	-	-											
Nev.	178	163	2,451	3,611	3	5	22	12	-	-											
PACIFIC	3,017	3,406	90,499	91,794	213	193	461	275	5	6											
Wash.	302	361	10,086	9,572	37	U	103	65	-	-											
Oreg.	216	134	4,797	5,152	28	33	169	44	5	6											
Calif.	2,416	2,857	70,243	72,355	147	156	150	147	-	-											
Alaska	17	16	2,467	1,911	-	1	6	4	-	-											
Hawaii	66	38	2,906	2,804	1	3	33	15	-	-											
Guam	2	9	-	286	-	-	N	N	-	-											
P.R.	668	815	1,745	1,839	-	-	-	1	-	-											
V.I.	66	2	98	119	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	132	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


