
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending September 22, 2007 (WEEK 38)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2007
Lyme disease cummulative for 2006
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2007
Malaria cummulative for 2006
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2007
Meningococcal diseases, invasive †, all serogroups cummulative for 2006

tab delimited data:
test
UNITED STATES	351	248	1,085	13,604	15,157	18	22	105	752	1,058	12	19	87	752	858						
NEW ENGLAND	154	39	282	2,579	3,571	-	1	5	31	43	-	1	3	32	35						
Conn.	43	12	214	1,463	1,481	-	0	3	1	10	-	0	1	6	9						
Maine	36	3	53	287	136	-	0	2	6	4	-	0	3	5	3						
Mass.	-	1	21	21	1,311	-	0	3	16	20	-	0	2	17	18						
N.H.	-	6	70	588	560	-	0	4	6	8	-	0	1	-	3						
R.I.	74	0	93	123	1	-	0	1	-	-	-	0	1	1	-						
Vt.	1	1	13	97	82	-	0	2	2	1	-	0	1	3	2						
MID. ATLANTIC	146	138	565	7,272	7,733	6	5	14	180	267	1	2	8	103	134						
N.J.	-	27	118	1,447	2,097	-	0	3	-	73	-	0	2	11	17						
N.Y. (Upstate)	131	50	426	2,429	2,734	4	1	7	47	32	-	0	3	26	31						
N.Y. City	-	1	19	89	253	-	3	7	103	126	-	0	4	25	50						
Pa.	15	44	280	3,307	2,649	2	1	3	30	36	1	1	5	41	36						
E.N. CENTRAL	1	7	78	531	1,578	-	2	8	80	128	2	3	9	98	127						
Ill.	-	1	10	86	103	-	1	6	33	64	-	1	3	26	31						
Ind.	-	0	7	37	20	-	0	2	8	11	-	0	4	18	20						
Mich.	-	1	6	43	42	-	0	2	12	17	-	0	3	17	21						
Ohio	-	0	4	16	37	-	0	2	18	23	2	1	3	28	36						
Wis.	1	4	71	349	1,376	-	0	2	9	13	-	0	3	9	19						
W.N. CENTRAL	27	5	195	325	504	-	0	12	27	32	1	1	5	45	47						
Iowa	-	1	10	77	90	-	0	1	3	1	-	0	3	10	12						
Kans.	-	0	2	9	4	-	0	1	2	6	-	0	1	1	3						
Minn.	27	1	188	207	396	-	0	12	11	14	1	0	3	14	10						
Mo.	-	0	6	25	4	-	0	1	5	6	-	0	3	13	13						
Nebr.	-	0	1	5	9	-	0	1	5	3	-	0	1	2	6						
N. Dak.	-	0	7	2	-	-	0	1	-	1	-	0	3	2	1						
S. Dak.	-	0	0	-	1	-	0	1	1	1	-	0	1	3	2						
S. ATLANTIC	12	50	163	2,669	1,640	-	5	13	180	266	3	3	11	128	151						
Del.	4	11	34	558	397	-	0	1	4	5	-	0	1	1	4						
D.C.	-	0	7	13	38	-	0	2	3	3	-	0	1	-	1						
Fla.	6	1	5	56	17	-	1	7	46	44	2	1	7	50	58						
Ga.	-	0	1	1	7	-	0	5	27	77	-	0	3	16	13						
Md.	-	25	108	1,375	932	-	1	5	42	63	-	0	2	19	12						
N.C.	-	0	6	31	23	-	0	4	17	20	-	0	6	14	24						
S.C.	-	0	2	17	15	-	0	1	5	9	1	0	2	13	18						
Va.	2	10	59	561	202	-	1	4	34	43	-	0	2	13	16						
W. Va.	-	0	14	57	9	-	0	1	2	2	-	0	2	2	5						
E.S. CENTRAL	-	1	5	41	29	-	0	3	27	21	-	1	4	38	31						
Ala.	-	0	3	11	7	-	0	1	4	8	-	0	2	6	5						
Ky.	-	0	2	4	7	-	0	1	7	3	-	0	2	9	7						
Miss.	-	0	0	-	3	-	0	1	2	5	-	0	4	9	4						
Tenn.	-	0	4	26	12	-	0	2	14	5	-	0	2	14	15						
W.S. CENTRAL	1	1	5	41	16	-	1	29	62	82	-	1	15	78	81						
Ark.	1	0	0	1	-	-	0	2	-	2	-	0	2	9	9						
La.	-	0	1	2	-	-	0	2	14	6	-	0	4	24	32						
Okla.	-	0	0	-	-	-	0	3	5	7	-	0	4	14	8						
Tex.	-	1	5	38	16	-	1	25	43	67	-	0	11	31	32						
MOUNTAIN	1	1	3	31	20	2	1	6	41	58	1	1	4	46	58						
Ariz.	-	0	1	2	7	-	0	3	7	19	-	0	2	9	14						
Colo.	1	0	1	2	-	2	0	2	14	13	1	0	2	17	19						
Idaho	-	0	2	7	3	-	0	2	2	1	-	0	1	3	3						
Mont.	-	0	1	2	-	-	0	1	3	2	-	0	1	1	4						
Nev.	-	0	2	7	2	-	0	1	2	2	-	0	1	4	5						
N. Mex.	-	0	1	3	3	-	0	1	3	5	-	0	1	2	3						
Utah	-	0	2	5	4	-	0	3	10	16	-	0	2	8	6						
Wyo.	-	0	1	3	1	-	0	0	-	-	-	0	1	2	4						
PACIFIC	9	2	16	115	66	10	3	45	124	161	4	4	48	184	194						
Alaska	-	0	1	4	2	-	0	1	2	23	-	0	1	1	3						
Calif.	9	2	9	107	58	7	2	7	86	121	3	3	10	131	149						
Hawaii	N	0	0	N	N	-	0	1	2	8	-	0	2	7	7						
Oreg.	-	0	1	3	6	1	0	3	13	9	-	0	3	27	35						
Wash.	-	0	8	1	-	2	0	43	21	-	1	0	43	18	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	N	0	0	N	N	-	0	1	3	-	-	0	1	6	6						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for meningococcal disease, invasive caused by serogroups A, C, Y, & W-135; serogroup B; other serogroup; and 
unknown serogroup are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


