
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending December 11, 1999 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1999
Meningococcal Disease cummulative for 1998
Mumps current week
Mumps cummulative for 1999
Mumps cummulative for 1998
Pertussis current week
Pertussis cummulative for 1999
Pertussis cummulative for 1998
Rubella current week
Rubella cummulative for 1999
Rubella cummulative for 1998

tab delimited data:
test
UNITED STATES	2,197	2,484	4	322	614	127	5,560	6,494	1	232	352										
NEW ENGLAND	107	112	-	8	9	7	686	1,009	-	7	38										
Maine	5	6	-	-	-	-	-	5	-	-	-										
N.H.	13	12	-	1	-	-	78	121	-	-	-										
Vt.	5	5	-	1	-	4	75	76	-	-	-										
Mass.	61	56	-	4	6	3	469	748	-	7	8										
R.I.	7	8	U	2	1	U	33	13	U	-	1										
Conn.	16	25	-	-	2	-	31	46	-	-	29										
MID. ATLANTIC	204	266	2	35	191	18	913	620	-	25	149										
Upstate N.Y.	64	76	1	14	12	11	723	317	-	21	114										
N.Y. City	50	32	-	3	155	-	10	46	-	-	19										
N.J.	47	57	U	-	6	U	12	28	U	1	14										
Pa.	43	101	1	18	18	7	168	229	-	3	2										
E.N. CENTRAL	372	379	-	43	77	48	542	830	-	2	-										
Ohio	126	133	-	18	28	44	268	279	-	-	-										
Ind.	67	72	-	5	7	1	74	173	-	1	-										
Ill.	96	99	-	11	10	1	82	127	-	1	-										
Mich.	45	44	-	7	29	2	66	69	-	-	-										
Wis.	38	31	-	2	3	-	52	182	-	-	-										
W.N. CENTRAL	231	216	-	13	32	17	421	574	-	124	40										
Minn.	50	32	-	1	13	17	226	337	-	5	-										
Iowa	43	43	-	7	11	-	70	71	-	29	-										
Mo.	93	76	-	1	3	-	61	35	-	3	2										
N. Dak.	4	5	-	1	2	-	18	4	-	-	-										
S. Dak.	11	8	-	-	-	-	7	8	-	-	-										
Nebr.	12	17	-	-	-	-	4	17	-	87	-										
Kans.	18	35	U	3	3	U	35	102	U	-	38										
S. ATLANTIC	403	427	1	50	47	7	414	322	1	37	19										
Del.	8	2	-	-	-	-	5	5	-	-	-										
Md.	54	34	-	7	-	1	108	63	-	1	1										
D.C.	2	3	U	2	-	U	1	1	U	-	-										
Va.	53	45	-	10	8	-	51	41	-	-	1										
W. Va.	8	17	-	-	-	-	3	4	-	-	-										
N.C.	46	57	-	8	11	3	93	98	-	35	13										
S.C.	43	55	1	5	7	-	18	27	-	-	-										
Ga.	59	97	-	4	1	-	40	27	-	-	-										
Fla.	130	117	-	14	20	3	95	56	1	1	4										
E.S. CENTRAL	144	195	-	13	18	-	89	148	-	1	2										
Ky.	31	37	-	-	1	-	25	79	-	-	-										
Tenn.	59	68	-	-	2	-	40	37	-	-	2										
Ala.	32	53	-	10	8	-	21	26	-	1	-										
Miss.	22	37	-	3	7	-	3	6	-	-	-										
W.S. CENTRAL	174	290	-	33	59	1	158	359	-	15	88										
Ark.	35	30	-	-	13	1	19	82	-	6	-										
La.	34	55	U	3	7	U	3	9	U	-	-										
Okla.	31	40	-	1	-	-	12	32	-	-	-										
Tex.	74	165	-	29	39	-	124	236	-	9	88										
MOUNTAIN	137	141	-	28	39	21	737	1,169	-	16	5										
Mont.	4	4	-	-	-	-	2	13	-	-	-										
Idaho	13	13	-	3	7	-	139	232	-	-	-										
Wyo.	5	8	-	-	1	-	2	8	-	-	-										
Colo.	35	28	-	5	6	8	207	324	-	1	-										
N. Mex.	14	26	N	N	N	9	200	98	-	-	1										
Ariz.	42	39	-	8	6	4	117	191	-	13	1										
Utah	16	13	-	7	5	-	59	262	-	1	2										
Nev.	8	10	U	5	14	U	11	41	U	1	1										
PACIFIC	425	458	1	99	142	8	1,600	1,463	-	5	11										
Wash.	63	64	-	2	11	6	609	329	-	-	6										
Oreg.	77	85	N	N	N	-	58	89	-	-	-										
Calif.	271	301	1	82	104	2	894	1,005	-	5	3										
Alaska	6	3	-	3	3	-	5	15	-	-	-										
Hawaii	8	5	-	12	24	-	34	25	-	-	2										
Guam	2	2	U	1	5	U	1	1	U	-	-										
P.R.	7	11	-	-	7	1	20	9	-	-	14										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	U	U	U	U	U	U	U	U	U	U	U										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


